"id","hexID","X63","X64","X65","X66","X67","X68","X69","X71","X72","rel_63","rel_64","rel_65","rel_66","rel_67","rel_68","rel_69","rel_71","rel_72","relMax","absMax","maxLevel","total","antwort"
"ID2329","ID2329",2329,136,2,7,17,115,86,1,1,0,0.372602739726027,0.00547945205479452,0.0191780821917808,0.0465753424657534,0.315068493150685,0.235616438356164,0.00273972602739726,0.00273972602739726,0,0.372602739726027,136,"63",365,"quatschen"
"ID2330","ID2330",2330,54,1,6,3,43,38,1,0,1,0.36734693877551,0.00680272108843537,0.0408163265306122,0.0204081632653061,0.292517006802721,0.258503401360544,0.00680272108843537,0,0.00680272108843537,0.36734693877551,54,"63",147,"quatschen"
"ID2331","ID2331",2331,44,0,3,5,26,25,0,0,0,0.427184466019417,0,0.029126213592233,0.0485436893203883,0.252427184466019,0.242718446601942,0,0,0,0.427184466019417,44,"63",103,"quatschen"
"ID2332","ID2332",2332,12,0,1,2,13,8,0,0,1,0.324324324324324,0,0.027027027027027,0.0540540540540541,0.351351351351351,0.216216216216216,0,0,0.027027027027027,0.351351351351351,13,"67",37,"klönen"
"ID2333","ID2333",2333,8,0,2,2,4,8,0,0,0,0.333333333333333,0,0.0833333333333333,0.0833333333333333,0.166666666666667,0.333333333333333,0,0,0,0.333333333333333,8,"63",24,"quatschen"
"ID2334","ID2334",2334,14,0,1,0,5,4,0,0,0,0.583333333333333,0,0.0416666666666667,0,0.208333333333333,0.166666666666667,0,0,0,0.583333333333333,14,"63",24,"quatschen"
"ID2335","ID2335",2335,44,0,8,2,24,20,1,0,3,0.431372549019608,0,0.0784313725490196,0.0196078431372549,0.235294117647059,0.196078431372549,0.00980392156862745,0,0.0294117647058824,0.431372549019608,44,"63",102,"quatschen"
"ID2336","ID2336",2336,36,1,5,1,28,23,1,0,0,0.378947368421053,0.0105263157894737,0.0526315789473684,0.0105263157894737,0.294736842105263,0.242105263157895,0.0105263157894737,0,0,0.378947368421053,36,"63",95,"quatschen"
"ID2337","ID2337",2337,19,0,2,2,7,11,1,0,0,0.452380952380952,0,0.0476190476190476,0.0476190476190476,0.166666666666667,0.261904761904762,0.0238095238095238,0,0,0.452380952380952,19,"63",42,"quatschen"
"ID2338","ID2338",2338,27,0,3,3,6,5,0,0,0,0.613636363636364,0,0.0681818181818182,0.0681818181818182,0.136363636363636,0.113636363636364,0,0,0,0.613636363636364,27,"63",44,"quatschen"
"ID2339","ID2339",2339,12,1,0,2,0,2,0,0,1,0.666666666666667,0.0555555555555556,0,0.111111111111111,0,0.111111111111111,0,0,0.0555555555555556,0.666666666666667,12,"63",18,"quatschen"
"ID2340","ID2340",2340,14,1,6,0,5,1,1,0,0,0.5,0.0357142857142857,0.214285714285714,0,0.178571428571429,0.0357142857142857,0.0357142857142857,0,0,0.5,14,"63",28,"quatschen"
"ID2341","ID2341",2341,8,0,3,0,0,0,0,0,0,0.727272727272727,0,0.272727272727273,0,0,0,0,0,0,0.727272727272727,8,"63",11,"quatschen"
"ID2342","ID2342",2342,32,0,3,2,2,9,0,0,0,0.666666666666667,0,0.0625,0.0416666666666667,0.0416666666666667,0.1875,0,0,0,0.666666666666667,32,"63",48,"quatschen"
"ID2343","ID2343",2343,29,0,6,0,2,5,0,0,0,0.69047619047619,0,0.142857142857143,0,0.0476190476190476,0.119047619047619,0,0,0,0.69047619047619,29,"63",42,"quatschen"
"ID2344","ID2344",2344,24,1,2,1,1,4,1,0,0,0.705882352941177,0.0294117647058824,0.0588235294117647,0.0294117647058824,0.0294117647058824,0.117647058823529,0.0294117647058824,0,0,0.705882352941177,24,"63",34,"quatschen"
"ID2345","ID2345",2345,164,2,12,7,11,21,2,0,3,0.738738738738739,0.00900900900900901,0.0540540540540541,0.0315315315315315,0.0495495495495495,0.0945945945945946,0.00900900900900901,0,0.0135135135135135,0.738738738738739,164,"63",222,"quatschen"
"ID2346","ID2346",2346,22,0,4,0,0,6,0,0,0,0.6875,0,0.125,0,0,0.1875,0,0,0,0.6875,22,"63",32,"quatschen"
"ID2347","ID2347",2347,42,0,1,1,1,2,0,0,1,0.875,0,0.0208333333333333,0.0208333333333333,0.0208333333333333,0.0416666666666667,0,0,0.0208333333333333,0.875,42,"63",48,"quatschen"
"ID2348","ID2348",2348,20,1,3,0,3,1,0,0,0,0.714285714285714,0.0357142857142857,0.107142857142857,0,0.107142857142857,0.0357142857142857,0,0,0,0.714285714285714,20,"63",28,"quatschen"
"ID2349","ID2349",2349,51,2,3,0,2,0,1,0,0,0.864406779661017,0.0338983050847458,0.0508474576271186,0,0.0338983050847458,0,0.0169491525423729,0,0,0.864406779661017,51,"63",59,"quatschen"
"ID2350","ID2350",2350,133,1,3,8,4,10,1,0,0,0.83125,0.00625,0.01875,0.05,0.025,0.0625,0.00625,0,0,0.83125,133,"63",160,"quatschen"
"ID2351","ID2351",2351,25,0,2,0,2,2,0,0,0,0.806451612903226,0,0.0645161290322581,0,0.0645161290322581,0.0645161290322581,0,0,0,0.806451612903226,25,"63",31,"quatschen"
"ID2352","ID2352",2352,22,0,2,1,0,0,1,0,0,0.846153846153846,0,0.0769230769230769,0.0384615384615385,0,0,0.0384615384615385,0,0,0.846153846153846,22,"63",26,"quatschen"
"ID2353","ID2353",2353,7,0,0,0,5,6,0,0,1,0.368421052631579,0,0,0,0.263157894736842,0.315789473684211,0,0,0.0526315789473684,0.368421052631579,7,"63",19,"quatschen"
"ID2354","ID2354",2354,40,0,2,3,31,26,2,0,4,0.37037037037037,0,0.0185185185185185,0.0277777777777778,0.287037037037037,0.240740740740741,0.0185185185185185,0,0.037037037037037,0.37037037037037,40,"63",108,"quatschen"
"ID2355","ID2355",2355,54,1,5,4,40,40,1,0,2,0.36734693877551,0.00680272108843537,0.0340136054421769,0.0272108843537415,0.272108843537415,0.272108843537415,0.00680272108843537,0,0.0136054421768707,0.36734693877551,54,"63",147,"quatschen"
"ID2356","ID2356",2356,148,2,9,12,145,108,1,1,6,0.342592592592593,0.00462962962962963,0.0208333333333333,0.0277777777777778,0.335648148148148,0.25,0.00231481481481481,0.00231481481481481,0.0138888888888889,0.342592592592593,148,"63",432,"quatschen"
"ID2357","ID2357",2357,28,1,2,4,35,45,1,0,1,0.239316239316239,0.00854700854700855,0.0170940170940171,0.0341880341880342,0.299145299145299,0.384615384615385,0.00854700854700855,0,0.00854700854700855,0.384615384615385,45,"68",117,"schnacken"
"ID2358","ID2358",2358,40,1,4,6,45,60,1,0,1,0.253164556962025,0.00632911392405063,0.0253164556962025,0.0379746835443038,0.284810126582278,0.379746835443038,0.00632911392405063,0,0.00632911392405063,0.379746835443038,60,"68",158,"schnacken"
"ID2359","ID2359",2359,109,1,11,6,119,111,3,0,2,0.301104972375691,0.00276243093922652,0.0303867403314917,0.0165745856353591,0.328729281767956,0.306629834254144,0.00828729281767956,0,0.00552486187845304,0.328729281767956,119,"67",362,"klönen"
"ID2360","ID2360",2360,27,1,3,4,38,64,0,0,0,0.197080291970803,0.0072992700729927,0.0218978102189781,0.0291970802919708,0.277372262773723,0.467153284671533,0,0,0,0.467153284671533,64,"68",137,"schnacken"
"ID2361","ID2361",2361,99,1,3,8,84,142,1,0,1,0.292035398230089,0.00294985250737463,0.00884955752212389,0.023598820058997,0.247787610619469,0.418879056047198,0.00294985250737463,0,0.00294985250737463,0.418879056047198,142,"68",339,"schnacken"
"ID2362","ID2362",2362,103,0,9,7,81,127,0,0,0,0.314984709480122,0,0.0275229357798165,0.0214067278287462,0.247706422018349,0.388379204892966,0,0,0,0.388379204892966,127,"68",327,"schnacken"
"ID2363","ID2363",2363,32,0,1,0,22,43,0,0,0,0.326530612244898,0,0.0102040816326531,0,0.224489795918367,0.438775510204082,0,0,0,0.438775510204082,43,"68",98,"schnacken"
"ID2364","ID2364",2364,11,0,2,1,18,21,0,0,0,0.207547169811321,0,0.0377358490566038,0.0188679245283019,0.339622641509434,0.39622641509434,0,0,0,0.39622641509434,21,"68",53,"schnacken"
"ID2365","ID2365",2365,50,1,4,2,54,69,0,0,1,0.276243093922652,0.00552486187845304,0.0220994475138122,0.0110497237569061,0.298342541436464,0.38121546961326,0,0,0.00552486187845304,0.38121546961326,69,"68",181,"schnacken"
"ID2366","ID2366",2366,26,0,3,1,19,35,0,0,0,0.30952380952381,0,0.0357142857142857,0.0119047619047619,0.226190476190476,0.416666666666667,0,0,0,0.416666666666667,35,"68",84,"schnacken"
"ID2367","ID2367",2367,66,0,5,6,84,76,1,0,2,0.275,0,0.0208333333333333,0.025,0.35,0.316666666666667,0.00416666666666667,0,0.00833333333333333,0.35,84,"67",240,"klönen"
"ID2368","ID2368",2368,183,0,15,15,174,213,1,0,4,0.302479338842975,0,0.0247933884297521,0.0247933884297521,0.287603305785124,0.352066115702479,0.00165289256198347,0,0.00661157024793388,0.352066115702479,213,"68",605,"schnacken"
"ID2369","ID2369",2369,251,3,24,19,299,299,1,0,2,0.279510022271715,0.00334075723830735,0.0267260579064588,0.0211581291759465,0.332962138084633,0.332962138084633,0.00111358574610245,0,0.0022271714922049,0.332962138084633,299,"67",898,"klönen"
"ID2370","ID2370",2370,2481,25,219,246,2679,3018,26,5,47,0.283672536016465,0.00285844957694946,0.0250400182940773,0.0281271438371827,0.306311456665904,0.345072032929339,0.00297278756002744,0.000571689915389892,0.00537388520466499,0.345072032929339,3018,"68",8746,"schnacken"
"ID2371","ID2371",2371,691,12,91,57,754,756,10,2,13,0.289606035205365,0.00502933780385583,0.0381391450125733,0.0238893545683152,0.316010058675608,0.316848281642917,0.00419111483654652,0.000838222967309304,0.00544844928751048,0.316848281642917,756,"68",2386,"schnacken"
"ID2372","ID2372",2372,122,2,10,12,141,116,2,2,4,0.29683698296837,0.0048661800486618,0.024330900243309,0.0291970802919708,0.343065693430657,0.282238442822384,0.0048661800486618,0.0048661800486618,0.0097323600973236,0.343065693430657,141,"67",411,"klönen"
"ID2373","ID2373",2373,53,1,12,8,63,67,1,1,1,0.256038647342995,0.00483091787439614,0.0579710144927536,0.0386473429951691,0.304347826086957,0.323671497584541,0.00483091787439614,0.00483091787439614,0.00483091787439614,0.323671497584541,67,"68",207,"schnacken"
"ID2374","ID2374",2374,31,1,2,1,23,37,2,0,0,0.319587628865979,0.0103092783505155,0.0206185567010309,0.0103092783505155,0.237113402061856,0.381443298969072,0.0206185567010309,0,0,0.381443298969072,37,"68",97,"schnacken"
"ID2375","ID2375",2375,14,1,3,1,16,8,2,0,0,0.311111111111111,0.0222222222222222,0.0666666666666667,0.0222222222222222,0.355555555555556,0.177777777777778,0.0444444444444444,0,0,0.355555555555556,16,"67",45,"klönen"
"ID2376","ID2376",2376,27,0,2,1,16,16,1,0,1,0.421875,0,0.03125,0.015625,0.25,0.25,0.015625,0,0.015625,0.421875,27,"63",64,"quatschen"
"ID2377","ID2377",2377,36,0,4,3,22,27,0,0,0,0.391304347826087,0,0.0434782608695652,0.0326086956521739,0.239130434782609,0.293478260869565,0,0,0,0.391304347826087,36,"63",92,"quatschen"
"ID2378","ID2378",2378,12,0,3,1,5,10,1,0,0,0.375,0,0.09375,0.03125,0.15625,0.3125,0.03125,0,0,0.375,12,"63",32,"quatschen"
"ID2379","ID2379",2379,31,0,5,1,11,10,0,0,1,0.525423728813559,0,0.0847457627118644,0.0169491525423729,0.186440677966102,0.169491525423729,0,0,0.0169491525423729,0.525423728813559,31,"63",59,"quatschen"
"ID2380","ID2380",2380,25,0,2,1,6,6,1,0,0,0.609756097560976,0,0.0487804878048781,0.024390243902439,0.146341463414634,0.146341463414634,0.024390243902439,0,0,0.609756097560976,25,"63",41,"quatschen"
"ID2381","ID2381",2381,66,0,4,4,21,17,0,0,1,0.584070796460177,0,0.0353982300884956,0.0353982300884956,0.185840707964602,0.150442477876106,0,0,0.00884955752212389,0.584070796460177,66,"63",113,"quatschen"
"ID2382","ID2382",2382,30,1,2,1,10,15,1,0,0,0.5,0.0166666666666667,0.0333333333333333,0.0166666666666667,0.166666666666667,0.25,0.0166666666666667,0,0,0.5,30,"63",60,"quatschen"
"ID2383","ID2383",2383,19,0,2,2,6,6,1,0,1,0.513513513513513,0,0.0540540540540541,0.0540540540540541,0.162162162162162,0.162162162162162,0.027027027027027,0,0.027027027027027,0.513513513513513,19,"63",37,"quatschen"
"ID2384","ID2384",2384,33,0,3,3,4,10,0,1,1,0.6,0,0.0545454545454545,0.0545454545454545,0.0727272727272727,0.181818181818182,0,0.0181818181818182,0.0181818181818182,0.6,33,"63",55,"quatschen"
"ID2385","ID2385",2385,22,0,0,0,8,4,0,0,0,0.647058823529412,0,0,0,0.235294117647059,0.117647058823529,0,0,0,0.647058823529412,22,"63",34,"quatschen"
"ID2386","ID2386",2386,126,0,13,11,14,31,1,0,1,0.639593908629442,0,0.065989847715736,0.0558375634517767,0.0710659898477157,0.157360406091371,0.0050761421319797,0,0.0050761421319797,0.639593908629442,126,"63",197,"quatschen"
"ID2387","ID2387",2387,16,0,1,1,2,1,0,0,0,0.761904761904762,0,0.0476190476190476,0.0476190476190476,0.0952380952380952,0.0476190476190476,0,0,0,0.761904761904762,16,"63",21,"quatschen"
"ID2388","ID2388",2388,23,1,4,0,3,6,0,0,1,0.605263157894737,0.0263157894736842,0.105263157894737,0,0.0789473684210526,0.157894736842105,0,0,0.0263157894736842,0.605263157894737,23,"63",38,"quatschen"
"ID2389","ID2389",2389,253,0,15,11,19,42,6,0,1,0.729106628242075,0,0.0432276657060519,0.031700288184438,0.0547550432276657,0.121037463976945,0.0172910662824208,0,0.00288184438040346,0.729106628242075,253,"63",347,"quatschen"
"ID2390","ID2390",2390,230,1,19,15,20,34,6,0,3,0.701219512195122,0.00304878048780488,0.0579268292682927,0.0457317073170732,0.0609756097560976,0.103658536585366,0.0182926829268293,0,0.00914634146341463,0.701219512195122,230,"63",328,"quatschen"
"ID2391","ID2391",2391,19,0,2,2,0,2,0,0,0,0.76,0,0.08,0.08,0,0.08,0,0,0,0.76,19,"63",25,"quatschen"
"ID2392","ID2392",2392,31,0,5,0,0,4,0,0,0,0.775,0,0.125,0,0,0.1,0,0,0,0.775,31,"63",40,"quatschen"
"ID2393","ID2393",2393,26,0,2,3,2,4,0,0,0,0.702702702702703,0,0.0540540540540541,0.0810810810810811,0.0540540540540541,0.108108108108108,0,0,0,0.702702702702703,26,"63",37,"quatschen"
"ID2394","ID2394",2394,111,0,12,2,9,5,0,0,1,0.792857142857143,0,0.0857142857142857,0.0142857142857143,0.0642857142857143,0.0357142857142857,0,0,0.00714285714285714,0.792857142857143,111,"63",140,"quatschen"
"ID2395","ID2395",2395,35,1,1,2,0,1,2,0,0,0.833333333333333,0.0238095238095238,0.0238095238095238,0.0476190476190476,0,0.0238095238095238,0.0476190476190476,0,0,0.833333333333333,35,"63",42,"quatschen"
"ID2396","ID2396",2396,10,0,0,0,0,3,0,0,0,0.769230769230769,0,0,0,0,0.230769230769231,0,0,0,0.769230769230769,10,"63",13,"quatschen"
"ID2397","ID2397",2397,42,0,3,4,37,35,1,0,1,0.341463414634146,0,0.024390243902439,0.032520325203252,0.300813008130081,0.284552845528455,0.00813008130081301,0,0.00813008130081301,0.341463414634146,42,"63",123,"quatschen"
"ID2398","ID2398",2398,19,0,4,2,13,14,0,1,2,0.345454545454545,0,0.0727272727272727,0.0363636363636364,0.236363636363636,0.254545454545455,0,0.0181818181818182,0.0363636363636364,0.345454545454545,19,"63",55,"quatschen"
"ID2399","ID2399",2399,31,0,3,0,23,33,0,0,0,0.344444444444444,0,0.0333333333333333,0,0.255555555555556,0.366666666666667,0,0,0,0.366666666666667,33,"68",90,"schnacken"
"ID2400","ID2400",2400,41,0,6,3,42,51,1,0,1,0.282758620689655,0,0.0413793103448276,0.0206896551724138,0.289655172413793,0.351724137931034,0.00689655172413793,0,0.00689655172413793,0.351724137931034,51,"68",145,"schnacken"
"ID2401","ID2401",2401,55,0,0,0,57,81,0,0,0,0.284974093264249,0,0,0,0.295336787564767,0.419689119170984,0,0,0,0.419689119170984,81,"68",193,"schnacken"
"ID2402","ID2402",2402,124,4,3,3,115,138,1,1,2,0.317135549872123,0.010230179028133,0.00767263427109974,0.00767263427109974,0.294117647058824,0.352941176470588,0.00255754475703325,0.00255754475703325,0.0051150895140665,0.352941176470588,138,"68",391,"schnacken"
"ID2403","ID2403",2403,37,1,4,3,37,57,0,1,1,0.26241134751773,0.00709219858156028,0.0283687943262411,0.0212765957446809,0.26241134751773,0.404255319148936,0,0.00709219858156028,0.00709219858156028,0.404255319148936,57,"68",141,"schnacken"
"ID2404","ID2404",2404,14,1,4,0,16,20,0,0,0,0.254545454545455,0.0181818181818182,0.0727272727272727,0,0.290909090909091,0.363636363636364,0,0,0,0.363636363636364,20,"68",55,"schnacken"
"ID2405","ID2405",2405,20,0,3,0,12,52,1,0,0,0.227272727272727,0,0.0340909090909091,0,0.136363636363636,0.590909090909091,0.0113636363636364,0,0,0.590909090909091,52,"68",88,"schnacken"
"ID2406","ID2406",2406,23,0,3,0,26,42,0,0,0,0.24468085106383,0,0.0319148936170213,0,0.276595744680851,0.446808510638298,0,0,0,0.446808510638298,42,"68",94,"schnacken"
"ID2407","ID2407",2407,135,3,4,15,139,192,1,0,1,0.275510204081633,0.00612244897959184,0.00816326530612245,0.0306122448979592,0.283673469387755,0.391836734693878,0.00204081632653061,0,0.00204081632653061,0.391836734693878,192,"68",490,"schnacken"
"ID2408","ID2408",2408,66,0,4,6,64,101,2,0,0,0.271604938271605,0,0.0164609053497942,0.0246913580246914,0.263374485596708,0.415637860082305,0.00823045267489712,0,0,0.415637860082305,101,"68",243,"schnacken"
"ID2409","ID2409",2409,227,4,20,16,243,313,3,0,2,0.274154589371981,0.00483091787439614,0.0241545893719807,0.0193236714975845,0.293478260869565,0.378019323671498,0.0036231884057971,0,0.00241545893719807,0.378019323671498,313,"68",828,"schnacken"
"ID2410","ID2410",2410,608,8,54,82,712,828,2,4,9,0.263545730385782,0.00346770697876029,0.023407022106632,0.035543996532293,0.308625921109666,0.358907672301691,0.000866926744690074,0.00173385348938015,0.00390117035110533,0.358907672301691,828,"68",2307,"schnacken"
"ID2411","ID2411",2411,522,8,47,54,577,602,11,0,9,0.285245901639344,0.00437158469945355,0.0256830601092896,0.0295081967213115,0.315300546448087,0.32896174863388,0.00601092896174863,0,0.00491803278688525,0.32896174863388,602,"68",1830,"schnacken"
"ID2412","ID2412",2412,181,0,12,18,191,170,2,0,2,0.314236111111111,0,0.0208333333333333,0.03125,0.331597222222222,0.295138888888889,0.00347222222222222,0,0.00347222222222222,0.331597222222222,191,"67",576,"klönen"
"ID2413","ID2413",2413,52,1,8,9,67,57,0,0,0,0.268041237113402,0.00515463917525773,0.0412371134020619,0.0463917525773196,0.345360824742268,0.293814432989691,0,0,0,0.345360824742268,67,"67",194,"klönen"
"ID2414","ID2414",2414,31,2,2,1,35,30,1,0,1,0.300970873786408,0.0194174757281553,0.0194174757281553,0.00970873786407767,0.339805825242718,0.29126213592233,0.00970873786407767,0,0.00970873786407767,0.339805825242718,35,"67",103,"klönen"
"ID2415","ID2415",2415,79,0,6,6,66,86,1,2,2,0.318548387096774,0,0.0241935483870968,0.0241935483870968,0.266129032258065,0.346774193548387,0.00403225806451613,0.00806451612903226,0.00806451612903226,0.346774193548387,86,"68",248,"schnacken"
"ID2416","ID2416",2416,17,0,5,0,17,12,0,0,0,0.333333333333333,0,0.0980392156862745,0,0.333333333333333,0.235294117647059,0,0,0,0.333333333333333,17,"63",51,"quatschen"
"ID2417","ID2417",2417,20,0,4,2,5,13,0,0,0,0.454545454545455,0,0.0909090909090909,0.0454545454545455,0.113636363636364,0.295454545454545,0,0,0,0.454545454545455,20,"63",44,"quatschen"
"ID2418","ID2418",2418,28,0,4,0,10,23,0,0,0,0.430769230769231,0,0.0615384615384615,0,0.153846153846154,0.353846153846154,0,0,0,0.430769230769231,28,"63",65,"quatschen"
"ID2419","ID2419",2419,477,1,31,28,135,217,7,0,2,0.531180400890869,0.00111358574610245,0.0345211581291759,0.0311804008908686,0.150334075723831,0.241648106904232,0.00779510022271715,0,0.0022271714922049,0.531180400890869,477,"63",898,"quatschen"
"ID2420","ID2420",2420,38,0,6,4,17,14,1,0,0,0.475,0,0.075,0.05,0.2125,0.175,0.0125,0,0,0.475,38,"63",80,"quatschen"
"ID2421","ID2421",2421,18,1,1,1,3,7,0,0,0,0.580645161290323,0.032258064516129,0.032258064516129,0.032258064516129,0.0967741935483871,0.225806451612903,0,0,0,0.580645161290323,18,"63",31,"quatschen"
"ID2422","ID2422",2422,22,0,2,2,7,9,1,0,0,0.511627906976744,0,0.0465116279069767,0.0465116279069767,0.162790697674419,0.209302325581395,0.0232558139534884,0,0,0.511627906976744,22,"63",43,"quatschen"
"ID2423","ID2423",2423,22,0,0,3,4,6,0,0,0,0.628571428571429,0,0,0.0857142857142857,0.114285714285714,0.171428571428571,0,0,0,0.628571428571429,22,"63",35,"quatschen"
"ID2424","ID2424",2424,25,1,4,0,5,3,1,1,1,0.609756097560976,0.024390243902439,0.0975609756097561,0,0.121951219512195,0.0731707317073171,0.024390243902439,0.024390243902439,0.024390243902439,0.609756097560976,25,"63",41,"quatschen"
"ID2425","ID2425",2425,16,1,2,0,1,3,0,0,0,0.695652173913043,0.0434782608695652,0.0869565217391304,0,0.0434782608695652,0.130434782608696,0,0,0,0.695652173913043,16,"63",23,"quatschen"
"ID2426","ID2426",2426,10,0,1,0,0,5,0,0,0,0.625,0,0.0625,0,0,0.3125,0,0,0,0.625,10,"63",16,"quatschen"
"ID2427","ID2427",2427,18,0,2,1,1,5,0,0,0,0.666666666666667,0,0.0740740740740741,0.037037037037037,0.037037037037037,0.185185185185185,0,0,0,0.666666666666667,18,"63",27,"quatschen"
"ID2428","ID2428",2428,26,0,3,4,6,5,0,0,0,0.590909090909091,0,0.0681818181818182,0.0909090909090909,0.136363636363636,0.113636363636364,0,0,0,0.590909090909091,26,"63",44,"quatschen"
"ID2429","ID2429",2429,21,0,1,0,3,5,1,1,0,0.65625,0,0.03125,0,0.09375,0.15625,0.03125,0.03125,0,0.65625,21,"63",32,"quatschen"
"ID2430","ID2430",2430,457,2,33,19,33,52,7,2,2,0.752883031301483,0.00329489291598023,0.0543657331136738,0.0313014827018122,0.0543657331136738,0.085667215815486,0.0115321252059308,0.00329489291598023,0.00329489291598023,0.752883031301483,457,"63",607,"quatschen"
"ID2431","ID2431",2431,24,0,3,2,1,3,0,0,0,0.727272727272727,0,0.0909090909090909,0.0606060606060606,0.0303030303030303,0.0909090909090909,0,0,0,0.727272727272727,24,"63",33,"quatschen"
"ID2432","ID2432",2432,39,0,2,2,3,6,0,0,1,0.735849056603774,0,0.0377358490566038,0.0377358490566038,0.0566037735849057,0.113207547169811,0,0,0.0188679245283019,0.735849056603774,39,"63",53,"quatschen"
"ID2433","ID2433",2433,13,1,1,0,1,4,2,0,0,0.590909090909091,0.0454545454545455,0.0454545454545455,0,0.0454545454545455,0.181818181818182,0.0909090909090909,0,0,0.590909090909091,13,"63",22,"quatschen"
"ID2434","ID2434",2434,40,0,1,0,3,4,1,0,0,0.816326530612245,0,0.0204081632653061,0,0.0612244897959184,0.0816326530612245,0.0204081632653061,0,0,0.816326530612245,40,"63",49,"quatschen"
"ID2435","ID2435",2435,55,0,8,2,4,14,1,0,1,0.647058823529412,0,0.0941176470588235,0.0235294117647059,0.0470588235294118,0.164705882352941,0.0117647058823529,0,0.0117647058823529,0.647058823529412,55,"63",85,"quatschen"
"ID2436","ID2436",2436,6,0,1,0,1,2,0,0,0,0.6,0,0.1,0,0.1,0.2,0,0,0,0.6,6,"63",10,"quatschen"
"ID2437","ID2437",2437,4,0,0,0,3,2,0,0,0,0.444444444444444,0,0,0,0.333333333333333,0.222222222222222,0,0,0,0.444444444444444,4,"63",9,"quatschen"
"ID2438","ID2438",2438,69,1,3,7,81,102,1,0,1,0.260377358490566,0.00377358490566038,0.0113207547169811,0.0264150943396226,0.305660377358491,0.384905660377359,0.00377358490566038,0,0.00377358490566038,0.384905660377359,102,"68",265,"schnacken"
"ID2439","ID2439",2439,23,0,3,3,22,44,0,0,0,0.242105263157895,0,0.0315789473684211,0.0315789473684211,0.231578947368421,0.463157894736842,0,0,0,0.463157894736842,44,"68",95,"schnacken"
"ID2440","ID2440",2440,14,0,1,2,12,35,0,0,0,0.21875,0,0.015625,0.03125,0.1875,0.546875,0,0,0,0.546875,35,"68",64,"schnacken"
"ID2441","ID2441",2441,11,0,0,1,12,20,1,0,0,0.244444444444444,0,0,0.0222222222222222,0.266666666666667,0.444444444444444,0.0222222222222222,0,0,0.444444444444444,20,"68",45,"schnacken"
"ID2442","ID2442",2442,28,1,4,1,30,68,0,0,1,0.210526315789474,0.0075187969924812,0.0300751879699248,0.0075187969924812,0.225563909774436,0.511278195488722,0,0,0.0075187969924812,0.511278195488722,68,"68",133,"schnacken"
"ID2443","ID2443",2443,40,1,6,2,34,69,1,0,1,0.25974025974026,0.00649350649350649,0.038961038961039,0.012987012987013,0.220779220779221,0.448051948051948,0.00649350649350649,0,0.00649350649350649,0.448051948051948,69,"68",154,"schnacken"
"ID2444","ID2444",2444,152,1,8,13,150,275,2,0,3,0.251655629139073,0.00165562913907285,0.0132450331125828,0.021523178807947,0.248344370860927,0.455298013245033,0.0033112582781457,0,0.00496688741721854,0.455298013245033,275,"68",604,"schnacken"
"ID2445","ID2445",2445,73,2,8,4,69,90,1,0,1,0.294354838709677,0.00806451612903226,0.032258064516129,0.0161290322580645,0.278225806451613,0.362903225806452,0.00403225806451613,0,0.00403225806451613,0.362903225806452,90,"68",248,"schnacken"
"ID2446","ID2446",2446,144,2,13,15,143,194,1,0,0,0.28125,0.00390625,0.025390625,0.029296875,0.279296875,0.37890625,0.001953125,0,0,0.37890625,194,"68",512,"schnacken"
"ID2447","ID2447",2447,57,4,6,5,68,68,1,0,0,0.272727272727273,0.0191387559808612,0.0287081339712919,0.0239234449760766,0.325358851674641,0.325358851674641,0.00478468899521531,0,0,0.325358851674641,68,"67",209,"klönen"
"ID2448","ID2448",2448,89,0,8,7,99,126,1,0,1,0.268882175226586,0,0.0241691842900302,0.0211480362537764,0.299093655589124,0.380664652567976,0.00302114803625378,0,0.00302114803625378,0.380664652567976,126,"68",331,"schnacken"
"ID2449","ID2449",2449,44,0,1,2,42,43,1,0,0,0.330827067669173,0,0.0075187969924812,0.0150375939849624,0.315789473684211,0.323308270676692,0.0075187969924812,0,0,0.330827067669173,44,"63",133,"quatschen"
"ID2450","ID2450",2450,164,0,12,6,129,178,3,0,3,0.331313131313131,0,0.0242424242424242,0.0121212121212121,0.260606060606061,0.35959595959596,0.00606060606060606,0,0.00606060606060606,0.35959595959596,178,"68",495,"schnacken"
"ID2451","ID2451",2451,11,1,0,1,20,12,0,0,0,0.244444444444444,0.0222222222222222,0,0.0222222222222222,0.444444444444444,0.266666666666667,0,0,0,0.444444444444444,20,"67",45,"klönen"
"ID2452","ID2452",2452,13,0,1,0,12,12,0,0,0,0.342105263157895,0,0.0263157894736842,0,0.315789473684211,0.315789473684211,0,0,0,0.342105263157895,13,"63",38,"quatschen"
"ID2453","ID2453",2453,36,1,2,0,16,17,1,0,1,0.486486486486487,0.0135135135135135,0.027027027027027,0,0.216216216216216,0.22972972972973,0.0135135135135135,0,0.0135135135135135,0.486486486486487,36,"63",74,"quatschen"
"ID2454","ID2454",2454,22,1,4,1,9,11,2,1,0,0.431372549019608,0.0196078431372549,0.0784313725490196,0.0196078431372549,0.176470588235294,0.215686274509804,0.0392156862745098,0.0196078431372549,0,0.431372549019608,22,"63",51,"quatschen"
"ID2455","ID2455",2455,52,0,2,2,12,8,0,1,1,0.666666666666667,0,0.0256410256410256,0.0256410256410256,0.153846153846154,0.102564102564103,0,0.0128205128205128,0.0128205128205128,0.666666666666667,52,"63",78,"quatschen"
