"id","hexID","X210","X212","X213","X214","X216","X219","X221","X224","X225","X226","X227","X228","X229","X233","X236","X237","X240","X245","X246","X248","X251","X252","X255","X256","X257","X258","X259","X261","X262","rel_210","rel_212","rel_213","rel_214","rel_216","rel_219","rel_221","rel_224","rel_225","rel_226","rel_227","rel_228","rel_229","rel_233","rel_236","rel_237","rel_240","rel_245","rel_246","rel_248","rel_251","rel_252","rel_255","rel_256","rel_257","rel_258","rel_259","rel_261","rel_262","relMax","absMax","maxLevel","total","antwort"
"ID2239","ID2239",2239,27,1,0,0,0,0,0,187,0,0,0,0,0,2,0,7,0,2,0,0,0,0,0,0,0,0,0,0,1,0.118942731277533,0.00440528634361234,0,0,0,0,0,0.823788546255507,0,0,0,0,0,0.00881057268722467,0,0.0308370044052863,0,0.00881057268722467,0,0,0,0,0,0,0,0,0,0,0.00440528634361234,0.823788546255507,187,"224",227,"Knust / Knüstchen"
"ID2240","ID2240",2240,29,1,0,0,0,0,1,135,0,0,0,0,0,1,0,7,0,1,0,0,0,0,0,0,0,0,0,0,3,0.162921348314607,0.00561797752808989,0,0,0,0,0.00561797752808989,0.758426966292135,0,0,0,0,0,0.00561797752808989,0,0.0393258426966292,0,0.00561797752808989,0,0,0,0,0,0,0,0,0,0,0.0168539325842697,0.758426966292135,135,"224",178,"Knust / Knüstchen"
"ID2241","ID2241",2241,25,0,0,0,0,0,0,83,0,1,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0.219298245614035,0,0,0,0,0,0,0.728070175438597,0,0.0087719298245614,0,0,0,0,0,0.0175438596491228,0,0.0263157894736842,0,0,0,0,0,0,0,0,0,0,0,0.728070175438597,83,"224",114,"Knust / Knüstchen"
"ID2242","ID2242",2242,12,0,0,0,0,0,1,30,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260869565217391,0,0,0,0,0,0.0217391304347826,0.652173913043478,0,0,0,0,0,0,0,0.0652173913043478,0,0,0,0,0,0,0,0,0,0,0,0,0,0.652173913043478,30,"224",46,"Knust / Knüstchen"
"ID2243","ID2243",2243,33,0,0,0,0,0,0,97,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,6,0.237410071942446,0,0,0,0,0,0,0.697841726618705,0,0,0,0,0,0,0,0.0143884892086331,0,0.00719424460431655,0,0,0,0,0,0,0,0,0,0,0.0431654676258993,0.697841726618705,97,"224",139,"Knust / Knüstchen"
"ID2244","ID2244",2244,75,2,0,0,1,0,1,238,1,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,5,0.225903614457831,0.00602409638554217,0,0,0.00301204819277108,0,0.00301204819277108,0.716867469879518,0.00301204819277108,0,0,0,0,0,0,0.0240963855421687,0,0.00301204819277108,0,0,0,0,0,0,0,0,0,0,0.0150602409638554,0.716867469879518,238,"224",332,"Knust / Knüstchen"
"ID2245","ID2245",2245,13,0,0,0,0,0,1,36,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240740740740741,0,0,0,0,0,0.0185185185185185,0.666666666666667,0,0,0,0,0,0,0,0.0740740740740741,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,36,"224",54,"Knust / Knüstchen"
"ID2246","ID2246",2246,6,0,0,0,0,0,0,20,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214285714285714,0,0,0,0,0,0,0.714285714285714,0,0,0,0,0,0,0,0.0714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,20,"224",28,"Knust / Knüstchen"
"ID2247","ID2247",2247,25,1,0,0,0,0,0,65,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,3,0.257731958762887,0.0103092783505155,0,0,0,0,0,0.670103092783505,0,0,0,0,0,0,0,0.0206185567010309,0,0.0103092783505155,0,0,0,0,0,0,0,0,0,0,0.0309278350515464,0.670103092783505,65,"224",97,"Knust / Knüstchen"
"ID2248","ID2248",2248,13,0,0,0,0,0,0,19,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382352941176471,0,0,0,0,0,0,0.558823529411765,0,0,0,0,0,0,0,0.0588235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.558823529411765,19,"224",34,"Knust / Knüstchen"
"ID2249","ID2249",2249,10,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.526315789473684,0,0,0,0,0,0,0.473684210526316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.526315789473684,10,"210",19,"Kanten / Kante / Käntchen"
"ID2250","ID2250",2250,20,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333333333,0,0,0,0,0,0,0.0833333333333333,0,0,0,0,0,0,0,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333333333,20,"210",24,"Kanten / Kante / Käntchen"
"ID2251","ID2251",2251,257,0,0,0,2,0,0,13,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.934545454545455,0,0,0,0.00727272727272727,0,0,0.0472727272727273,0,0,0,0,0,0,0,0.0109090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0.934545454545455,257,"210",275,"Kanten / Kante / Käntchen"
"ID2252","ID2252",2252,67,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.943661971830986,0.0140845070422535,0,0,0,0,0,0.0140845070422535,0,0,0,0,0,0,0,0.0140845070422535,0,0,0,0,0,0,0,0,0,0,0,0,0.0140845070422535,0.943661971830986,67,"210",71,"Kanten / Kante / Käntchen"
"ID2253","ID2253",2253,24,0,0,0,1,0,1,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.774193548387097,0,0,0,0.032258064516129,0,0.032258064516129,0.0967741935483871,0,0,0,0,0,0,0,0.0645161290322581,0,0,0,0,0,0,0,0,0,0,0,0,0,0.774193548387097,24,"210",31,"Kanten / Kante / Käntchen"
"ID2254","ID2254",2254,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.8,0,0,0,0,0,0,0.0666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133333333333333,0.8,12,"210",15,"Kanten / Kante / Käntchen"
"ID2255","ID2255",2255,35,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.897435897435897,0,0,0.0256410256410256,0,0,0,0.0512820512820513,0,0,0,0,0,0,0.0256410256410256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.897435897435897,35,"210",39,"Kanten / Kante / Käntchen"
"ID2256","ID2256",2256,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.954545454545455,0,0,0,0,0,0.0454545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.954545454545455,21,"210",22,"Kanten / Kante / Käntchen"
"ID2257","ID2257",2257,94,0,0,0,1,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0,0,0,0.01,0,0.01,0.02,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,94,"210",100,"Kanten / Kante / Käntchen"
"ID2258","ID2258",2258,65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.970149253731343,0,0,0,0.0149253731343284,0,0,0,0,0,0,0,0,0,0,0.0149253731343284,0,0,0,0,0,0,0,0,0,0,0,0,0,0.970149253731343,65,"210",67,"Kanten / Kante / Käntchen"
"ID2259","ID2259",2259,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,"210",37,"Kanten / Kante / Käntchen"
"ID2260","ID2260",2260,62,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.96875,0,0,0,0,0,0,0,0,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015625,0.96875,62,"210",64,"Kanten / Kante / Käntchen"
"ID2261","ID2261",2261,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.977777777777778,0,0,0,0,0,0,0.0222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.977777777777778,44,"210",45,"Kanten / Kante / Käntchen"
"ID2262","ID2262",2262,32,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.888888888888889,0,0,0,0,0,0,0.0277777777777778,0.0277777777777778,0.0277777777777778,0,0,0,0,0,0.0277777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0.888888888888889,32,"210",36,"Kanten / Kante / Käntchen"
"ID2263","ID2263",2263,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.888888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.888888888888889,16,"210",18,"Kanten / Kante / Käntchen"
"ID2264","ID2264",2264,60,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.909090909090909,0.0151515151515152,0,0,0,0,0,0.0151515151515152,0,0,0,0,0,0.0151515151515152,0,0.0303030303030303,0,0,0,0,0,0,0,0,0,0,0,0,0.0151515151515152,0.909090909090909,60,"210",66,"Kanten / Kante / Käntchen"
"ID2265","ID2265",2265,70,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.972222222222222,0,0,0,0.0138888888888889,0,0,0.0138888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.972222222222222,70,"210",72,"Kanten / Kante / Käntchen"
"ID2266","ID2266",2266,237,0,0,0,2,0,0,7,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,3,0.929411764705882,0,0,0,0.00784313725490196,0,0,0.0274509803921569,0,0.00392156862745098,0,0,0,0,0,0.0156862745098039,0.00392156862745098,0,0,0,0,0,0,0,0,0,0,0,0.0117647058823529,0.929411764705882,237,"210",255,"Kanten / Kante / Käntchen"
"ID2267","ID2267",2267,27,1,1,0,0,0,0,8,0,0,0,0,0,0,0,18,0,1,0,0,0,0,0,0,0,0,0,0,3,0.457627118644068,0.0169491525423729,0.0169491525423729,0,0,0,0,0.135593220338983,0,0,0,0,0,0,0,0.305084745762712,0,0.0169491525423729,0,0,0,0,0,0,0,0,0,0,0.0508474576271186,0.457627118644068,27,"210",59,"Kanten / Kante / Käntchen"
"ID2268","ID2268",2268,133,4,1,0,1,0,0,85,0,0,0,0,0,0,0,63,1,7,0,0,0,0,0,0,0,0,0,0,27,0.41304347826087,0.0124223602484472,0.0031055900621118,0,0.0031055900621118,0,0,0.263975155279503,0,0,0,0,0,0,0,0.195652173913043,0.0031055900621118,0.0217391304347826,0,0,0,0,0,0,0,0,0,0,0.0838509316770186,0.41304347826087,133,"210",322,"Kanten / Kante / Käntchen"
"ID2269","ID2269",2269,97,1,0,0,0,0,0,58,3,0,0,2,0,0,0,59,1,2,2,0,0,0,0,0,0,0,1,0,16,0.400826446280992,0.00413223140495868,0,0,0,0,0,0.239669421487603,0.012396694214876,0,0,0.00826446280991736,0,0,0,0.243801652892562,0.00413223140495868,0.00826446280991736,0.00826446280991736,0,0,0,0,0,0,0,0.00413223140495868,0,0.0661157024793388,0.400826446280992,97,"210",242,"Kanten / Kante / Käntchen"
"ID2270","ID2270",2270,28,0,0,0,0,0,0,31,1,0,0,0,0,0,0,15,1,2,0,0,0,0,0,0,0,0,0,0,5,0.337349397590361,0,0,0,0,0,0,0.373493975903614,0.0120481927710843,0,0,0,0,0,0,0.180722891566265,0.0120481927710843,0.0240963855421687,0,0,0,0,0,0,0,0,0,0,0.0602409638554217,0.373493975903614,31,"224",83,"Knust / Knüstchen"
"ID2271","ID2271",2271,41,0,0,0,0,0,0,62,0,0,0,0,0,0,1,15,0,3,0,0,0,0,0,0,0,0,0,0,9,0.312977099236641,0,0,0,0,0,0,0.473282442748092,0,0,0,0,0,0,0.00763358778625954,0.114503816793893,0,0.0229007633587786,0,0,0,0,0,0,0,0,0,0,0.0687022900763359,0.473282442748092,62,"224",131,"Knust / Knüstchen"
"ID2272","ID2272",2272,61,1,0,0,0,0,1,188,1,0,0,1,0,1,0,24,1,0,0,0,0,0,0,0,1,0,0,0,11,0.209621993127148,0.00343642611683849,0,0,0,0,0.00343642611683849,0.646048109965636,0.00343642611683849,0,0,0.00343642611683849,0,0.00343642611683849,0,0.0824742268041237,0.00343642611683849,0,0,0,0,0,0,0,0.00343642611683849,0,0,0,0.0378006872852234,0.646048109965636,188,"224",291,"Knust / Knüstchen"
"ID2273","ID2273",2273,365,9,0,0,4,0,3,1466,5,2,1,2,0,2,2,111,0,19,2,0,0,1,0,0,0,0,0,0,101,0.174224343675418,0.00429594272076372,0,0,0.00190930787589499,0,0.00143198090692124,0.699761336515513,0.00238663484486874,0.000954653937947494,0.000477326968973747,0.000954653937947494,0,0.000954653937947494,0.000954653937947494,0.0529832935560859,0,0.00906921241050119,0.000954653937947494,0,0,0.000477326968973747,0,0,0,0,0,0,0.0482100238663484,0.699761336515513,1466,"224",2095,"Knust / Knüstchen"
"ID2274","ID2274",2274,47,0,0,0,0,0,1,138,3,0,0,1,0,0,0,13,0,2,0,0,0,0,0,0,0,0,0,0,2,0.227053140096618,0,0,0,0,0,0.00483091787439614,0.666666666666667,0.0144927536231884,0,0,0.00483091787439614,0,0,0,0.0628019323671498,0,0.00966183574879227,0,0,0,0,0,0,0,0,0,0,0.00966183574879227,0.666666666666667,138,"224",207,"Knust / Knüstchen"
"ID2275","ID2275",2275,39,2,0,0,1,0,0,195,1,0,0,0,1,0,0,7,0,2,1,0,0,0,0,0,0,1,0,0,6,0.15234375,0.0078125,0,0,0.00390625,0,0,0.76171875,0.00390625,0,0,0,0.00390625,0,0,0.02734375,0,0.0078125,0.00390625,0,0,0,0,0,0,0.00390625,0,0,0.0234375,0.76171875,195,"224",256,"Knust / Knüstchen"
"ID2276","ID2276",2276,66,3,0,0,2,0,0,410,1,0,0,0,0,0,0,12,1,2,1,0,0,0,0,0,0,0,0,0,14,0.12890625,0.005859375,0,0,0.00390625,0,0,0.80078125,0.001953125,0,0,0,0,0,0,0.0234375,0.001953125,0.00390625,0.001953125,0,0,0,0,0,0,0,0,0,0.02734375,0.80078125,410,"224",512,"Knust / Knüstchen"
"ID2277","ID2277",2277,138,3,0,3,1,0,2,778,3,0,0,2,0,1,0,35,0,3,0,0,0,0,0,0,0,1,0,0,23,0.138972809667674,0.00302114803625378,0,0.00302114803625378,0.00100704934541793,0,0.00201409869083585,0.783484390735146,0.00302114803625378,0,0,0.00201409869083585,0,0.00100704934541793,0,0.0352467270896274,0,0.00302114803625378,0,0,0,0,0,0,0,0.00100704934541793,0,0,0.0231621349446123,0.783484390735146,778,"224",993,"Knust / Knüstchen"
"ID2278","ID2278",2278,19,0,0,0,1,0,1,145,1,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,1,0.106145251396648,0,0,0,0.00558659217877095,0,0.00558659217877095,0.810055865921788,0.00558659217877095,0,0,0,0,0,0,0.0446927374301676,0,0.0167597765363128,0,0,0,0,0,0,0,0,0,0,0.00558659217877095,0.810055865921788,145,"224",179,"Knust / Knüstchen"
"ID2279","ID2279",2279,20,0,0,0,0,0,0,78,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0.192307692307692,0,0,0,0,0,0,0.75,0.00961538461538462,0,0,0,0,0,0,0.0192307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0.0288461538461538,0.75,78,"224",104,"Knust / Knüstchen"
"ID2280","ID2280",2280,30,1,0,0,0,0,0,234,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,0.106761565836299,0.00355871886120996,0,0,0,0,0,0.832740213523132,0,0,0,0.00355871886120996,0,0,0,0.0320284697508897,0,0,0,0,0,0,0,0,0,0,0,0,0.0213523131672598,0.832740213523132,234,"224",281,"Knust / Knüstchen"
"ID2281","ID2281",2281,23,2,0,0,0,0,0,120,1,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0.146496815286624,0.0127388535031847,0,0,0,0,0,0.764331210191083,0.00636942675159236,0,0,0.00636942675159236,0,0,0,0.0318471337579618,0,0,0,0,0,0,0,0,0,0,0,0,0.0318471337579618,0.764331210191083,120,"224",157,"Knust / Knüstchen"
"ID2282","ID2282",2282,10,0,0,0,0,0,1,59,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0.135135135135135,0,0,0,0,0,0.0135135135135135,0.797297297297297,0,0,0,0,0,0,0,0.0405405405405405,0,0,0,0,0,0,0,0,0,0,0,0,0.0135135135135135,0.797297297297297,59,"224",74,"Knust / Knüstchen"
"ID2283","ID2283",2283,23,1,0,0,0,0,0,97,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0.181102362204724,0.0078740157480315,0,0,0,0,0,0.763779527559055,0,0,0,0.0078740157480315,0,0,0.0078740157480315,0.0078740157480315,0,0,0,0,0,0,0,0,0,0,0,0,0.0236220472440945,0.763779527559055,97,"224",127,"Knust / Knüstchen"
"ID2284","ID2284",2284,12,1,0,0,0,0,0,69,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0.137931034482759,0.0114942528735632,0,0,0,0,0,0.793103448275862,0,0,0,0.0114942528735632,0,0,0,0.0344827586206897,0,0,0,0.0114942528735632,0,0,0,0,0,0,0,0,0,0.793103448275862,69,"224",87,"Knust / Knüstchen"
"ID2285","ID2285",2285,11,1,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.10377358490566,0.00943396226415094,0,0,0,0,0,0.877358490566038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00943396226415094,0.877358490566038,93,"224",106,"Knust / Knüstchen"
"ID2286","ID2286",2286,79,0,0,1,0,0,0,291,1,0,0,0,0,1,0,10,0,0,0,1,0,0,0,0,0,0,0,0,9,0.201017811704835,0,0,0.00254452926208651,0,0,0,0.740458015267176,0.00254452926208651,0,0,0,0,0.00254452926208651,0,0.0254452926208651,0,0,0,0.00254452926208651,0,0,0,0,0,0,0,0,0.0229007633587786,0.740458015267176,291,"224",393,"Knust / Knüstchen"
"ID2287","ID2287",2287,34,1,2,0,1,0,0,124,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0.202380952380952,0.00595238095238095,0.0119047619047619,0,0.00595238095238095,0,0,0.738095238095238,0,0,0,0,0,0.00595238095238095,0,0.00595238095238095,0,0.00595238095238095,0,0,0,0,0,0,0,0,0,0,0.0178571428571429,0.738095238095238,124,"224",168,"Knust / Knüstchen"
"ID2288","ID2288",2288,16,1,0,0,1,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.258064516129032,0.0161290322580645,0,0,0.0161290322580645,0,0,0.67741935483871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032258064516129,0.67741935483871,42,"224",62,"Knust / Knüstchen"
"ID2289","ID2289",2289,3,0,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0.791666666666667,0.0416666666666667,0,0,0,0,0,0,0,0,0.0416666666666667,0,0,0,0,0,0,0,0,0,0,0,0.791666666666667,19,"224",24,"Knust / Knüstchen"
"ID2290","ID2290",2290,15,0,0,0,0,0,0,33,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.66,0,0,0,0,0.02,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,33,"224",50,"Knust / Knüstchen"
"ID2291","ID2291",2291,15,0,0,0,1,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0.0333333333333333,0,0.0333333333333333,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333333333333333,0.5,15,"210",30,"Kanten / Kante / Käntchen"
"ID2292","ID2292",2292,17,0,0,0,0,0,0,16,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.472222222222222,0,0,0,0,0,0,0.444444444444444,0,0,0,0,0,0,0,0.0555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0.0277777777777778,0.472222222222222,17,"210",36,"Kanten / Kante / Käntchen"
"ID2293","ID2293",2293,12,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.631578947368421,0,0,0,0,0,0,0.315789473684211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526315789473684,0.631578947368421,12,"210",19,"Kanten / Kante / Käntchen"
"ID2294","ID2294",2294,20,0,0,0,0,0,1,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.740740740740741,0,0,0,0,0,0.037037037037037,0.111111111111111,0.0740740740740741,0,0,0,0.037037037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.740740740740741,20,"210",27,"Kanten / Kante / Käntchen"
"ID2295","ID2295",2295,45,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,45,"210",50,"Kanten / Kante / Käntchen"
"ID2296","ID2296",2296,28,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.933333333333333,0,0,0.0333333333333333,0,0,0,0.0333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.933333333333333,28,"210",30,"Kanten / Kante / Käntchen"
"ID2297","ID2297",2297,68,0,0,0,1,0,0,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.894736842105263,0,0,0,0.0131578947368421,0,0,0.0394736842105263,0,0,0,0,0,0.0131578947368421,0,0.0263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0.0131578947368421,0.894736842105263,68,"210",76,"Kanten / Kante / Käntchen"
"ID2298","ID2298",2298,24,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.888888888888889,0,0,0,0,0,0,0.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.888888888888889,24,"210",27,"Kanten / Kante / Käntchen"
"ID2299","ID2299",2299,77,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.939024390243902,0,0,0,0,0,0,0.024390243902439,0,0,0,0,0,0,0,0.024390243902439,0,0,0,0,0,0,0,0,0,0,0,0,0.0121951219512195,0.939024390243902,77,"210",82,"Kanten / Kante / Käntchen"
"ID2300","ID2300",2300,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,"210",15,"Kanten / Kante / Käntchen"
"ID2301","ID2301",2301,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0.84,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0.08,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0.84,21,"210",25,"Kanten / Kante / Käntchen"
"ID2302","ID2302",2302,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.923076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769230769,0,0,0,0,0,0,0,0,0,0,0,0.923076923076923,12,"210",13,"Kanten / Kante / Käntchen"
"ID2303","ID2303",2303,57,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.919354838709677,0,0,0,0,0,0,0.032258064516129,0,0,0,0,0,0,0,0.032258064516129,0,0,0,0,0,0,0,0,0,0,0,0,0.0161290322580645,0.919354838709677,57,"210",62,"Kanten / Kante / Käntchen"
"ID2304","ID2304",2304,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,"210",41,"Kanten / Kante / Käntchen"
"ID2305","ID2305",2305,100,0,0,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.952380952380952,0,0,0,0,0,0,0.019047619047619,0.00952380952380952,0,0,0,0,0.00952380952380952,0,0.00952380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0.952380952380952,100,"210",105,"Kanten / Kante / Käntchen"
"ID2306","ID2306",2306,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,"210",24,"Kanten / Kante / Käntchen"
"ID2307","ID2307",2307,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.958333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.958333333333333,23,"210",24,"Kanten / Kante / Käntchen"
"ID2308","ID2308",2308,40,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.930232558139535,0,0,0,0,0,0,0.0697674418604651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.930232558139535,40,"210",43,"Kanten / Kante / Käntchen"
"ID2309","ID2309",2309,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.979591836734694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204081632653061,0,0,0,0,0,0,0,0,0,0,0,0,0,0.979591836734694,48,"210",49,"Kanten / Kante / Käntchen"
"ID2310","ID2310",2310,46,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.938775510204082,0,0,0,0,0,0,0.0408163265306122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204081632653061,0.938775510204082,46,"210",49,"Kanten / Kante / Käntchen"
