"id","hexID","X160","X161","X162","X163","X164","X165","X167","X168","X170","X172","X173","X9999","rel_160","rel_161","rel_162","rel_163","rel_164","rel_165","rel_167","rel_168","rel_170","rel_172","rel_173","rel_9999","relMax","absMax","maxLevel","total","antwort"
"ID1787","ID1787",1787,137,0,3,0,0,0,0,0,0,1,1,2,0.951388888888889,0,0.0208333333333333,0,0,0,0,0,0,0.00694444444444444,0.00694444444444444,0.0138888888888889,0.951388888888889,137,"160",144,"Kartoffelbrei"
"ID1788","ID1788",1788,233,0,6,0,2,7,4,2,0,1,0,0,0.913725490196078,0,0.0235294117647059,0,0.00784313725490196,0.0274509803921569,0.0156862745098039,0.00784313725490196,0,0.00392156862745098,0,0,0.913725490196078,233,"160",255,"Kartoffelbrei"
"ID1789","ID1789",1789,128,0,3,0,0,5,11,22,0,3,1,18,0.670157068062827,0,0.0157068062827225,0,0,0.0261780104712042,0.0575916230366492,0.115183246073298,0,0.0157068062827225,0.00523560209424084,0.0942408376963351,0.670157068062827,128,"160",191,"Kartoffelbrei"
"ID1790","ID1790",1790,94,0,9,0,1,14,7,2,0,2,0,14,0.657342657342657,0,0.0629370629370629,0,0.00699300699300699,0.0979020979020979,0.048951048951049,0.013986013986014,0,0.013986013986014,0,0.0979020979020979,0.657342657342657,94,"160",143,"Kartoffelbrei"
"ID1791","ID1791",1791,41,0,5,0,0,34,4,2,0,4,1,1,0.445652173913043,0,0.0543478260869565,0,0,0.369565217391304,0.0434782608695652,0.0217391304347826,0,0.0434782608695652,0.0108695652173913,0.0108695652173913,0.445652173913043,41,"160",92,"Kartoffelbrei"
"ID1792","ID1792",1792,67,0,8,0,1,53,0,1,0,6,4,5,0.462068965517241,0,0.0551724137931034,0,0.00689655172413793,0.36551724137931,0,0.00689655172413793,0,0.0413793103448276,0.0275862068965517,0.0344827586206897,0.462068965517241,67,"160",145,"Kartoffelbrei"
"ID1793","ID1793",1793,62,1,5,0,1,55,0,1,0,1,8,2,0.455882352941176,0.00735294117647059,0.0367647058823529,0,0.00735294117647059,0.404411764705882,0,0.00735294117647059,0,0.00735294117647059,0.0588235294117647,0.0147058823529412,0.455882352941176,62,"160",136,"Kartoffelbrei"
"ID1794","ID1794",1794,86,0,326,2,13,70,0,1,0,2,0,2,0.171314741035857,0,0.649402390438247,0.00398406374501992,0.0258964143426295,0.139442231075697,0,0.00199203187250996,0,0.00398406374501992,0,0.00398406374501992,0.649402390438247,326,"162",502,"Kartoffelpüree"
"ID1795","ID1795",1795,53,0,195,3,13,27,0,1,0,0,0,3,0.179661016949153,0,0.661016949152542,0.0101694915254237,0.0440677966101695,0.0915254237288136,0,0.00338983050847458,0,0,0,0.0101694915254237,0.661016949152542,195,"162",295,"Kartoffelpüree"
"ID1796","ID1796",1796,71,0,209,1,13,53,1,1,0,0,0,3,0.201704545454545,0,0.59375,0.00284090909090909,0.0369318181818182,0.150568181818182,0.00284090909090909,0.00284090909090909,0,0,0,0.00852272727272727,0.59375,209,"162",352,"Kartoffelpüree"
"ID1797","ID1797",1797,84,0,284,2,17,79,1,0,0,1,0,1,0.17910447761194,0,0.605543710021322,0.00426439232409382,0.0362473347547974,0.168443496801706,0.00213219616204691,0,0,0.00213219616204691,0,0.00213219616204691,0.605543710021322,284,"162",469,"Kartoffelpüree"
"ID1798","ID1798",1798,74,0,123,0,7,53,1,0,0,0,0,1,0.285714285714286,0,0.474903474903475,0,0.027027027027027,0.204633204633205,0.00386100386100386,0,0,0,0,0.00386100386100386,0.474903474903475,123,"162",259,"Kartoffelpüree"
"ID1799","ID1799",1799,81,0,231,0,20,83,1,0,0,0,0,3,0.193317422434368,0,0.551312649164678,0,0.0477326968973747,0.198090692124105,0.00238663484486874,0,0,0,0,0.00715990453460621,0.551312649164678,231,"162",419,"Kartoffelpüree"
"ID1800","ID1800",1800,155,0,321,2,34,115,1,3,0,0,0,3,0.244479495268139,0,0.506309148264984,0.00315457413249211,0.0536277602523659,0.181388012618297,0.00157728706624606,0.00473186119873817,0,0,0,0.00473186119873817,0.506309148264984,321,"162",634,"Kartoffelpüree"
"ID1801","ID1801",1801,135,0,340,0,34,93,1,0,0,0,0,1,0.223509933774834,0,0.562913907284768,0,0.0562913907284768,0.153973509933775,0.00165562913907285,0,0,0,0,0.00165562913907285,0.562913907284768,340,"162",604,"Kartoffelpüree"
"ID1802","ID1802",1802,117,0,308,0,22,114,0,0,0,0,0,5,0.206713780918728,0,0.54416961130742,0,0.03886925795053,0.201413427561837,0,0,0,0,0,0.0088339222614841,0.54416961130742,308,"162",566,"Kartoffelpüree"
"ID1803","ID1803",1803,80,0,195,0,9,70,0,0,0,1,0,2,0.224089635854342,0,0.546218487394958,0,0.0252100840336134,0.196078431372549,0,0,0,0.00280112044817927,0,0.00560224089635854,0.546218487394958,195,"162",357,"Kartoffelpüree"
"ID1804","ID1804",1804,145,0,398,0,11,94,0,0,0,2,0,3,0.222052067381317,0,0.609494640122512,0,0.0168453292496172,0.143950995405819,0,0,0,0.00306278713629403,0,0.00459418070444104,0.609494640122512,398,"162",653,"Kartoffelpüree"
"ID1805","ID1805",1805,208,0,520,0,26,116,0,0,0,1,0,3,0.237986270022883,0,0.594965675057208,0,0.0297482837528604,0.132723112128146,0,0,0,0.0011441647597254,0,0.0034324942791762,0.594965675057208,520,"162",874,"Kartoffelpüree"
"ID1806","ID1806",1806,183,0,317,1,22,55,0,0,0,1,0,2,0.314974182444062,0,0.545611015490534,0.00172117039586919,0.0378657487091222,0.0946643717728055,0,0,0,0.00172117039586919,0,0.00344234079173838,0.545611015490534,317,"162",581,"Kartoffelpüree"
"ID1807","ID1807",1807,100,0,143,0,8,25,0,0,0,0,0,3,0.3584229390681,0,0.512544802867383,0,0.028673835125448,0.0896057347670251,0,0,0,0,0,0.010752688172043,0.512544802867383,143,"162",279,"Kartoffelpüree"
"ID1808","ID1808",1808,231,1,372,2,25,31,0,0,0,3,0,2,0.346326836581709,0.00149925037481259,0.557721139430285,0.00299850074962519,0.0374812593703148,0.0464767616191904,0,0,0,0.00449775112443778,0,0.00299850074962519,0.557721139430285,372,"162",667,"Kartoffelpüree"
"ID1809","ID1809",1809,77,0,121,1,7,15,0,0,0,0,0,0,0.34841628959276,0,0.547511312217195,0.00452488687782805,0.0316742081447964,0.0678733031674208,0,0,0,0,0,0,0.547511312217195,121,"162",221,"Kartoffelpüree"
"ID1810","ID1810",1810,471,1,721,1,38,50,1,0,0,2,0,4,0.365399534522886,0.000775795190069822,0.559348332040341,0.000775795190069822,0.0294802172226532,0.0387897595034911,0.000775795190069822,0,0,0.00155159038013964,0,0.00310318076027929,0.559348332040341,721,"162",1289,"Kartoffelpüree"
"ID1811","ID1811",1811,147,1,153,0,9,8,0,0,0,0,1,1,0.459375,0.003125,0.478125,0,0.028125,0.025,0,0,0,0,0.003125,0.003125,0.478125,153,"162",320,"Kartoffelpüree"
"ID1812","ID1812",1812,76,0,86,0,5,3,0,0,0,0,0,1,0.444444444444444,0,0.502923976608187,0,0.0292397660818713,0.0175438596491228,0,0,0,0,0,0.00584795321637427,0.502923976608187,86,"162",171,"Kartoffelpüree"
"ID1813","ID1813",1813,128,0,82,0,7,13,0,0,0,0,0,0,0.556521739130435,0,0.356521739130435,0,0.0304347826086957,0.0565217391304348,0,0,0,0,0,0,0.556521739130435,128,"160",230,"Kartoffelbrei"
"ID1814","ID1814",1814,236,0,92,0,2,19,0,0,0,1,1,0,0.672364672364672,0,0.262108262108262,0,0.0056980056980057,0.0541310541310541,0,0,0,0.00284900284900285,0.00284900284900285,0,0.672364672364672,236,"160",351,"Kartoffelbrei"
"ID1815","ID1815",1815,134,0,11,0,3,3,0,0,0,0,0,2,0.875816993464052,0,0.0718954248366013,0,0.0196078431372549,0.0196078431372549,0,0,0,0,0,0.0130718954248366,0.875816993464052,134,"160",153,"Kartoffelbrei"
"ID1816","ID1816",1816,107,0,11,0,2,0,0,0,0,0,0,0,0.891666666666667,0,0.0916666666666667,0,0.0166666666666667,0,0,0,0,0,0,0,0.891666666666667,107,"160",120,"Kartoffelbrei"
"ID1817","ID1817",1817,256,0,27,0,2,1,0,0,0,2,0,1,0.885813148788927,0,0.0934256055363322,0,0.0069204152249135,0.00346020761245675,0,0,0,0.0069204152249135,0,0.00346020761245675,0.885813148788927,256,"160",289,"Kartoffelbrei"
"ID1818","ID1818",1818,376,0,47,0,1,8,0,0,0,0,0,0,0.87037037037037,0,0.108796296296296,0,0.00231481481481481,0.0185185185185185,0,0,0,0,0,0,0.87037037037037,376,"160",432,"Kartoffelbrei"
"ID1819","ID1819",1819,285,0,23,1,0,0,0,0,0,0,0,0,0.922330097087379,0,0.0744336569579288,0.00323624595469256,0,0,0,0,0,0,0,0,0.922330097087379,285,"160",309,"Kartoffelbrei"
"ID1820","ID1820",1820,86,0,14,0,0,2,0,0,0,0,0,1,0.83495145631068,0,0.135922330097087,0,0,0.0194174757281553,0,0,0,0,0,0.00970873786407767,0.83495145631068,86,"160",103,"Kartoffelbrei"
"ID1821","ID1821",1821,39,0,1,0,0,0,0,0,1,1,0,0,0.928571428571429,0,0.0238095238095238,0,0,0,0,0,0.0238095238095238,0.0238095238095238,0,0,0.928571428571429,39,"160",42,"Kartoffelbrei"
"ID1822","ID1822",1822,81,0,3,0,0,0,0,0,0,0,0,0,0.964285714285714,0,0.0357142857142857,0,0,0,0,0,0,0,0,0,0.964285714285714,81,"160",84,"Kartoffelbrei"
"ID1823","ID1823",1823,61,0,5,0,0,0,0,0,0,0,0,0,0.924242424242424,0,0.0757575757575758,0,0,0,0,0,0,0,0,0,0.924242424242424,61,"160",66,"Kartoffelbrei"
"ID1824","ID1824",1824,110,0,1,0,1,3,0,0,0,0,0,0,0.956521739130435,0,0.00869565217391304,0,0.00869565217391304,0.0260869565217391,0,0,0,0,0,0,0.956521739130435,110,"160",115,"Kartoffelbrei"
"ID1825","ID1825",1825,159,0,8,0,0,3,0,0,0,0,0,2,0.924418604651163,0,0.0465116279069767,0,0,0.0174418604651163,0,0,0,0,0,0.0116279069767442,0.924418604651163,159,"160",172,"Kartoffelbrei"
"ID1826","ID1826",1826,131,0,3,0,0,2,1,0,0,0,1,1,0.942446043165468,0,0.0215827338129496,0,0,0.0143884892086331,0.00719424460431655,0,0,0,0.00719424460431655,0.00719424460431655,0.942446043165468,131,"160",139,"Kartoffelbrei"
"ID1827","ID1827",1827,159,0,3,0,1,2,1,1,0,0,1,0,0.946428571428571,0,0.0178571428571429,0,0.00595238095238095,0.0119047619047619,0.00595238095238095,0.00595238095238095,0,0,0.00595238095238095,0,0.946428571428571,159,"160",168,"Kartoffelbrei"
"ID1828","ID1828",1828,184,0,2,0,0,4,0,0,0,0,0,0,0.968421052631579,0,0.0105263157894737,0,0,0.0210526315789474,0,0,0,0,0,0,0.968421052631579,184,"160",190,"Kartoffelbrei"
"ID1829","ID1829",1829,106,0,2,1,0,1,0,0,0,0,0,0,0.963636363636364,0,0.0181818181818182,0.00909090909090909,0,0.00909090909090909,0,0,0,0,0,0,0.963636363636364,106,"160",110,"Kartoffelbrei"
"ID1830","ID1830",1830,182,1,5,0,0,2,0,0,0,0,2,0,0.947916666666667,0.00520833333333333,0.0260416666666667,0,0,0.0104166666666667,0,0,0,0,0.0104166666666667,0,0.947916666666667,182,"160",192,"Kartoffelbrei"
"ID1831","ID1831",1831,161,0,4,1,0,1,0,0,0,0,2,1,0.947058823529412,0,0.0235294117647059,0.00588235294117647,0,0.00588235294117647,0,0,0,0,0.0117647058823529,0.00588235294117647,0.947058823529412,161,"160",170,"Kartoffelbrei"
"ID1832","ID1832",1832,169,0,7,1,0,1,0,0,0,1,0,1,0.938888888888889,0,0.0388888888888889,0.00555555555555556,0,0.00555555555555556,0,0,0,0.00555555555555556,0,0.00555555555555556,0.938888888888889,169,"160",180,"Kartoffelbrei"
"ID1833","ID1833",1833,80,0,1,0,0,1,0,0,1,0,1,0,0.952380952380952,0,0.0119047619047619,0,0,0.0119047619047619,0,0,0.0119047619047619,0,0.0119047619047619,0,0.952380952380952,80,"160",84,"Kartoffelbrei"
"ID1834","ID1834",1834,63,1,2,0,0,0,0,0,0,0,0,0,0.954545454545455,0.0151515151515152,0.0303030303030303,0,0,0,0,0,0,0,0,0,0.954545454545455,63,"160",66,"Kartoffelbrei"
"ID1835","ID1835",1835,46,1,1,0,0,1,1,0,1,1,0,0,0.884615384615385,0.0192307692307692,0.0192307692307692,0,0,0.0192307692307692,0.0192307692307692,0,0.0192307692307692,0.0192307692307692,0,0,0.884615384615385,46,"160",52,"Kartoffelbrei"
"ID1836","ID1836",1836,39,0,1,0,0,0,0,0,0,0,0,0,0.975,0,0.025,0,0,0,0,0,0,0,0,0,0.975,39,"160",40,"Kartoffelbrei"
"ID1837","ID1837",1837,77,0,3,0,0,2,0,0,0,0,0,0,0.939024390243902,0,0.0365853658536585,0,0,0.024390243902439,0,0,0,0,0,0,0.939024390243902,77,"160",82,"Kartoffelbrei"
"ID1838","ID1838",1838,44,0,3,0,0,3,1,0,0,0,0,1,0.846153846153846,0,0.0576923076923077,0,0,0.0576923076923077,0.0192307692307692,0,0,0,0,0.0192307692307692,0.846153846153846,44,"160",52,"Kartoffelbrei"
"ID1839","ID1839",1839,36,0,1,0,0,0,0,0,0,0,0,0,0.972972972972973,0,0.027027027027027,0,0,0,0,0,0,0,0,0,0.972972972972973,36,"160",37,"Kartoffelbrei"
"ID1840","ID1840",1840,161,0,4,0,0,3,1,0,0,0,1,2,0.936046511627907,0,0.0232558139534884,0,0,0.0174418604651163,0.00581395348837209,0,0,0,0.00581395348837209,0.0116279069767442,0.936046511627907,161,"160",172,"Kartoffelbrei"
"ID1841","ID1841",1841,52,0,5,0,0,5,3,2,0,1,0,1,0.753623188405797,0,0.072463768115942,0,0,0.072463768115942,0.0434782608695652,0.0289855072463768,0,0.0144927536231884,0,0.0144927536231884,0.753623188405797,52,"160",69,"Kartoffelbrei"
"ID1842","ID1842",1842,81,1,4,0,2,22,5,4,0,0,2,4,0.648,0.008,0.032,0,0.016,0.176,0.04,0.032,0,0,0.016,0.032,0.648,81,"160",125,"Kartoffelbrei"
"ID1843","ID1843",1843,54,0,2,1,0,24,1,1,0,0,1,2,0.627906976744186,0,0.0232558139534884,0.0116279069767442,0,0.27906976744186,0.0116279069767442,0.0116279069767442,0,0,0.0116279069767442,0.0232558139534884,0.627906976744186,54,"160",86,"Kartoffelbrei"
"ID1844","ID1844",1844,618,0,84,0,10,227,4,5,0,12,3,10,0.635149023638232,0,0.0863309352517986,0,0.0102774922918808,0.233299075025694,0.00411099691675231,0.00513874614594039,0,0.0123329907502569,0.00308324768756423,0.0102774922918808,0.635149023638232,618,"160",973,"Kartoffelbrei"
"ID1845","ID1845",1845,38,0,3,0,0,30,0,0,0,2,0,0,0.520547945205479,0,0.0410958904109589,0,0,0.410958904109589,0,0,0,0.0273972602739726,0,0,0.520547945205479,38,"160",73,"Kartoffelbrei"
"ID1846","ID1846",1846,63,0,325,0,11,42,1,2,0,2,0,0,0.141255605381166,0,0.728699551569507,0,0.0246636771300448,0.0941704035874439,0.00224215246636771,0.00448430493273543,0,0.00448430493273543,0,0,0.728699551569507,325,"162",446,"Kartoffelpüree"
"ID1847","ID1847",1847,75,0,262,0,16,103,0,0,0,0,0,1,0.164113785557987,0,0.573304157549234,0,0.0350109409190372,0.225382932166302,0,0,0,0,0,0.00218818380743982,0.573304157549234,262,"162",457,"Kartoffelpüree"
"ID1848","ID1848",1848,120,0,248,0,9,138,0,2,0,0,0,1,0.231660231660232,0,0.478764478764479,0,0.0173745173745174,0.266409266409266,0,0.00386100386100386,0,0,0,0.00193050193050193,0.478764478764479,248,"162",518,"Kartoffelpüree"
"ID1849","ID1849",1849,83,0,129,0,8,68,0,0,0,0,0,0,0.288194444444444,0,0.447916666666667,0,0.0277777777777778,0.236111111111111,0,0,0,0,0,0,0.447916666666667,129,"162",288,"Kartoffelpüree"
"ID1850","ID1850",1850,144,1,246,1,10,73,0,0,0,0,0,1,0.302521008403361,0.00210084033613445,0.516806722689076,0.00210084033613445,0.0210084033613445,0.153361344537815,0,0,0,0,0,0.00210084033613445,0.516806722689076,246,"162",476,"Kartoffelpüree"
"ID1851","ID1851",1851,107,0,207,0,12,66,0,1,1,0,1,0,0.270886075949367,0,0.524050632911392,0,0.030379746835443,0.167088607594937,0,0.00253164556962025,0.00253164556962025,0,0.00253164556962025,0,0.524050632911392,207,"162",395,"Kartoffelpüree"
"ID1852","ID1852",1852,217,0,323,1,23,55,0,0,0,1,0,3,0.348314606741573,0,0.518459069020867,0.00160513643659711,0.0369181380417336,0.0882825040128411,0,0,0,0.00160513643659711,0,0.00481540930979133,0.518459069020867,323,"162",623,"Kartoffelpüree"
"ID1853","ID1853",1853,404,0,507,1,33,67,0,0,0,2,0,3,0.39724680432645,0,0.498525073746313,0.000983284169124877,0.0324483775811209,0.0658800393313668,0,0,0,0.00196656833824975,0,0.00294985250737463,0.498525073746313,507,"162",1017,"Kartoffelpüree"
"ID1854","ID1854",1854,126,1,143,0,8,37,0,0,0,1,0,2,0.39622641509434,0.00314465408805031,0.449685534591195,0,0.0251572327044025,0.116352201257862,0,0,0,0.00314465408805031,0,0.00628930817610063,0.449685534591195,143,"162",318,"Kartoffelpüree"
"ID1855","ID1855",1855,253,1,243,0,12,46,0,0,0,0,1,1,0.454219030520646,0.00179533213644524,0.436265709156194,0,0.0215439856373429,0.0825852782764812,0,0,0,0,0.00179533213644524,0.00179533213644524,0.454219030520646,253,"160",557,"Kartoffelbrei"
"ID1856","ID1856",1856,220,0,162,0,11,13,0,0,0,0,0,0,0.541871921182266,0,0.399014778325123,0,0.0270935960591133,0.0320197044334975,0,0,0,0,0,0,0.541871921182266,220,"160",406,"Kartoffelbrei"
"ID1857","ID1857",1857,390,0,265,0,14,39,0,0,1,1,0,2,0.547752808988764,0,0.372191011235955,0,0.0196629213483146,0.0547752808988764,0,0,0.00140449438202247,0.00140449438202247,0,0.00280898876404494,0.547752808988764,390,"160",712,"Kartoffelbrei"
"ID1858","ID1858",1858,334,0,240,0,11,24,0,0,1,5,0,2,0.541329011345219,0,0.388978930307942,0,0.0178282009724473,0.0388978930307942,0,0,0.00162074554294976,0.00810372771474878,0,0.00324149108589951,0.541329011345219,334,"160",617,"Kartoffelbrei"
"ID1859","ID1859",1859,163,0,132,0,6,25,0,0,0,0,0,0,0.5,0,0.404907975460123,0,0.0184049079754601,0.0766871165644172,0,0,0,0,0,0,0.5,163,"160",326,"Kartoffelbrei"
"ID1860","ID1860",1860,236,0,115,0,7,11,0,0,0,0,1,2,0.634408602150538,0,0.309139784946237,0,0.0188172043010753,0.0295698924731183,0,0,0,0,0.00268817204301075,0.00537634408602151,0.634408602150538,236,"160",372,"Kartoffelbrei"
"ID1861","ID1861",1861,173,0,70,0,2,5,0,0,1,0,0,0,0.689243027888446,0,0.278884462151394,0,0.00796812749003984,0.0199203187250996,0,0,0.00398406374501992,0,0,0,0.689243027888446,173,"160",251,"Kartoffelbrei"
"ID1862","ID1862",1862,144,0,63,0,5,8,2,0,0,0,0,1,0.645739910313901,0,0.282511210762332,0,0.0224215246636771,0.0358744394618834,0.00896860986547085,0,0,0,0,0.00448430493273543,0.645739910313901,144,"160",223,"Kartoffelbrei"
"ID1863","ID1863",1863,89,1,60,0,3,6,0,0,0,0,0,0,0.559748427672956,0.00628930817610063,0.377358490566038,0,0.0188679245283019,0.0377358490566038,0,0,0,0,0,0,0.559748427672956,89,"160",159,"Kartoffelbrei"
"ID1864","ID1864",1864,211,0,39,2,3,4,0,0,0,0,0,1,0.811538461538462,0,0.15,0.00769230769230769,0.0115384615384615,0.0153846153846154,0,0,0,0,0,0.00384615384615385,0.811538461538462,211,"160",260,"Kartoffelbrei"
"ID1865","ID1865",1865,106,0,9,1,3,0,0,0,1,2,0,0,0.868852459016393,0,0.0737704918032787,0.00819672131147541,0.0245901639344262,0,0,0,0.00819672131147541,0.0163934426229508,0,0,0.868852459016393,106,"160",122,"Kartoffelbrei"
"ID1866","ID1866",1866,168,0,14,0,0,0,0,0,0,0,0,1,0.918032786885246,0,0.0765027322404372,0,0,0,0,0,0,0,0,0.00546448087431694,0.918032786885246,168,"160",183,"Kartoffelbrei"
"ID1867","ID1867",1867,227,0,16,0,1,3,0,0,0,0,0,0,0.919028340080972,0,0.0647773279352227,0,0.00404858299595142,0.0121457489878543,0,0,0,0,0,0,0.919028340080972,227,"160",247,"Kartoffelbrei"
"ID1868","ID1868",1868,172,0,22,0,4,0,0,0,0,0,0,0,0.868686868686869,0,0.111111111111111,0,0.0202020202020202,0,0,0,0,0,0,0,0.868686868686869,172,"160",198,"Kartoffelbrei"
"ID1869","ID1869",1869,104,1,9,1,1,0,0,0,0,0,0,1,0.888888888888889,0.00854700854700855,0.0769230769230769,0.00854700854700855,0.00854700854700855,0,0,0,0,0,0,0.00854700854700855,0.888888888888889,104,"160",117,"Kartoffelbrei"
"ID1870","ID1870",1870,389,0,29,0,4,4,0,0,0,2,0,0,0.908878504672897,0,0.0677570093457944,0,0.00934579439252336,0.00934579439252336,0,0,0,0.00467289719626168,0,0,0.908878504672897,389,"160",428,"Kartoffelbrei"
"ID1871","ID1871",1871,133,0,11,0,2,4,0,0,0,1,0,2,0.869281045751634,0,0.0718954248366013,0,0.0130718954248366,0.0261437908496732,0,0,0,0.0065359477124183,0,0.0130718954248366,0.869281045751634,133,"160",153,"Kartoffelbrei"
"ID1872","ID1872",1872,308,0,4,0,3,0,0,0,0,1,1,1,0.968553459119497,0,0.0125786163522013,0,0.00943396226415094,0,0,0,0,0.00314465408805031,0.00314465408805031,0.00314465408805031,0.968553459119497,308,"160",318,"Kartoffelbrei"
"ID1873","ID1873",1873,192,0,8,0,0,1,0,0,0,0,0,2,0.945812807881773,0,0.0394088669950739,0,0,0.00492610837438424,0,0,0,0,0,0.00985221674876847,0.945812807881773,192,"160",203,"Kartoffelbrei"
"ID1874","ID1874",1874,333,0,8,0,0,1,0,0,0,0,0,0,0.973684210526316,0,0.0233918128654971,0,0,0.00292397660818713,0,0,0,0,0,0,0.973684210526316,333,"160",342,"Kartoffelbrei"
"ID1875","ID1875",1875,52,0,2,0,0,0,0,0,0,0,0,0,0.962962962962963,0,0.037037037037037,0,0,0,0,0,0,0,0,0,0.962962962962963,52,"160",54,"Kartoffelbrei"
"ID1876","ID1876",1876,123,0,5,0,0,3,0,0,0,0,0,0,0.938931297709924,0,0.0381679389312977,0,0,0.0229007633587786,0,0,0,0,0,0,0.938931297709924,123,"160",131,"Kartoffelbrei"
"ID1877","ID1877",1877,136,0,2,0,0,0,0,0,0,0,0,0,0.985507246376812,0,0.0144927536231884,0,0,0,0,0,0,0,0,0,0.985507246376812,136,"160",138,"Kartoffelbrei"
"ID1878","ID1878",1878,118,0,2,0,0,0,0,0,1,1,0,0,0.967213114754098,0,0.0163934426229508,0,0,0,0,0,0.00819672131147541,0.00819672131147541,0,0,0.967213114754098,118,"160",122,"Kartoffelbrei"
"ID1879","ID1879",1879,42,0,2,0,0,0,0,0,0,0,0,0,0.954545454545455,0,0.0454545454545455,0,0,0,0,0,0,0,0,0,0.954545454545455,42,"160",44,"Kartoffelbrei"
"ID1880","ID1880",1880,146,0,6,0,0,2,0,0,0,0,0,0,0.948051948051948,0,0.038961038961039,0,0,0.012987012987013,0,0,0,0,0,0,0.948051948051948,146,"160",154,"Kartoffelbrei"
"ID1881","ID1881",1881,536,0,11,0,1,2,0,0,0,1,1,2,0.967509025270758,0,0.01985559566787,0,0.00180505415162455,0.0036101083032491,0,0,0,0.00180505415162455,0.00180505415162455,0.0036101083032491,0.967509025270758,536,"160",554,"Kartoffelbrei"
"ID1882","ID1882",1882,108,0,3,1,0,0,0,0,0,0,0,0,0.964285714285714,0,0.0267857142857143,0.00892857142857143,0,0,0,0,0,0,0,0,0.964285714285714,108,"160",112,"Kartoffelbrei"
"ID1883","ID1883",1883,337,0,6,0,0,0,0,0,0,0,0,1,0.979651162790698,0,0.0174418604651163,0,0,0,0,0,0,0,0,0.00290697674418605,0.979651162790698,337,"160",344,"Kartoffelbrei"
"ID1884","ID1884",1884,85,0,0,0,0,1,0,0,0,0,0,0,0.988372093023256,0,0,0,0,0.0116279069767442,0,0,0,0,0,0,0.988372093023256,85,"160",86,"Kartoffelbrei"
"ID1885","ID1885",1885,83,0,2,0,1,1,0,0,0,0,0,0,0.954022988505747,0,0.0229885057471264,0,0.0114942528735632,0.0114942528735632,0,0,0,0,0,0,0.954022988505747,83,"160",87,"Kartoffelbrei"
"ID1886","ID1886",1886,38,0,1,0,0,1,0,0,0,0,0,0,0.95,0,0.025,0,0,0.025,0,0,0,0,0,0,0.95,38,"160",40,"Kartoffelbrei"
"ID1887","ID1887",1887,29,0,7,0,0,0,0,0,0,0,0,0,0.805555555555556,0,0.194444444444444,0,0,0,0,0,0,0,0,0,0.805555555555556,29,"160",36,"Kartoffelbrei"
"ID1888","ID1888",1888,35,0,1,0,0,0,0,0,0,0,0,1,0.945945945945946,0,0.027027027027027,0,0,0,0,0,0,0,0,0.027027027027027,0.945945945945946,35,"160",37,"Kartoffelbrei"
"ID1889","ID1889",1889,27,0,3,0,0,2,1,0,0,0,0,1,0.794117647058823,0,0.0882352941176471,0,0,0.0588235294117647,0.0294117647058824,0,0,0,0,0.0294117647058824,0.794117647058823,27,"160",34,"Kartoffelbrei"
"ID1890","ID1890",1890,67,0,4,0,0,11,0,0,0,1,0,0,0.807228915662651,0,0.0481927710843374,0,0,0.132530120481928,0,0,0,0.0120481927710843,0,0,0.807228915662651,67,"160",83,"Kartoffelbrei"
"ID1891","ID1891",1891,146,0,18,0,0,33,1,1,0,1,3,1,0.715686274509804,0,0.0882352941176471,0,0,0.161764705882353,0.00490196078431373,0.00490196078431373,0,0.00490196078431373,0.0147058823529412,0.00490196078431373,0.715686274509804,146,"160",204,"Kartoffelbrei"
"ID1892","ID1892",1892,59,0,7,0,2,38,2,1,0,1,0,4,0.517543859649123,0,0.0614035087719298,0,0.0175438596491228,0.333333333333333,0.0175438596491228,0.0087719298245614,0,0.0087719298245614,0,0.0350877192982456,0.517543859649123,59,"160",114,"Kartoffelbrei"
"ID1893","ID1893",1893,108,0,9,0,0,41,0,1,0,0,0,2,0.670807453416149,0,0.0559006211180124,0,0,0.254658385093168,0,0.0062111801242236,0,0,0,0.0124223602484472,0.670807453416149,108,"160",161,"Kartoffelbrei"
"ID1894","ID1894",1894,59,0,9,0,0,33,1,0,0,2,0,2,0.556603773584906,0,0.0849056603773585,0,0,0.311320754716981,0.00943396226415094,0,0,0.0188679245283019,0,0.0188679245283019,0.556603773584906,59,"160",106,"Kartoffelbrei"
"ID1895","ID1895",1895,44,0,4,0,0,29,0,0,0,1,0,1,0.556962025316456,0,0.0506329113924051,0,0,0.367088607594937,0,0,0,0.0126582278481013,0,0.0126582278481013,0.556962025316456,44,"160",79,"Kartoffelbrei"
"ID1896","ID1896",1896,95,0,140,0,8,119,0,0,0,0,0,2,0.260989010989011,0,0.384615384615385,0,0.021978021978022,0.326923076923077,0,0,0,0,0,0.00549450549450549,0.384615384615385,140,"162",364,"Kartoffelpüree"
"ID1897","ID1897",1897,103,0,181,2,9,84,0,0,0,0,0,3,0.269633507853403,0,0.473821989528796,0.00523560209424084,0.0235602094240838,0.219895287958115,0,0,0,0,0,0.00785340314136126,0.473821989528796,181,"162",382,"Kartoffelpüree"
"ID1898","ID1898",1898,108,0,172,0,9,55,0,0,0,0,0,2,0.312138728323699,0,0.497109826589595,0,0.0260115606936416,0.158959537572254,0,0,0,0,0,0.00578034682080925,0.497109826589595,172,"162",346,"Kartoffelpüree"
