"id","hexID","X1","X2","X3","X4","X5","X6","X7","X8","rel_1","rel_2","rel_3","rel_4","rel_5","rel_6","rel_7","rel_8","relMax","absMax","maxLevel","total","antwort"
"ID1346","ID1346",1346,70,50,0,54,1,0,0,0,0.4,0.285714285714286,0,0.308571428571429,0.00571428571428571,0,0,0,0.4,70,"1",175,"bolzen"
"ID1347","ID1347",1347,45,37,1,25,0,0,0,1,0.412844036697248,0.339449541284404,0.00917431192660551,0.229357798165138,0,0,0,0.00917431192660551,0.412844036697248,45,"1",109,"bolzen"
"ID1348","ID1348",1348,48,36,0,22,0,0,0,0,0.452830188679245,0.339622641509434,0,0.207547169811321,0,0,0,0,0.452830188679245,48,"1",106,"bolzen"
"ID1349","ID1349",1349,51,12,1,12,0,0,0,0,0.671052631578947,0.157894736842105,0.0131578947368421,0.157894736842105,0,0,0,0,0.671052631578947,51,"1",76,"bolzen"
"ID1350","ID1350",1350,187,49,1,30,0,0,2,0,0.695167286245353,0.182156133828996,0.00371747211895911,0.111524163568773,0,0,0.00743494423791822,0,0.695167286245353,187,"1",269,"bolzen"
"ID1351","ID1351",1351,84,23,0,10,3,0,3,0,0.682926829268293,0.186991869918699,0,0.0813008130081301,0.024390243902439,0,0.024390243902439,0,0.682926829268293,84,"1",123,"bolzen"
"ID1352","ID1352",1352,70,21,0,7,0,0,0,0,0.714285714285714,0.214285714285714,0,0.0714285714285714,0,0,0,0,0.714285714285714,70,"1",98,"bolzen"
"ID1353","ID1353",1353,59,30,1,11,0,0,0,0,0.584158415841584,0.297029702970297,0.0099009900990099,0.108910891089109,0,0,0,0,0.584158415841584,59,"1",101,"bolzen"
"ID1354","ID1354",1354,86,31,1,4,0,0,0,0,0.704918032786885,0.254098360655738,0.00819672131147541,0.0327868852459016,0,0,0,0,0.704918032786885,86,"1",122,"bolzen"
"ID1355","ID1355",1355,248,87,1,13,0,1,0,0,0.708571428571429,0.248571428571429,0.00285714285714286,0.0371428571428571,0,0.00285714285714286,0,0,0.708571428571429,248,"1",350,"bolzen"
"ID1356","ID1356",1356,164,142,4,21,0,0,0,0,0.495468277945619,0.429003021148036,0.0120845921450151,0.0634441087613293,0,0,0,0,0.495468277945619,164,"1",331,"bolzen"
"ID1357","ID1357",1357,63,52,2,14,0,0,0,0,0.480916030534351,0.396946564885496,0.0152671755725191,0.106870229007634,0,0,0,0,0.480916030534351,63,"1",131,"bolzen"
"ID1358","ID1358",1358,64,29,1,4,0,0,0,0,0.653061224489796,0.295918367346939,0.0102040816326531,0.0408163265306122,0,0,0,0,0.653061224489796,64,"1",98,"bolzen"
"ID1359","ID1359",1359,183,56,9,8,0,0,0,0,0.71484375,0.21875,0.03515625,0.03125,0,0,0,0,0.71484375,183,"1",256,"bolzen"
"ID1360","ID1360",1360,230,78,12,24,0,1,0,0,0.666666666666667,0.226086956521739,0.0347826086956522,0.0695652173913043,0,0.00289855072463768,0,0,0.666666666666667,230,"1",345,"bolzen"
"ID1361","ID1361",1361,402,86,15,30,0,0,0,1,0.752808988764045,0.161048689138577,0.0280898876404494,0.0561797752808989,0,0,0,0.00187265917602996,0.752808988764045,402,"1",534,"bolzen"
"ID1362","ID1362",1362,67,41,2,10,0,0,0,1,0.553719008264463,0.338842975206612,0.0165289256198347,0.0826446280991736,0,0,0,0.00826446280991736,0.553719008264463,67,"1",121,"bolzen"
"ID1363","ID1363",1363,110,82,2,8,0,0,0,1,0.541871921182266,0.403940886699507,0.00985221674876847,0.0394088669950739,0,0,0,0.00492610837438424,0.541871921182266,110,"1",203,"bolzen"
"ID1364","ID1364",1364,6,8,1,1,0,0,0,0,0.375,0.5,0.0625,0.0625,0,0,0,0,0.5,8,"2",16,"Fussball spielen"
"ID1365","ID1365",1365,89,34,1,14,1,0,1,0,0.635714285714286,0.242857142857143,0.00714285714285714,0.1,0.00714285714285714,0,0.00714285714285714,0,0.635714285714286,89,"1",140,"bolzen"
"ID1366","ID1366",1366,66,42,0,18,0,0,2,0,0.515625,0.328125,0,0.140625,0,0,0.015625,0,0.515625,66,"1",128,"bolzen"
"ID1367","ID1367",1367,51,28,0,24,0,0,0,0,0.495145631067961,0.271844660194175,0,0.233009708737864,0,0,0,0,0.495145631067961,51,"1",103,"bolzen"
"ID1368","ID1368",1368,56,31,0,15,0,0,2,0,0.538461538461538,0.298076923076923,0,0.144230769230769,0,0,0.0192307692307692,0,0.538461538461538,56,"1",104,"bolzen"
"ID1369","ID1369",1369,209,138,1,91,0,0,8,0,0.467561521252796,0.308724832214765,0.00223713646532438,0.203579418344519,0,0,0.0178970917225951,0,0.467561521252796,209,"1",447,"bolzen"
"ID1370","ID1370",1370,230,111,2,82,0,0,6,1,0.532407407407407,0.256944444444444,0.00462962962962963,0.189814814814815,0,0,0.0138888888888889,0.00231481481481481,0.532407407407407,230,"1",432,"bolzen"
"ID1371","ID1371",1371,356,179,3,142,1,0,2,0,0.521229868228404,0.26207906295754,0.00439238653001464,0.207906295754026,0.00146412884333821,0,0.00292825768667643,0,0.521229868228404,356,"1",683,"bolzen"
"ID1372","ID1372",1372,150,81,3,56,0,0,0,0,0.517241379310345,0.279310344827586,0.0103448275862069,0.193103448275862,0,0,0,0,0.517241379310345,150,"1",290,"bolzen"
"ID1373","ID1373",1373,207,94,0,57,0,0,1,1,0.575,0.261111111111111,0,0.158333333333333,0,0,0.00277777777777778,0.00277777777777778,0.575,207,"1",360,"bolzen"
"ID1374","ID1374",1374,149,41,1,28,0,0,0,0,0.680365296803653,0.187214611872146,0.0045662100456621,0.127853881278539,0,0,0,0,0.680365296803653,149,"1",219,"bolzen"
"ID1375","ID1375",1375,181,80,1,92,1,0,1,0,0.508426966292135,0.224719101123595,0.00280898876404494,0.258426966292135,0.00280898876404494,0,0.00280898876404494,0,0.508426966292135,181,"1",356,"bolzen"
"ID1376","ID1376",1376,132,65,0,73,1,1,0,0,0.485294117647059,0.238970588235294,0,0.268382352941176,0.00367647058823529,0.00367647058823529,0,0,0.485294117647059,132,"1",272,"bolzen"
"ID1377","ID1377",1377,182,79,0,89,1,0,0,0,0.518518518518518,0.225071225071225,0,0.253561253561254,0.00284900284900285,0,0,0,0.518518518518518,182,"1",351,"bolzen"
"ID1378","ID1378",1378,260,133,1,153,0,0,0,0,0.475319926873857,0.243144424131627,0.00182815356489945,0.279707495429616,0,0,0,0,0.475319926873857,260,"1",547,"bolzen"
"ID1379","ID1379",1379,259,124,1,128,0,0,0,1,0.504873294346979,0.241715399610136,0.00194931773879142,0.249512670565302,0,0,0,0.00194931773879142,0.504873294346979,259,"1",513,"bolzen"
"ID1380","ID1380",1380,110,49,1,64,0,0,0,0,0.491071428571429,0.21875,0.00446428571428571,0.285714285714286,0,0,0,0,0.491071428571429,110,"1",224,"bolzen"
"ID1381","ID1381",1381,75,47,1,62,0,0,0,0,0.405405405405405,0.254054054054054,0.00540540540540541,0.335135135135135,0,0,0,0,0.405405405405405,75,"1",185,"bolzen"
"ID1382","ID1382",1382,59,18,0,39,0,0,1,1,0.5,0.152542372881356,0,0.330508474576271,0,0,0.00847457627118644,0.00847457627118644,0.5,59,"1",118,"bolzen"
"ID1383","ID1383",1383,42,21,0,28,0,0,0,1,0.456521739130435,0.228260869565217,0,0.304347826086957,0,0,0,0.0108695652173913,0.456521739130435,42,"1",92,"bolzen"
"ID1384","ID1384",1384,113,73,0,75,2,0,0,0,0.429657794676806,0.277566539923954,0,0.285171102661597,0.00760456273764259,0,0,0,0.429657794676806,113,"1",263,"bolzen"
"ID1385","ID1385",1385,178,90,0,90,1,0,0,0,0.495821727019499,0.250696378830084,0,0.250696378830084,0.00278551532033426,0,0,0,0.495821727019499,178,"1",359,"bolzen"
"ID1386","ID1386",1386,43,27,0,23,0,0,0,0,0.462365591397849,0.290322580645161,0,0.247311827956989,0,0,0,0,0.462365591397849,43,"1",93,"bolzen"
"ID1387","ID1387",1387,45,22,1,10,0,0,0,0,0.576923076923077,0.282051282051282,0.0128205128205128,0.128205128205128,0,0,0,0,0.576923076923077,45,"1",78,"bolzen"
"ID1388","ID1388",1388,63,39,2,18,0,0,0,0,0.516393442622951,0.319672131147541,0.0163934426229508,0.147540983606557,0,0,0,0,0.516393442622951,63,"1",122,"bolzen"
"ID1389","ID1389",1389,91,95,1,19,0,1,0,0,0.439613526570048,0.458937198067633,0.00483091787439614,0.0917874396135266,0,0.00483091787439614,0,0,0.458937198067633,95,"2",207,"Fussball spielen"
"ID1390","ID1390",1390,38,40,0,7,1,0,0,0,0.441860465116279,0.465116279069767,0,0.0813953488372093,0.0116279069767442,0,0,0,0.465116279069767,40,"2",86,"Fussball spielen"
"ID1391","ID1391",1391,119,94,1,12,0,0,0,0,0.526548672566372,0.415929203539823,0.00442477876106195,0.0530973451327434,0,0,0,0,0.526548672566372,119,"1",226,"bolzen"
"ID1392","ID1392",1392,59,47,1,6,0,1,0,0,0.517543859649123,0.412280701754386,0.0087719298245614,0.0526315789473684,0,0.0087719298245614,0,0,0.517543859649123,59,"1",114,"bolzen"
"ID1393","ID1393",1393,55,55,1,5,0,0,0,1,0.47008547008547,0.47008547008547,0.00854700854700855,0.0427350427350427,0,0,0,0.00854700854700855,0.47008547008547,55,"1",117,"bolzen"
"ID1394","ID1394",1394,37,32,3,5,0,0,1,0,0.474358974358974,0.41025641025641,0.0384615384615385,0.0641025641025641,0,0,0.0128205128205128,0,0.474358974358974,37,"1",78,"bolzen"
"ID1395","ID1395",1395,50,34,0,7,0,0,0,0,0.549450549450549,0.373626373626374,0,0.0769230769230769,0,0,0,0,0.549450549450549,50,"1",91,"bolzen"
"ID1396","ID1396",1396,47,37,2,1,0,0,0,0,0.540229885057471,0.425287356321839,0.0229885057471264,0.0114942528735632,0,0,0,0,0.540229885057471,47,"1",87,"bolzen"
"ID1397","ID1397",1397,44,27,0,2,0,0,0,2,0.586666666666667,0.36,0,0.0266666666666667,0,0,0,0.0266666666666667,0.586666666666667,44,"1",75,"bolzen"
"ID1398","ID1398",1398,49,22,2,6,1,0,0,0,0.6125,0.275,0.025,0.075,0.0125,0,0,0,0.6125,49,"1",80,"bolzen"
"ID1399","ID1399",1399,242,182,9,17,0,0,1,4,0.531868131868132,0.4,0.0197802197802198,0.0373626373626374,0,0,0.0021978021978022,0.00879120879120879,0.531868131868132,242,"1",455,"bolzen"
"ID1400","ID1400",1400,163,100,3,14,0,0,0,1,0.580071174377224,0.355871886120996,0.0106761565836299,0.0498220640569395,0,0,0,0.00355871886120996,0.580071174377224,163,"1",281,"bolzen"
"ID1401","ID1401",1401,175,80,4,12,0,0,2,4,0.631768953068592,0.288808664259928,0.0144404332129964,0.0433212996389892,0,0,0.0072202166064982,0.0144404332129964,0.631768953068592,175,"1",277,"bolzen"
"ID1402","ID1402",1402,55,25,2,6,0,0,0,1,0.617977528089888,0.280898876404494,0.0224719101123595,0.0674157303370786,0,0,0,0.0112359550561798,0.617977528089888,55,"1",89,"bolzen"
"ID1403","ID1403",1403,121,91,1,12,0,0,2,3,0.526086956521739,0.395652173913043,0.00434782608695652,0.0521739130434783,0,0,0.00869565217391304,0.0130434782608696,0.526086956521739,121,"1",230,"bolzen"
"ID1404","ID1404",1404,58,50,2,7,0,0,0,4,0.479338842975207,0.413223140495868,0.0165289256198347,0.0578512396694215,0,0,0,0.0330578512396694,0.479338842975207,58,"1",121,"bolzen"
"ID1405","ID1405",1405,121,92,2,54,0,0,3,0,0.444852941176471,0.338235294117647,0.00735294117647059,0.198529411764706,0,0,0.0110294117647059,0,0.444852941176471,121,"1",272,"bolzen"
"ID1406","ID1406",1406,78,51,1,34,0,0,3,0,0.467065868263473,0.305389221556886,0.00598802395209581,0.203592814371257,0,0,0.0179640718562874,0,0.467065868263473,78,"1",167,"bolzen"
"ID1407","ID1407",1407,80,31,2,16,1,1,5,0,0.588235294117647,0.227941176470588,0.0147058823529412,0.117647058823529,0.00735294117647059,0.00735294117647059,0.0367647058823529,0,0.588235294117647,80,"1",136,"bolzen"
"ID1408","ID1408",1408,168,85,1,53,1,0,3,0,0.540192926045016,0.273311897106109,0.00321543408360129,0.170418006430868,0.00321543408360129,0,0.00964630225080386,0,0.540192926045016,168,"1",311,"bolzen"
"ID1409","ID1409",1409,187,122,1,71,0,1,6,0,0.481958762886598,0.314432989690722,0.00257731958762887,0.182989690721649,0,0.00257731958762887,0.0154639175257732,0,0.481958762886598,187,"1",388,"bolzen"
"ID1410","ID1410",1410,518,277,3,195,0,0,16,1,0.512871287128713,0.274257425742574,0.00297029702970297,0.193069306930693,0,0,0.0158415841584158,0.00099009900990099,0.512871287128713,518,"1",1010,"bolzen"
"ID1411","ID1411",1411,722,536,6,393,0,1,25,0,0.428995840760547,0.318478906714201,0.0035650623885918,0.233511586452763,0,0.0005941770647653,0.0148544266191325,0,0.428995840760547,722,"1",1683,"bolzen"
"ID1412","ID1412",1412,222,143,2,121,0,1,7,2,0.44578313253012,0.28714859437751,0.00401606425702811,0.242971887550201,0,0.00200803212851406,0.0140562248995984,0.00401606425702811,0.44578313253012,222,"1",498,"bolzen"
"ID1413","ID1413",1413,88,46,2,44,0,0,5,0,0.475675675675676,0.248648648648649,0.0108108108108108,0.237837837837838,0,0,0.027027027027027,0,0.475675675675676,88,"1",185,"bolzen"
"ID1414","ID1414",1414,131,80,1,45,0,0,4,0,0.501915708812261,0.306513409961686,0.00383141762452107,0.172413793103448,0,0,0.0153256704980843,0,0.501915708812261,131,"1",261,"bolzen"
"ID1415","ID1415",1415,96,57,1,45,0,0,2,0,0.477611940298507,0.283582089552239,0.00497512437810945,0.223880597014925,0,0,0.00995024875621891,0,0.477611940298507,96,"1",201,"bolzen"
"ID1416","ID1416",1416,114,48,0,29,0,0,3,0,0.587628865979381,0.247422680412371,0,0.149484536082474,0,0,0.0154639175257732,0,0.587628865979381,114,"1",194,"bolzen"
"ID1417","ID1417",1417,94,54,1,27,0,0,1,0,0.531073446327684,0.305084745762712,0.00564971751412429,0.152542372881356,0,0,0.00564971751412429,0,0.531073446327684,94,"1",177,"bolzen"
"ID1418","ID1418",1418,188,118,1,109,0,0,0,0,0.451923076923077,0.283653846153846,0.00240384615384615,0.262019230769231,0,0,0,0,0.451923076923077,188,"1",416,"bolzen"
"ID1419","ID1419",1419,275,148,0,117,2,0,0,1,0.506445672191529,0.27255985267035,0,0.215469613259669,0.00368324125230203,0,0,0.00184162062615101,0.506445672191529,275,"1",543,"bolzen"
"ID1420","ID1420",1420,572,274,2,290,1,1,1,0,0.501314636283961,0.240140227870289,0.00175284837861525,0.254163014899211,0.000876424189307625,0.000876424189307625,0.000876424189307625,0,0.501314636283961,572,"1",1141,"bolzen"
"ID1421","ID1421",1421,150,52,1,61,0,0,0,0,0.568181818181818,0.196969696969697,0.00378787878787879,0.231060606060606,0,0,0,0,0.568181818181818,150,"1",264,"bolzen"
"ID1422","ID1422",1422,87,45,0,41,1,0,1,0,0.497142857142857,0.257142857142857,0,0.234285714285714,0.00571428571428571,0,0.00571428571428571,0,0.497142857142857,87,"1",175,"bolzen"
"ID1423","ID1423",1423,54,23,0,30,0,0,0,0,0.504672897196262,0.214953271028037,0,0.280373831775701,0,0,0,0,0.504672897196262,54,"1",107,"bolzen"
"ID1424","ID1424",1424,75,42,1,39,0,0,0,1,0.474683544303797,0.265822784810127,0.00632911392405063,0.246835443037975,0,0,0,0.00632911392405063,0.474683544303797,75,"1",158,"bolzen"
"ID1425","ID1425",1425,40,33,2,33,0,0,1,0,0.36697247706422,0.302752293577982,0.018348623853211,0.302752293577982,0,0,0.00917431192660551,0,0.36697247706422,40,"1",109,"bolzen"
"ID1426","ID1426",1426,200,109,0,115,0,0,0,0,0.471698113207547,0.257075471698113,0,0.27122641509434,0,0,0,0,0.471698113207547,200,"1",424,"bolzen"
"ID1427","ID1427",1427,62,31,0,21,1,1,0,0,0.53448275862069,0.267241379310345,0,0.181034482758621,0.00862068965517241,0.00862068965517241,0,0,0.53448275862069,62,"1",116,"bolzen"
"ID1428","ID1428",1428,39,23,0,14,1,0,0,0,0.506493506493506,0.298701298701299,0,0.181818181818182,0.012987012987013,0,0,0,0.506493506493506,39,"1",77,"bolzen"
"ID1429","ID1429",1429,31,38,1,4,1,1,0,0,0.407894736842105,0.5,0.0131578947368421,0.0526315789473684,0.0131578947368421,0.0131578947368421,0,0,0.5,38,"2",76,"Fussball spielen"
"ID1430","ID1430",1430,54,44,0,8,0,1,0,1,0.5,0.407407407407407,0,0.0740740740740741,0,0.00925925925925926,0,0.00925925925925926,0.5,54,"1",108,"bolzen"
"ID1431","ID1431",1431,48,75,0,13,0,0,0,1,0.35036496350365,0.547445255474453,0,0.0948905109489051,0,0,0,0.0072992700729927,0.547445255474453,75,"2",137,"Fussball spielen"
"ID1432","ID1432",1432,191,191,2,27,1,0,0,1,0.462469733656174,0.462469733656174,0.00484261501210654,0.0653753026634383,0.00242130750605327,0,0,0.00242130750605327,0.462469733656174,191,"1",413,"bolzen"
"ID1433","ID1433",1433,120,102,1,10,2,1,0,0,0.508474576271186,0.432203389830508,0.00423728813559322,0.0423728813559322,0.00847457627118644,0.00423728813559322,0,0,0.508474576271186,120,"1",236,"bolzen"
"ID1434","ID1434",1434,78,54,1,10,0,1,0,0,0.541666666666667,0.375,0.00694444444444444,0.0694444444444444,0,0.00694444444444444,0,0,0.541666666666667,78,"1",144,"bolzen"
"ID1435","ID1435",1435,52,50,1,4,0,0,0,0,0.485981308411215,0.467289719626168,0.00934579439252336,0.0373831775700935,0,0,0,0,0.485981308411215,52,"1",107,"bolzen"
"ID1436","ID1436",1436,238,176,2,18,0,0,0,0,0.548387096774194,0.405529953917051,0.00460829493087558,0.0414746543778802,0,0,0,0,0.548387096774194,238,"1",434,"bolzen"
"ID1437","ID1437",1437,47,37,3,3,0,0,0,1,0.516483516483517,0.406593406593407,0.032967032967033,0.032967032967033,0,0,0,0.010989010989011,0.516483516483517,47,"1",91,"bolzen"
"ID1438","ID1438",1438,57,28,0,6,0,0,0,0,0.626373626373626,0.307692307692308,0,0.0659340659340659,0,0,0,0,0.626373626373626,57,"1",91,"bolzen"
"ID1439","ID1439",1439,57,35,0,5,0,1,0,0,0.581632653061224,0.357142857142857,0,0.0510204081632653,0,0.0102040816326531,0,0,0.581632653061224,57,"1",98,"bolzen"
"ID1440","ID1440",1440,117,46,3,6,1,0,0,0,0.676300578034682,0.265895953757225,0.0173410404624277,0.0346820809248555,0.00578034682080925,0,0,0,0.676300578034682,117,"1",173,"bolzen"
"ID1441","ID1441",1441,118,70,3,9,0,0,0,2,0.584158415841584,0.346534653465347,0.0148514851485149,0.0445544554455446,0,0,0,0.0099009900990099,0.584158415841584,118,"1",202,"bolzen"
"ID1442","ID1442",1442,157,82,6,11,1,0,0,2,0.606177606177606,0.316602316602317,0.0231660231660232,0.0424710424710425,0.00386100386100386,0,0,0.00772200772200772,0.606177606177606,157,"1",259,"bolzen"
"ID1443","ID1443",1443,340,215,5,34,0,0,0,12,0.561056105610561,0.354785478547855,0.00825082508250825,0.0561056105610561,0,0,0,0.0198019801980198,0.561056105610561,340,"1",606,"bolzen"
"ID1444","ID1444",1444,223,131,5,11,0,0,0,2,0.599462365591398,0.352150537634409,0.0134408602150538,0.0295698924731183,0,0,0,0.00537634408602151,0.599462365591398,223,"1",372,"bolzen"
"ID1445","ID1445",1445,158,112,4,11,0,0,0,7,0.541095890410959,0.383561643835616,0.0136986301369863,0.0376712328767123,0,0,0,0.023972602739726,0.541095890410959,158,"1",292,"bolzen"
"ID1446","ID1446",1446,143,119,2,16,1,0,0,6,0.498257839721254,0.414634146341463,0.00696864111498258,0.0557491289198606,0.00348432055749129,0,0,0.0209059233449477,0.498257839721254,143,"1",287,"bolzen"
"ID1447","ID1447",1447,83,55,2,7,1,0,0,4,0.546052631578947,0.361842105263158,0.0131578947368421,0.0460526315789474,0.00657894736842105,0,0,0.0263157894736842,0.546052631578947,83,"1",152,"bolzen"
"ID1448","ID1448",1448,51,25,2,2,0,0,0,3,0.614457831325301,0.301204819277108,0.0240963855421687,0.0240963855421687,0,0,0,0.036144578313253,0.614457831325301,51,"1",83,"bolzen"
"ID1449","ID1449",1449,9,4,0,3,0,0,0,0,0.5625,0.25,0,0.1875,0,0,0,0,0.5625,9,"1",16,"bolzen"
"ID1450","ID1450",1450,1133,897,19,447,1,1,9,1,0.451754385964912,0.357655502392345,0.00757575757575758,0.17822966507177,0.000398724082934609,0.000398724082934609,0.00358851674641148,0.000398724082934609,0.451754385964912,1133,"1",2508,"bolzen"
"ID1451","ID1451",1451,276,165,4,88,0,0,3,0,0.514925373134328,0.307835820895522,0.00746268656716418,0.164179104477612,0,0,0.00559701492537313,0,0.514925373134328,276,"1",536,"bolzen"
"ID1452","ID1452",1452,588,334,4,170,0,0,4,0,0.534545454545455,0.303636363636364,0.00363636363636364,0.154545454545455,0,0,0.00363636363636364,0,0.534545454545455,588,"1",1100,"bolzen"
"ID1453","ID1453",1453,118,64,0,42,0,0,1,0,0.524444444444444,0.284444444444444,0,0.186666666666667,0,0,0.00444444444444444,0,0.524444444444444,118,"1",225,"bolzen"
"ID1454","ID1454",1454,192,98,0,92,0,0,6,0,0.494845360824742,0.252577319587629,0,0.237113402061856,0,0,0.0154639175257732,0,0.494845360824742,192,"1",388,"bolzen"
"ID1455","ID1455",1455,401,235,2,221,0,0,10,0,0.461449942462601,0.270425776754891,0.00230149597238205,0.254315304948216,0,0,0.0115074798619102,0,0.461449942462601,401,"1",869,"bolzen"
"ID1456","ID1456",1456,1468,981,7,809,1,0,32,0,0.445118253486962,0.297453001819284,0.00212249848392965,0.245300181928441,0.000303214069132808,0,0.00970285021224985,0,0.445118253486962,1468,"1",3298,"bolzen"
"ID1457","ID1457",1457,505,343,2,270,1,0,8,0,0.447298494242693,0.303808680248007,0.00177147918511957,0.239149689991143,0.000885739592559787,0,0.0070859167404783,0,0.447298494242693,505,"1",1129,"bolzen"
"ID1458","ID1458",1458,156,104,1,90,0,0,6,0,0.436974789915966,0.291316526610644,0.00280112044817927,0.252100840336134,0,0,0.0168067226890756,0,0.436974789915966,156,"1",357,"bolzen"
"ID1459","ID1459",1459,86,62,0,49,0,1,11,0,0.411483253588517,0.296650717703349,0,0.23444976076555,0,0.00478468899521531,0.0526315789473684,0,0.411483253588517,86,"1",209,"bolzen"
"ID1460","ID1460",1460,144,63,0,27,0,0,5,0,0.602510460251046,0.263598326359833,0,0.112970711297071,0,0,0.0209205020920502,0,0.602510460251046,144,"1",239,"bolzen"
"ID1461","ID1461",1461,259,95,0,48,1,0,3,0,0.637931034482759,0.233990147783251,0,0.118226600985222,0.00246305418719212,0,0.00738916256157635,0,0.637931034482759,259,"1",406,"bolzen"
"ID1462","ID1462",1462,200,83,0,38,1,0,6,0,0.609756097560976,0.253048780487805,0,0.115853658536585,0.00304878048780488,0,0.0182926829268293,0,0.609756097560976,200,"1",328,"bolzen"
"ID1463","ID1463",1463,195,140,2,65,0,0,1,0,0.483870967741935,0.347394540942928,0.00496277915632754,0.161290322580645,0,0,0.00248138957816377,0,0.483870967741935,195,"1",403,"bolzen"
"ID1464","ID1464",1464,110,65,1,29,0,0,0,1,0.533980582524272,0.315533980582524,0.00485436893203883,0.140776699029126,0,0,0,0.00485436893203883,0.533980582524272,110,"1",206,"bolzen"
