"id","hexID","X152","X153","X154","X155","X156","X157","rel_152","rel_153","rel_154","rel_155","rel_156","rel_157","relMax","absMax","maxLevel","total","antwort"
"ID2242","ID2242",2242,186,9,1,1,3,0,0.93,0.045,0.005,0.005,0.015,0,0.93,186,"152",200,"Portemonnaie/Portmonee"
"ID2243","ID2243",2243,221,5,0,1,3,0,0.960869565217391,0.0217391304347826,0,0.00434782608695652,0.0130434782608696,0,0.960869565217391,221,"152",230,"Portemonnaie/Portmonee"
"ID2244","ID2244",2244,99,2,0,1,2,0,0.951923076923077,0.0192307692307692,0,0.00961538461538462,0.0192307692307692,0,0.951923076923077,99,"152",104,"Portemonnaie/Portmonee"
"ID2245","ID2245",2245,148,3,1,0,0,0,0.973684210526316,0.0197368421052632,0.00657894736842105,0,0,0,0.973684210526316,148,"152",152,"Portemonnaie/Portmonee"
"ID2246","ID2246",2246,182,7,0,0,1,0,0.957894736842105,0.0368421052631579,0,0,0.00526315789473684,0,0.957894736842105,182,"152",190,"Portemonnaie/Portmonee"
"ID2247","ID2247",2247,107,7,0,0,2,0,0.922413793103448,0.0603448275862069,0,0,0.0172413793103448,0,0.922413793103448,107,"152",116,"Portemonnaie/Portmonee"
"ID2248","ID2248",2248,59,2,0,0,0,0,0.967213114754098,0.0327868852459016,0,0,0,0,0.967213114754098,59,"152",61,"Portemonnaie/Portmonee"
"ID2249","ID2249",2249,108,1,0,1,1,0,0.972972972972973,0.00900900900900901,0,0.00900900900900901,0.00900900900900901,0,0.972972972972973,108,"152",111,"Portemonnaie/Portmonee"
"ID2250","ID2250",2250,286,9,1,2,3,0,0.950166112956811,0.0299003322259136,0.00332225913621262,0.00664451827242525,0.00996677740863787,0,0.950166112956811,286,"152",301,"Portemonnaie/Portmonee"
"ID2251","ID2251",2251,55,0,0,0,1,0,0.982142857142857,0,0,0,0.0178571428571429,0,0.982142857142857,55,"152",56,"Portemonnaie/Portmonee"
"ID2252","ID2252",2252,22,4,0,0,0,0,0.846153846153846,0.153846153846154,0,0,0,0,0.846153846153846,22,"152",26,"Portemonnaie/Portmonee"
"ID2253","ID2253",2253,79,3,1,0,0,0,0.951807228915663,0.036144578313253,0.0120481927710843,0,0,0,0.951807228915663,79,"152",83,"Portemonnaie/Portmonee"
"ID2254","ID2254",2254,33,1,0,0,1,0,0.942857142857143,0.0285714285714286,0,0,0.0285714285714286,0,0.942857142857143,33,"152",35,"Portemonnaie/Portmonee"
"ID2255","ID2255",2255,20,0,0,0,0,0,1,0,0,0,0,0,1,20,"152",20,"Portemonnaie/Portmonee"
"ID2256","ID2256",2256,21,0,1,0,0,0,0.954545454545455,0,0.0454545454545455,0,0,0,0.954545454545455,21,"152",22,"Portemonnaie/Portmonee"
"ID2257","ID2257",2257,222,3,0,3,8,1,0.936708860759494,0.0126582278481013,0,0.0126582278481013,0.0337552742616034,0.00421940928270042,0.936708860759494,222,"152",237,"Portemonnaie/Portmonee"
"ID2258","ID2258",2258,100,2,0,0,2,1,0.952380952380952,0.019047619047619,0,0,0.019047619047619,0.00952380952380952,0.952380952380952,100,"152",105,"Portemonnaie/Portmonee"
"ID2259","ID2259",2259,29,0,0,0,0,0,1,0,0,0,0,0,1,29,"152",29,"Portemonnaie/Portmonee"
"ID2260","ID2260",2260,31,2,0,0,0,0,0.939393939393939,0.0606060606060606,0,0,0,0,0.939393939393939,31,"152",33,"Portemonnaie/Portmonee"
"ID2261","ID2261",2261,22,0,0,0,1,0,0.956521739130435,0,0,0,0.0434782608695652,0,0.956521739130435,22,"152",23,"Portemonnaie/Portmonee"
"ID2262","ID2262",2262,33,2,0,0,1,0,0.916666666666667,0.0555555555555556,0,0,0.0277777777777778,0,0.916666666666667,33,"152",36,"Portemonnaie/Portmonee"
"ID2263","ID2263",2263,45,1,0,0,1,0,0.957446808510638,0.0212765957446809,0,0,0.0212765957446809,0,0.957446808510638,45,"152",47,"Portemonnaie/Portmonee"
"ID2264","ID2264",2264,68,3,0,2,2,0,0.906666666666667,0.04,0,0.0266666666666667,0.0266666666666667,0,0.906666666666667,68,"152",75,"Portemonnaie/Portmonee"
"ID2265","ID2265",2265,28,0,0,0,1,0,0.96551724137931,0,0,0,0.0344827586206897,0,0.96551724137931,28,"152",29,"Portemonnaie/Portmonee"
"ID2266","ID2266",2266,60,2,1,1,3,0,0.895522388059702,0.0298507462686567,0.0149253731343284,0.0149253731343284,0.0447761194029851,0,0.895522388059702,60,"152",67,"Portemonnaie/Portmonee"
"ID2267","ID2267",2267,51,1,0,0,1,0,0.962264150943396,0.0188679245283019,0,0,0.0188679245283019,0,0.962264150943396,51,"152",53,"Portemonnaie/Portmonee"
"ID2268","ID2268",2268,66,2,0,1,2,0,0.929577464788732,0.028169014084507,0,0.0140845070422535,0.028169014084507,0,0.929577464788732,66,"152",71,"Portemonnaie/Portmonee"
"ID2269","ID2269",2269,15,2,0,0,0,0,0.882352941176471,0.117647058823529,0,0,0,0,0.882352941176471,15,"152",17,"Portemonnaie/Portmonee"
"ID2270","ID2270",2270,24,2,0,0,4,0,0.8,0.0666666666666667,0,0,0.133333333333333,0,0.8,24,"152",30,"Portemonnaie/Portmonee"
"ID2271","ID2271",2271,91,1,0,0,4,0,0.947916666666667,0.0104166666666667,0,0,0.0416666666666667,0,0.947916666666667,91,"152",96,"Portemonnaie/Portmonee"
"ID2272","ID2272",2272,202,2,0,0,5,1,0.961904761904762,0.00952380952380952,0,0,0.0238095238095238,0.00476190476190476,0.961904761904762,202,"152",210,"Portemonnaie/Portmonee"
"ID2273","ID2273",2273,193,5,0,2,2,0,0.955445544554455,0.0247524752475248,0,0.0099009900990099,0.0099009900990099,0,0.955445544554455,193,"152",202,"Portemonnaie/Portmonee"
"ID2274","ID2274",2274,521,9,0,5,4,0,0.966604823747681,0.0166975881261596,0,0.00927643784786642,0.00742115027829314,0,0.966604823747681,521,"152",539,"Portemonnaie/Portmonee"
"ID2275","ID2275",2275,87,5,1,1,0,0,0.925531914893617,0.0531914893617021,0.0106382978723404,0.0106382978723404,0,0,0.925531914893617,87,"152",94,"Portemonnaie/Portmonee"
"ID2276","ID2276",2276,112,2,0,0,0,1,0.973913043478261,0.0173913043478261,0,0,0,0.00869565217391304,0.973913043478261,112,"152",115,"Portemonnaie/Portmonee"
"ID2277","ID2277",2277,282,5,0,3,2,0,0.965753424657534,0.0171232876712329,0,0.0102739726027397,0.00684931506849315,0,0.965753424657534,282,"152",292,"Portemonnaie/Portmonee"
"ID2278","ID2278",2278,1276,37,2,7,8,0,0.959398496240601,0.0278195488721805,0.00150375939849624,0.00526315789473684,0.00601503759398496,0,0.959398496240601,1276,"152",1330,"Portemonnaie/Portmonee"
"ID2279","ID2279",2279,382,9,0,2,4,0,0.962216624685139,0.0226700251889169,0,0.00503778337531486,0.0100755667506297,0,0.962216624685139,382,"152",397,"Portemonnaie/Portmonee"
"ID2280","ID2280",2280,171,3,0,1,2,0,0.966101694915254,0.0169491525423729,0,0.00564971751412429,0.0112994350282486,0,0.966101694915254,171,"152",177,"Portemonnaie/Portmonee"
"ID2281","ID2281",2281,333,12,1,1,5,0,0.946022727272727,0.0340909090909091,0.00284090909090909,0.00284090909090909,0.0142045454545455,0,0.946022727272727,333,"152",352,"Portemonnaie/Portmonee"
"ID2282","ID2282",2282,604,22,0,5,3,0,0.952681388012618,0.0347003154574132,0,0.00788643533123028,0.00473186119873817,0,0.952681388012618,604,"152",634,"Portemonnaie/Portmonee"
"ID2283","ID2283",2283,216,8,0,1,1,0,0.955752212389381,0.0353982300884956,0,0.00442477876106195,0.00442477876106195,0,0.955752212389381,216,"152",226,"Portemonnaie/Portmonee"
"ID2284","ID2284",2284,87,3,0,0,1,0,0.956043956043956,0.032967032967033,0,0,0.010989010989011,0,0.956043956043956,87,"152",91,"Portemonnaie/Portmonee"
"ID2285","ID2285",2285,154,6,0,0,3,0,0.94478527607362,0.0368098159509202,0,0,0.0184049079754601,0,0.94478527607362,154,"152",163,"Portemonnaie/Portmonee"
"ID2286","ID2286",2286,185,4,1,0,3,0,0.958549222797927,0.0207253886010363,0.00518134715025907,0,0.0155440414507772,0,0.958549222797927,185,"152",193,"Portemonnaie/Portmonee"
"ID2287","ID2287",2287,84,6,0,0,1,0,0.923076923076923,0.0659340659340659,0,0,0.010989010989011,0,0.923076923076923,84,"152",91,"Portemonnaie/Portmonee"
"ID2288","ID2288",2288,125,6,1,1,0,0,0.93984962406015,0.0451127819548872,0.0075187969924812,0.0075187969924812,0,0,0.93984962406015,125,"152",133,"Portemonnaie/Portmonee"
"ID2289","ID2289",2289,85,4,0,0,3,0,0.923913043478261,0.0434782608695652,0,0,0.0326086956521739,0,0.923913043478261,85,"152",92,"Portemonnaie/Portmonee"
"ID2290","ID2290",2290,101,4,0,2,1,0,0.935185185185185,0.037037037037037,0,0.0185185185185185,0.00925925925925926,0,0.935185185185185,101,"152",108,"Portemonnaie/Portmonee"
"ID2291","ID2291",2291,307,10,0,1,3,0,0.956386292834891,0.0311526479750779,0,0.00311526479750779,0.00934579439252336,0,0.956386292834891,307,"152",321,"Portemonnaie/Portmonee"
"ID2292","ID2292",2292,539,12,1,7,7,0,0.952296819787986,0.0212014134275618,0.00176678445229682,0.0123674911660777,0.0123674911660777,0,0.952296819787986,539,"152",566,"Portemonnaie/Portmonee"
"ID2293","ID2293",2293,59,2,0,2,0,0,0.936507936507937,0.0317460317460317,0,0.0317460317460317,0,0,0.936507936507937,59,"152",63,"Portemonnaie/Portmonee"
"ID2294","ID2294",2294,43,1,0,0,0,0,0.977272727272727,0.0227272727272727,0,0,0,0,0.977272727272727,43,"152",44,"Portemonnaie/Portmonee"
"ID2295","ID2295",2295,39,1,0,0,1,0,0.951219512195122,0.024390243902439,0,0,0.024390243902439,0,0.951219512195122,39,"152",41,"Portemonnaie/Portmonee"
"ID2296","ID2296",2296,27,1,0,0,0,0,0.964285714285714,0.0357142857142857,0,0,0,0,0.964285714285714,27,"152",28,"Portemonnaie/Portmonee"
"ID2297","ID2297",2297,35,1,0,0,1,0,0.945945945945946,0.027027027027027,0,0,0.027027027027027,0,0.945945945945946,35,"152",37,"Portemonnaie/Portmonee"
"ID2298","ID2298",2298,20,1,0,1,0,0,0.909090909090909,0.0454545454545455,0,0.0454545454545455,0,0,0.909090909090909,20,"152",22,"Portemonnaie/Portmonee"
"ID2299","ID2299",2299,22,3,0,0,1,0,0.846153846153846,0.115384615384615,0,0,0.0384615384615385,0,0.846153846153846,22,"152",26,"Portemonnaie/Portmonee"
"ID2300","ID2300",2300,38,0,0,0,4,0,0.904761904761905,0,0,0,0.0952380952380952,0,0.904761904761905,38,"152",42,"Portemonnaie/Portmonee"
"ID2301","ID2301",2301,21,0,0,0,2,0,0.91304347826087,0,0,0,0.0869565217391304,0,0.91304347826087,21,"152",23,"Portemonnaie/Portmonee"
"ID2302","ID2302",2302,60,2,0,1,0,0,0.952380952380952,0.0317460317460317,0,0.0158730158730159,0,0,0.952380952380952,60,"152",63,"Portemonnaie/Portmonee"
"ID2303","ID2303",2303,26,1,0,0,2,0,0.896551724137931,0.0344827586206897,0,0,0.0689655172413793,0,0.896551724137931,26,"152",29,"Portemonnaie/Portmonee"
"ID2304","ID2304",2304,71,0,0,0,0,0,1,0,0,0,0,0,1,71,"152",71,"Portemonnaie/Portmonee"
"ID2305","ID2305",2305,21,1,0,0,1,0,0.91304347826087,0.0434782608695652,0,0,0.0434782608695652,0,0.91304347826087,21,"152",23,"Portemonnaie/Portmonee"
"ID2306","ID2306",2306,24,0,0,0,1,0,0.96,0,0,0,0.04,0,0.96,24,"152",25,"Portemonnaie/Portmonee"
"ID2307","ID2307",2307,29,0,0,0,1,0,0.966666666666667,0,0,0,0.0333333333333333,0,0.966666666666667,29,"152",30,"Portemonnaie/Portmonee"
"ID2308","ID2308",2308,38,1,0,1,1,0,0.926829268292683,0.024390243902439,0,0.024390243902439,0.024390243902439,0,0.926829268292683,38,"152",41,"Portemonnaie/Portmonee"
"ID2309","ID2309",2309,35,0,0,1,2,0,0.921052631578947,0,0,0.0263157894736842,0.0526315789473684,0,0.921052631578947,35,"152",38,"Portemonnaie/Portmonee"
"ID2310","ID2310",2310,58,2,0,0,0,0,0.966666666666667,0.0333333333333333,0,0,0,0,0.966666666666667,58,"152",60,"Portemonnaie/Portmonee"
"ID2311","ID2311",2311,34,1,0,1,1,0,0.918918918918919,0.027027027027027,0,0.027027027027027,0.027027027027027,0,0.918918918918919,34,"152",37,"Portemonnaie/Portmonee"
"ID2312","ID2312",2312,29,0,0,0,2,0,0.935483870967742,0,0,0,0.0645161290322581,0,0.935483870967742,29,"152",31,"Portemonnaie/Portmonee"
"ID2313","ID2313",2313,37,0,0,0,2,0,0.948717948717949,0,0,0,0.0512820512820513,0,0.948717948717949,37,"152",39,"Portemonnaie/Portmonee"
"ID2314","ID2314",2314,30,0,0,0,2,0,0.9375,0,0,0,0.0625,0,0.9375,30,"152",32,"Portemonnaie/Portmonee"
"ID2315","ID2315",2315,44,0,0,0,1,0,0.977777777777778,0,0,0,0.0222222222222222,0,0.977777777777778,44,"152",45,"Portemonnaie/Portmonee"
"ID2316","ID2316",2316,58,4,0,0,1,0,0.920634920634921,0.0634920634920635,0,0,0.0158730158730159,0,0.920634920634921,58,"152",63,"Portemonnaie/Portmonee"
"ID2317","ID2317",2317,142,4,0,3,0,0,0.953020134228188,0.0268456375838926,0,0.0201342281879195,0,0,0.953020134228188,142,"152",149,"Portemonnaie/Portmonee"
"ID2318","ID2318",2318,217,9,1,2,1,0,0.943478260869565,0.0391304347826087,0.00434782608695652,0.00869565217391304,0.00434782608695652,0,0.943478260869565,217,"152",230,"Portemonnaie/Portmonee"
"ID2319","ID2319",2319,104,6,0,1,1,0,0.928571428571429,0.0535714285714286,0,0.00892857142857143,0.00892857142857143,0,0.928571428571429,104,"152",112,"Portemonnaie/Portmonee"
"ID2320","ID2320",2320,100,2,1,0,0,0,0.970873786407767,0.0194174757281553,0.00970873786407767,0,0,0,0.970873786407767,100,"152",103,"Portemonnaie/Portmonee"
"ID2321","ID2321",2321,135,3,0,1,0,0,0.971223021582734,0.0215827338129496,0,0.00719424460431655,0,0,0.971223021582734,135,"152",139,"Portemonnaie/Portmonee"
"ID2322","ID2322",2322,219,6,0,1,2,0,0.960526315789474,0.0263157894736842,0,0.0043859649122807,0.0087719298245614,0,0.960526315789474,219,"152",228,"Portemonnaie/Portmonee"
"ID2323","ID2323",2323,124,3,0,0,0,0,0.976377952755906,0.0236220472440945,0,0,0,0,0.976377952755906,124,"152",127,"Portemonnaie/Portmonee"
"ID2324","ID2324",2324,234,5,0,1,1,0,0.970954356846473,0.020746887966805,0,0.004149377593361,0.004149377593361,0,0.970954356846473,234,"152",241,"Portemonnaie/Portmonee"
"ID2325","ID2325",2325,72,0,0,0,1,0,0.986301369863014,0,0,0,0.0136986301369863,0,0.986301369863014,72,"152",73,"Portemonnaie/Portmonee"
"ID2326","ID2326",2326,99,4,0,1,0,0,0.951923076923077,0.0384615384615385,0,0.00961538461538462,0,0,0.951923076923077,99,"152",104,"Portemonnaie/Portmonee"
"ID2327","ID2327",2327,91,2,0,0,0,0,0.978494623655914,0.021505376344086,0,0,0,0,0.978494623655914,91,"152",93,"Portemonnaie/Portmonee"
"ID2328","ID2328",2328,58,1,0,1,0,0,0.966666666666667,0.0166666666666667,0,0.0166666666666667,0,0,0.966666666666667,58,"152",60,"Portemonnaie/Portmonee"
"ID2329","ID2329",2329,139,4,0,1,1,0,0.958620689655172,0.0275862068965517,0,0.00689655172413793,0.00689655172413793,0,0.958620689655172,139,"152",145,"Portemonnaie/Portmonee"
"ID2330","ID2330",2330,116,4,0,0,2,0,0.950819672131147,0.0327868852459016,0,0,0.0163934426229508,0,0.950819672131147,116,"152",122,"Portemonnaie/Portmonee"
"ID2331","ID2331",2331,86,2,0,0,1,0,0.966292134831461,0.0224719101123595,0,0,0.0112359550561798,0,0.966292134831461,86,"152",89,"Portemonnaie/Portmonee"
"ID2332","ID2332",2332,219,5,0,1,1,0,0.969026548672566,0.0221238938053097,0,0.00442477876106195,0.00442477876106195,0,0.969026548672566,219,"152",226,"Portemonnaie/Portmonee"
"ID2333","ID2333",2333,445,15,0,9,5,0,0.938818565400844,0.0316455696202532,0,0.0189873417721519,0.0105485232067511,0,0.938818565400844,445,"152",474,"Portemonnaie/Portmonee"
"ID2334","ID2334",2334,364,7,1,3,6,0,0.955380577427822,0.0183727034120735,0.0026246719160105,0.0078740157480315,0.015748031496063,0,0.955380577427822,364,"152",381,"Portemonnaie/Portmonee"
"ID2335","ID2335",2335,380,7,0,5,4,0,0.95959595959596,0.0176767676767677,0,0.0126262626262626,0.0101010101010101,0,0.95959595959596,380,"152",396,"Portemonnaie/Portmonee"
"ID2336","ID2336",2336,497,25,1,5,7,0,0.928971962616822,0.0467289719626168,0.00186915887850467,0.00934579439252336,0.0130841121495327,0,0.928971962616822,497,"152",535,"Portemonnaie/Portmonee"
"ID2337","ID2337",2337,150,6,0,2,2,0,0.9375,0.0375,0,0.0125,0.0125,0,0.9375,150,"152",160,"Portemonnaie/Portmonee"
"ID2338","ID2338",2338,112,1,0,1,1,0,0.973913043478261,0.00869565217391304,0,0.00869565217391304,0.00869565217391304,0,0.973913043478261,112,"152",115,"Portemonnaie/Portmonee"
"ID2339","ID2339",2339,37,0,0,0,1,0,0.973684210526316,0,0,0,0.0263157894736842,0,0.973684210526316,37,"152",38,"Portemonnaie/Portmonee"
"ID2340","ID2340",2340,21,0,0,0,2,0,0.91304347826087,0,0,0,0.0869565217391304,0,0.91304347826087,21,"152",23,"Portemonnaie/Portmonee"
"ID2341","ID2341",2341,20,1,0,0,0,0,0.952380952380952,0.0476190476190476,0,0,0,0,0.952380952380952,20,"152",21,"Portemonnaie/Portmonee"
"ID2342","ID2342",2342,74,0,0,1,0,1,0.973684210526316,0,0,0.0131578947368421,0,0.0131578947368421,0.973684210526316,74,"152",76,"Portemonnaie/Portmonee"
"ID2343","ID2343",2343,123,6,0,1,3,0,0.924812030075188,0.0451127819548872,0,0.0075187969924812,0.0225563909774436,0,0.924812030075188,123,"152",133,"Portemonnaie/Portmonee"
"ID2344","ID2344",2344,27,0,0,1,1,0,0.931034482758621,0,0,0.0344827586206897,0.0344827586206897,0,0.931034482758621,27,"152",29,"Portemonnaie/Portmonee"
"ID2345","ID2345",2345,45,2,0,1,0,0,0.9375,0.0416666666666667,0,0.0208333333333333,0,0,0.9375,45,"152",48,"Portemonnaie/Portmonee"
"ID2346","ID2346",2346,15,2,0,0,1,1,0.789473684210526,0.105263157894737,0,0,0.0526315789473684,0.0526315789473684,0.789473684210526,15,"152",19,"Portemonnaie/Portmonee"
"ID2347","ID2347",2347,21,0,0,1,1,0,0.91304347826087,0,0,0.0434782608695652,0.0434782608695652,0,0.91304347826087,21,"152",23,"Portemonnaie/Portmonee"
"ID2348","ID2348",2348,12,0,0,0,2,0,0.857142857142857,0,0,0,0.142857142857143,0,0.857142857142857,12,"152",14,"Portemonnaie/Portmonee"
"ID2349","ID2349",2349,41,1,0,1,2,0,0.911111111111111,0.0222222222222222,0,0.0222222222222222,0.0444444444444444,0,0.911111111111111,41,"152",45,"Portemonnaie/Portmonee"
"ID2350","ID2350",2350,34,3,0,1,1,0,0.871794871794872,0.0769230769230769,0,0.0256410256410256,0.0256410256410256,0,0.871794871794872,34,"152",39,"Portemonnaie/Portmonee"
"ID2351","ID2351",2351,31,2,0,0,0,0,0.939393939393939,0.0606060606060606,0,0,0,0,0.939393939393939,31,"152",33,"Portemonnaie/Portmonee"
"ID2352","ID2352",2352,214,3,0,1,5,0,0.959641255605381,0.0134529147982063,0,0.00448430493273543,0.0224215246636771,0,0.959641255605381,214,"152",223,"Portemonnaie/Portmonee"
"ID2353","ID2353",2353,20,0,0,0,3,1,0.833333333333333,0,0,0,0.125,0.0416666666666667,0.833333333333333,20,"152",24,"Portemonnaie/Portmonee"
"ID2354","ID2354",2354,47,1,0,0,3,0,0.92156862745098,0.0196078431372549,0,0,0.0588235294117647,0,0.92156862745098,47,"152",51,"Portemonnaie/Portmonee"
"ID2355","ID2355",2355,25,3,0,0,1,0,0.862068965517241,0.103448275862069,0,0,0.0344827586206897,0,0.862068965517241,25,"152",29,"Portemonnaie/Portmonee"
"ID2356","ID2356",2356,51,1,0,0,1,0,0.962264150943396,0.0188679245283019,0,0,0.0188679245283019,0,0.962264150943396,51,"152",53,"Portemonnaie/Portmonee"
"ID2357","ID2357",2357,163,9,0,0,3,0,0.931428571428571,0.0514285714285714,0,0,0.0171428571428571,0,0.931428571428571,163,"152",175,"Portemonnaie/Portmonee"
"ID2358","ID2358",2358,21,2,1,0,0,0,0.875,0.0833333333333333,0.0416666666666667,0,0,0,0.875,21,"152",24,"Portemonnaie/Portmonee"
"ID2359","ID2359",2359,23,1,0,0,1,0,0.92,0.04,0,0,0.04,0,0.92,23,"152",25,"Portemonnaie/Portmonee"
"ID2360","ID2360",2360,7,1,0,0,1,0,0.777777777777778,0.111111111111111,0,0,0.111111111111111,0,0.777777777777778,7,"152",9,"Portemonnaie/Portmonee"
"ID2361","ID2361",2361,95,6,0,3,1,0,0.904761904761905,0.0571428571428571,0,0.0285714285714286,0.00952380952380952,0,0.904761904761905,95,"152",105,"Portemonnaie/Portmonee"
"ID2362","ID2362",2362,121,3,0,1,2,0,0.952755905511811,0.0236220472440945,0,0.0078740157480315,0.015748031496063,0,0.952755905511811,121,"152",127,"Portemonnaie/Portmonee"
"ID2363","ID2363",2363,404,12,1,6,2,0,0.950588235294118,0.0282352941176471,0.00235294117647059,0.0141176470588235,0.00470588235294118,0,0.950588235294118,404,"152",425,"Portemonnaie/Portmonee"
"ID2364","ID2364",2364,134,3,0,1,1,1,0.957142857142857,0.0214285714285714,0,0.00714285714285714,0.00714285714285714,0.00714285714285714,0.957142857142857,134,"152",140,"Portemonnaie/Portmonee"
"ID2365","ID2365",2365,102,8,0,1,3,0,0.894736842105263,0.0701754385964912,0,0.0087719298245614,0.0263157894736842,0,0.894736842105263,102,"152",114,"Portemonnaie/Portmonee"
"ID2366","ID2366",2366,318,14,0,4,2,0,0.940828402366864,0.0414201183431953,0,0.0118343195266272,0.00591715976331361,0,0.940828402366864,318,"152",338,"Portemonnaie/Portmonee"
"ID2367","ID2367",2367,110,1,0,1,1,0,0.973451327433628,0.00884955752212389,0,0.00884955752212389,0.00884955752212389,0,0.973451327433628,110,"152",113,"Portemonnaie/Portmonee"
"ID2368","ID2368",2368,253,5,0,0,2,0,0.973076923076923,0.0192307692307692,0,0,0.00769230769230769,0,0.973076923076923,253,"152",260,"Portemonnaie/Portmonee"
"ID2369","ID2369",2369,346,9,0,0,7,0,0.955801104972376,0.0248618784530387,0,0,0.0193370165745856,0,0.955801104972376,346,"152",362,"Portemonnaie/Portmonee"
"ID2370","ID2370",2370,94,2,0,0,0,0,0.979166666666667,0.0208333333333333,0,0,0,0,0.979166666666667,94,"152",96,"Portemonnaie/Portmonee"
"ID2371","ID2371",2371,44,0,0,0,1,0,0.977777777777778,0,0,0,0.0222222222222222,0,0.977777777777778,44,"152",45,"Portemonnaie/Portmonee"
"ID2372","ID2372",2372,172,3,0,1,3,0,0.960893854748603,0.0167597765363128,0,0.00558659217877095,0.0167597765363128,0,0.960893854748603,172,"152",179,"Portemonnaie/Portmonee"
"ID2373","ID2373",2373,72,1,0,1,1,0,0.96,0.0133333333333333,0,0.0133333333333333,0.0133333333333333,0,0.96,72,"152",75,"Portemonnaie/Portmonee"
"ID2374","ID2374",2374,212,5,0,0,0,0,0.976958525345622,0.0230414746543779,0,0,0,0,0.976958525345622,212,"152",217,"Portemonnaie/Portmonee"
"ID2375","ID2375",2375,539,9,2,6,4,1,0.96078431372549,0.0160427807486631,0.0035650623885918,0.0106951871657754,0.0071301247771836,0.0017825311942959,0.96078431372549,539,"152",561,"Portemonnaie/Portmonee"
