"id","hexID","X121","X122","X123","X124","X125","X127","X128","X129","X130","X131","X134","X135","X136","X139","X140","X141","X142","X143","X144","X9999","rel_121","rel_122","rel_123","rel_124","rel_125","rel_127","rel_128","rel_129","rel_130","rel_131","rel_134","rel_135","rel_136","rel_139","rel_140","rel_141","rel_142","rel_143","rel_144","rel_9999","relMax","absMax","maxLevel","total","antwort"
"ID1263","ID1263",1263,878,11,43,1,145,306,2,97,2,3,1,1,0,0,1,0,1,2,0,0,0.58768406961178,0.00736278447121821,0.0287817938420348,0.000669344042838019,0.0970548862115127,0.204819277108434,0.00133868808567604,0.0649263721552878,0.00133868808567604,0.00200803212851406,0.000669344042838019,0.000669344042838019,0,0,0.000669344042838019,0,0.000669344042838019,0.00133868808567604,0,0,0.58768406961178,878,"121",1494,"Schluckauf"
"ID1264","ID1264",1264,445,11,30,2,92,150,3,69,1,4,0,0,1,0,1,0,1,2,0,0,0.548029556650246,0.0135467980295567,0.0369458128078818,0.00246305418719212,0.113300492610837,0.184729064039409,0.00369458128078818,0.0849753694581281,0.00123152709359606,0.00492610837438424,0,0,0.00123152709359606,0,0.00123152709359606,0,0.00123152709359606,0.00246305418719212,0,0,0.548029556650246,445,"121",812,"Schluckauf"
"ID1265","ID1265",1265,613,13,59,2,110,242,2,77,1,9,0,2,0,2,0,0,0,6,1,1,0.537719298245614,0.0114035087719298,0.0517543859649123,0.00175438596491228,0.0964912280701754,0.212280701754386,0.00175438596491228,0.0675438596491228,0.00087719298245614,0.00789473684210526,0,0.00175438596491228,0,0.00175438596491228,0,0,0,0.00526315789473684,0.00087719298245614,0.00087719298245614,0.537719298245614,613,"121",1140,"Schluckauf"
"ID1266","ID1266",1266,96,2,9,1,20,23,0,14,0,1,0,1,0,0,1,0,1,0,0,0,0.568047337278107,0.0118343195266272,0.0532544378698225,0.00591715976331361,0.118343195266272,0.136094674556213,0,0.0828402366863905,0,0.00591715976331361,0,0.00591715976331361,0,0,0.00591715976331361,0,0.00591715976331361,0,0,0,0.568047337278107,96,"121",169,"Schluckauf"
"ID1267","ID1267",1267,99,3,7,0,17,31,1,10,0,2,1,1,1,0,0,0,0,1,0,0,0.568965517241379,0.0172413793103448,0.0402298850574713,0,0.0977011494252874,0.17816091954023,0.00574712643678161,0.0574712643678161,0,0.0114942528735632,0.00574712643678161,0.00574712643678161,0.00574712643678161,0,0,0,0,0.00574712643678161,0,0,0.568965517241379,99,"121",174,"Schluckauf"
"ID1268","ID1268",1268,147,2,8,1,2,34,0,12,0,1,0,1,0,0,0,0,1,0,0,0,0.703349282296651,0.00956937799043062,0.0382775119617225,0.00478468899521531,0.00956937799043062,0.162679425837321,0,0.0574162679425837,0,0.00478468899521531,0,0.00478468899521531,0,0,0,0,0.00478468899521531,0,0,0,0.703349282296651,147,"121",209,"Schluckauf"
"ID1269","ID1269",1269,96,3,7,0,2,24,1,10,1,0,0,0,0,1,0,0,0,0,0,0,0.662068965517241,0.0206896551724138,0.0482758620689655,0,0.0137931034482759,0.16551724137931,0.00689655172413793,0.0689655172413793,0.00689655172413793,0,0,0,0,0.00689655172413793,0,0,0,0,0,0,0.662068965517241,96,"121",145,"Schluckauf"
"ID1270","ID1270",1270,111,4,12,0,3,27,0,10,0,1,0,0,0,0,0,0,1,1,1,1,0.645348837209302,0.0232558139534884,0.0697674418604651,0,0.0174418604651163,0.156976744186047,0,0.0581395348837209,0,0.00581395348837209,0,0,0,0,0,0,0.00581395348837209,0.00581395348837209,0.00581395348837209,0.00581395348837209,0.645348837209302,111,"121",172,"Schluckauf"
"ID1271","ID1271",1271,564,11,45,0,2,147,11,55,1,0,0,0,0,3,1,0,1,2,0,5,0.665094339622642,0.0129716981132075,0.0530660377358491,0,0.00235849056603774,0.173349056603774,0.0129716981132075,0.0648584905660377,0.00117924528301887,0,0,0,0,0.0035377358490566,0.00117924528301887,0,0.00117924528301887,0.00235849056603774,0,0.00589622641509434,0.665094339622642,564,"121",848,"Schluckauf"
"ID1272","ID1272",1272,189,8,20,0,1,67,0,25,2,0,1,0,0,0,0,0,0,0,0,2,0.6,0.0253968253968254,0.0634920634920635,0,0.00317460317460317,0.212698412698413,0,0.0793650793650794,0.00634920634920635,0,0.00317460317460317,0,0,0,0,0,0,0,0,0.00634920634920635,0.6,189,"121",315,"Schluckauf"
"ID1273","ID1273",1273,155,5,27,0,1,57,1,14,1,0,0,0,1,0,0,0,0,1,0,3,0.582706766917293,0.018796992481203,0.101503759398496,0,0.0037593984962406,0.214285714285714,0.0037593984962406,0.0526315789473684,0.0037593984962406,0,0,0,0.0037593984962406,0,0,0,0,0.0037593984962406,0,0.0112781954887218,0.582706766917293,155,"121",266,"Schluckauf"
"ID1274","ID1274",1274,108,3,15,0,1,43,1,9,1,0,0,0,0,1,0,0,0,0,0,0,0.593406593406593,0.0164835164835165,0.0824175824175824,0,0.00549450549450549,0.236263736263736,0.00549450549450549,0.0494505494505494,0.00549450549450549,0,0,0,0,0.00549450549450549,0,0,0,0,0,0,0.593406593406593,108,"121",182,"Schluckauf"
"ID1275","ID1275",1275,104,1,6,0,1,46,0,6,0,0,0,0,1,0,0,0,0,1,0,7,0.601156069364162,0.00578034682080925,0.0346820809248555,0,0.00578034682080925,0.265895953757225,0,0.0346820809248555,0,0,0,0,0.00578034682080925,0,0,0,0,0.00578034682080925,0,0.0404624277456647,0.601156069364162,104,"121",173,"Schluckauf"
"ID1276","ID1276",1276,128,1,6,0,1,44,0,7,0,0,0,0,1,1,1,0,0,2,0,15,0.618357487922705,0.00483091787439614,0.0289855072463768,0,0.00483091787439614,0.21256038647343,0,0.0338164251207729,0,0,0,0,0.00483091787439614,0.00483091787439614,0.00483091787439614,0,0,0.00966183574879227,0,0.072463768115942,0.618357487922705,128,"121",207,"Schluckauf"
"ID1277","ID1277",1277,70,0,4,1,0,29,1,3,0,1,0,0,0,0,0,0,0,0,0,15,0.564516129032258,0,0.032258064516129,0.00806451612903226,0,0.233870967741935,0.00806451612903226,0.0241935483870968,0,0.00806451612903226,0,0,0,0,0,0,0,0,0,0.120967741935484,0.564516129032258,70,"121",124,"Schluckauf"
"ID1278","ID1278",1278,92,1,2,0,0,27,0,8,2,1,0,0,1,0,0,0,0,0,0,10,0.638888888888889,0.00694444444444444,0.0138888888888889,0,0,0.1875,0,0.0555555555555556,0.0138888888888889,0.00694444444444444,0,0,0.00694444444444444,0,0,0,0,0,0,0.0694444444444444,0.638888888888889,92,"121",144,"Schluckauf"
"ID1279","ID1279",1279,194,4,5,0,1,74,2,24,0,0,0,0,0,0,0,0,2,0,1,10,0.61198738170347,0.0126182965299685,0.0157728706624606,0,0.00315457413249211,0.233438485804416,0.00630914826498423,0.0757097791798107,0,0,0,0,0,0,0,0,0.00630914826498423,0,0.00315457413249211,0.0315457413249211,0.61198738170347,194,"121",317,"Schluckauf"
"ID1280","ID1280",1280,116,2,1,0,0,25,0,12,1,0,1,0,1,3,0,0,0,1,0,7,0.682352941176471,0.0117647058823529,0.00588235294117647,0,0,0.147058823529412,0,0.0705882352941176,0.00588235294117647,0,0.00588235294117647,0,0.00588235294117647,0.0176470588235294,0,0,0,0.00588235294117647,0,0.0411764705882353,0.682352941176471,116,"121",170,"Schluckauf"
"ID1281","ID1281",1281,71,6,0,0,0,22,0,11,0,0,0,0,1,1,0,0,0,0,0,7,0.596638655462185,0.0504201680672269,0,0,0,0.184873949579832,0,0.092436974789916,0,0,0,0,0.00840336134453781,0.00840336134453781,0,0,0,0,0,0.0588235294117647,0.596638655462185,71,"121",119,"Schluckauf"
"ID1282","ID1282",1282,228,9,2,0,0,41,1,21,0,0,0,0,0,1,0,0,1,0,0,6,0.735483870967742,0.0290322580645161,0.00645161290322581,0,0,0.132258064516129,0.0032258064516129,0.067741935483871,0,0,0,0,0,0.0032258064516129,0,0,0.0032258064516129,0,0,0.0193548387096774,0.735483870967742,228,"121",310,"Schluckauf"
"ID1283","ID1283",1283,274,14,3,0,0,61,0,23,2,0,0,0,0,1,0,0,0,1,0,9,0.706185567010309,0.0360824742268041,0.0077319587628866,0,0,0.157216494845361,0,0.0592783505154639,0.00515463917525773,0,0,0,0,0.00257731958762887,0,0,0,0.00257731958762887,0,0.0231958762886598,0.706185567010309,274,"121",388,"Schluckauf"
"ID1284","ID1284",1284,26,0,0,0,1,27,7,7,0,2,0,0,0,0,0,0,0,0,1,0,0.366197183098592,0,0,0,0.0140845070422535,0.380281690140845,0.0985915492957746,0.0985915492957746,0,0.028169014084507,0,0,0,0,0,0,0,0,0.0140845070422535,0,0.380281690140845,27,"127",71,"Hickser"
"ID1285","ID1285",1285,72,0,2,0,4,35,3,28,0,9,0,0,0,1,0,0,0,0,0,0,0.467532467532468,0,0.012987012987013,0,0.025974025974026,0.227272727272727,0.0194805194805195,0.181818181818182,0,0.0584415584415584,0,0,0,0.00649350649350649,0,0,0,0,0,0,0.467532467532468,72,"121",154,"Schluckauf"
"ID1286","ID1286",1286,84,0,4,0,4,14,2,18,0,1,0,1,0,0,0,0,0,0,0,0,0.65625,0,0.03125,0,0.03125,0.109375,0.015625,0.140625,0,0.0078125,0,0.0078125,0,0,0,0,0,0,0,0,0.65625,84,"121",128,"Schluckauf"
"ID1287","ID1287",1287,95,0,0,0,23,22,1,29,0,5,0,0,0,0,0,0,0,0,0,0,0.542857142857143,0,0,0,0.131428571428571,0.125714285714286,0.00571428571428571,0.165714285714286,0,0.0285714285714286,0,0,0,0,0,0,0,0,0,0,0.542857142857143,95,"121",175,"Schluckauf"
"ID1288","ID1288",1288,53,1,2,1,15,10,0,22,0,1,0,0,0,0,0,0,0,0,0,0,0.504761904761905,0.00952380952380952,0.019047619047619,0.00952380952380952,0.142857142857143,0.0952380952380952,0,0.20952380952381,0,0.00952380952380952,0,0,0,0,0,0,0,0,0,0,0.504761904761905,53,"121",105,"Schluckauf"
"ID1289","ID1289",1289,41,0,0,0,58,19,0,18,0,0,1,2,0,0,0,0,0,0,0,0,0.294964028776978,0,0,0,0.41726618705036,0.136690647482014,0,0.129496402877698,0,0,0.00719424460431655,0.0143884892086331,0,0,0,0,0,0,0,0,0.41726618705036,58,"125",139,"Schlickser / Schlicks / Schlick"
"ID1290","ID1290",1290,43,0,1,0,46,6,0,22,1,1,0,1,0,0,0,0,0,0,0,0,0.355371900826446,0,0.00826446280991736,0,0.380165289256198,0.0495867768595041,0,0.181818181818182,0.00826446280991736,0.00826446280991736,0,0.00826446280991736,0,0,0,0,0,0,0,0,0.380165289256198,46,"125",121,"Schlickser / Schlicks / Schlick"
"ID1291","ID1291",1291,59,0,3,0,45,15,0,32,0,2,0,0,0,0,0,0,0,1,0,0,0.375796178343949,0,0.0191082802547771,0,0.286624203821656,0.0955414012738854,0,0.203821656050955,0,0.0127388535031847,0,0,0,0,0,0,0,0.00636942675159236,0,0,0.375796178343949,59,"121",157,"Schluckauf"
"ID1292","ID1292",1292,73,0,1,0,60,28,1,34,0,3,0,1,0,0,0,0,0,0,0,0,0.36318407960199,0,0.00497512437810945,0,0.298507462686567,0.139303482587065,0.00497512437810945,0.169154228855721,0,0.0149253731343284,0,0.00497512437810945,0,0,0,0,0,0,0,0,0.36318407960199,73,"121",201,"Schluckauf"
"ID1293","ID1293",1293,43,1,1,0,52,18,0,7,1,11,0,0,0,0,0,0,0,0,1,0,0.318518518518519,0.00740740740740741,0.00740740740740741,0,0.385185185185185,0.133333333333333,0,0.0518518518518519,0.00740740740740741,0.0814814814814815,0,0,0,0,0,0,0,0,0.00740740740740741,0,0.385185185185185,52,"125",135,"Schlickser / Schlicks / Schlick"
"ID1294","ID1294",1294,61,0,4,0,34,11,0,7,1,5,1,0,0,0,0,0,0,0,0,0,0.491935483870968,0,0.032258064516129,0,0.274193548387097,0.0887096774193548,0,0.0564516129032258,0.00806451612903226,0.0403225806451613,0.00806451612903226,0,0,0,0,0,0,0,0,0,0.491935483870968,61,"121",124,"Schluckauf"
"ID1295","ID1295",1295,136,1,8,0,37,62,0,27,1,2,0,1,0,0,0,0,1,1,0,0,0.490974729241877,0.0036101083032491,0.0288808664259928,0,0.133574007220217,0.223826714801444,0,0.0974729241877256,0.0036101083032491,0.0072202166064982,0,0.0036101083032491,0,0,0,0,0.0036101083032491,0.0036101083032491,0,0,0.490974729241877,136,"121",277,"Schluckauf"
"ID1296","ID1296",1296,338,4,12,1,57,94,0,45,0,1,0,2,2,0,0,0,0,0,0,0,0.607913669064748,0.00719424460431655,0.0215827338129496,0.00179856115107914,0.102517985611511,0.169064748201439,0,0.0809352517985611,0,0.00179856115107914,0,0.00359712230215827,0.00359712230215827,0,0,0,0,0,0,0,0.607913669064748,338,"121",556,"Schluckauf"
"ID1297","ID1297",1297,413,8,16,0,51,128,1,51,0,6,0,3,1,1,0,0,0,1,0,0,0.607352941176471,0.0117647058823529,0.0235294117647059,0,0.075,0.188235294117647,0.00147058823529412,0.075,0,0.00882352941176471,0,0.00441176470588235,0.00147058823529412,0.00147058823529412,0,0,0,0.00147058823529412,0,0,0.607352941176471,413,"121",680,"Schluckauf"
"ID1298","ID1298",1298,1537,10,76,1,123,442,5,164,6,11,1,5,0,1,0,0,1,5,2,0,0.643096234309623,0.00418410041841004,0.0317991631799163,0.000418410041841004,0.0514644351464435,0.184937238493724,0.00209205020920502,0.0686192468619247,0.00251046025104603,0.00460251046025105,0.000418410041841004,0.00209205020920502,0,0.000418410041841004,0,0,0.000418410041841004,0.00209205020920502,0.000836820083682008,0,0.643096234309623,1537,"121",2390,"Schluckauf"
"ID1299","ID1299",1299,1051,4,65,0,117,270,4,111,5,9,2,1,0,0,1,0,0,3,0,1,0.639294403892944,0.0024330900243309,0.0395377128953771,0,0.0711678832116788,0.164233576642336,0.0024330900243309,0.0675182481751825,0.00304136253041363,0.00547445255474453,0.00121654501216545,0.000608272506082725,0,0,0.000608272506082725,0,0,0.00182481751824818,0,0.000608272506082725,0.639294403892944,1051,"121",1644,"Schluckauf"
"ID1300","ID1300",1300,608,13,21,1,89,225,2,82,3,9,1,3,0,1,0,0,0,3,1,0,0.572504708097928,0.012241054613936,0.019774011299435,0.000941619585687382,0.083804143126177,0.211864406779661,0.00188323917137476,0.0772128060263653,0.00282485875706215,0.00847457627118644,0.000941619585687382,0.00282485875706215,0,0.000941619585687382,0,0,0,0.00282485875706215,0.000941619585687382,0,0.572504708097928,608,"121",1062,"Schluckauf"
"ID1301","ID1301",1301,338,7,8,0,76,97,0,48,0,6,0,0,0,1,1,0,0,1,1,1,0.577777777777778,0.011965811965812,0.0136752136752137,0,0.12991452991453,0.165811965811966,0,0.0820512820512821,0,0.0102564102564103,0,0,0,0.00170940170940171,0.00170940170940171,0,0,0.00170940170940171,0.00170940170940171,0.00170940170940171,0.577777777777778,338,"121",585,"Schluckauf"
"ID1302","ID1302",1302,198,6,11,0,31,66,0,36,0,1,1,1,0,0,0,0,1,4,0,0,0.556179775280899,0.0168539325842697,0.0308988764044944,0,0.0870786516853933,0.185393258426966,0,0.101123595505618,0,0.00280898876404494,0.00280898876404494,0.00280898876404494,0,0,0,0,0.00280898876404494,0.0112359550561798,0,0,0.556179775280899,198,"121",356,"Schluckauf"
"ID1303","ID1303",1303,61,3,4,0,21,17,1,15,0,1,0,0,0,0,0,0,0,0,0,0,0.495934959349593,0.024390243902439,0.032520325203252,0,0.170731707317073,0.138211382113821,0.00813008130081301,0.121951219512195,0,0.00813008130081301,0,0,0,0,0,0,0,0,0,0,0.495934959349593,61,"121",123,"Schluckauf"
"ID1304","ID1304",1304,63,4,7,0,3,14,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0.63,0.04,0.07,0,0.03,0.14,0,0.08,0,0.01,0,0,0,0,0,0,0,0,0,0,0.63,63,"121",100,"Schluckauf"
"ID1305","ID1305",1305,35,2,1,0,3,8,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0.636363636363636,0.0363636363636364,0.0181818181818182,0,0.0545454545454545,0.145454545454545,0,0.0727272727272727,0,0,0,0,0,0,0,0,0,0.0181818181818182,0,0.0181818181818182,0.636363636363636,35,"121",55,"Schluckauf"
"ID1306","ID1306",1306,154,4,10,0,1,24,1,8,1,0,0,0,0,0,0,0,0,1,0,0,0.754901960784314,0.0196078431372549,0.0490196078431373,0,0.00490196078431373,0.117647058823529,0.00490196078431373,0.0392156862745098,0.00490196078431373,0,0,0,0,0,0,0,0,0.00490196078431373,0,0,0.754901960784314,154,"121",204,"Schluckauf"
"ID1307","ID1307",1307,197,4,18,0,1,81,0,21,0,0,0,2,1,2,0,0,1,1,0,0,0.598784194528875,0.0121580547112462,0.0547112462006079,0,0.00303951367781155,0.246200607902736,0,0.0638297872340425,0,0,0,0.0060790273556231,0.00303951367781155,0.0060790273556231,0,0,0.00303951367781155,0.00303951367781155,0,0,0.598784194528875,197,"121",329,"Schluckauf"
"ID1308","ID1308",1308,113,3,15,0,0,45,0,9,0,0,0,1,0,1,0,0,0,0,0,0,0.60427807486631,0.0160427807486631,0.0802139037433155,0,0,0.240641711229947,0,0.0481283422459893,0,0,0,0.0053475935828877,0,0.0053475935828877,0,0,0,0,0,0,0.60427807486631,113,"121",187,"Schluckauf"
"ID1309","ID1309",1309,54,2,3,0,1,19,0,5,0,0,0,0,0,0,0,0,0,1,0,1,0.627906976744186,0.0232558139534884,0.0348837209302326,0,0.0116279069767442,0.22093023255814,0,0.0581395348837209,0,0,0,0,0,0,0,0,0,0.0116279069767442,0,0.0116279069767442,0.627906976744186,54,"121",86,"Schluckauf"
"ID1310","ID1310",1310,35,2,5,0,0,14,0,4,0,0,0,0,0,1,0,0,0,1,1,0,0.555555555555556,0.0317460317460317,0.0793650793650794,0,0,0.222222222222222,0,0.0634920634920635,0,0,0,0,0,0.0158730158730159,0,0,0,0.0158730158730159,0.0158730158730159,0,0.555555555555556,35,"121",63,"Schluckauf"
"ID1311","ID1311",1311,41,5,1,0,0,16,1,6,0,0,0,0,0,1,0,0,1,0,0,2,0.554054054054054,0.0675675675675676,0.0135135135135135,0,0,0.216216216216216,0.0135135135135135,0.0810810810810811,0,0,0,0,0,0.0135135135135135,0,0,0.0135135135135135,0,0,0.027027027027027,0.554054054054054,41,"121",74,"Schluckauf"
"ID1312","ID1312",1312,243,2,15,1,0,87,0,27,1,0,0,0,0,1,0,0,0,6,1,5,0.624678663239075,0.0051413881748072,0.038560411311054,0.0025706940874036,0,0.223650385604113,0,0.0694087403598972,0.0025706940874036,0,0,0,0,0.0025706940874036,0,0,0,0.0154241645244216,0.0025706940874036,0.012853470437018,0.624678663239075,243,"121",389,"Schluckauf"
"ID1313","ID1313",1313,196,4,12,1,1,95,1,30,1,1,0,0,0,0,0,0,0,9,0,28,0.517150395778364,0.0105540897097625,0.0316622691292876,0.00263852242744063,0.00263852242744063,0.25065963060686,0.00263852242744063,0.079155672823219,0.00263852242744063,0.00263852242744063,0,0,0,0,0,0,0,0.0237467018469657,0,0.0738786279683377,0.517150395778364,196,"121",379,"Schluckauf"
"ID1314","ID1314",1314,177,4,8,0,0,76,0,12,2,0,1,1,1,2,0,0,0,11,0,37,0.533132530120482,0.0120481927710843,0.0240963855421687,0,0,0.228915662650602,0,0.036144578313253,0.00602409638554217,0,0.00301204819277108,0.00301204819277108,0.00301204819277108,0.00602409638554217,0,0,0,0.0331325301204819,0,0.11144578313253,0.533132530120482,177,"121",332,"Schluckauf"
"ID1315","ID1315",1315,213,4,14,0,2,93,2,34,1,0,0,0,1,3,0,0,0,2,0,27,0.537878787878788,0.0101010101010101,0.0353535353535354,0,0.00505050505050505,0.234848484848485,0.00505050505050505,0.0858585858585859,0.00252525252525253,0,0,0,0.00252525252525253,0.00757575757575758,0,0,0,0.00505050505050505,0,0.0681818181818182,0.537878787878788,213,"121",396,"Schluckauf"
"ID1316","ID1316",1316,55,5,1,0,2,20,0,4,0,1,0,0,0,1,0,0,0,1,1,11,0.53921568627451,0.0490196078431373,0.00980392156862745,0,0.0196078431372549,0.196078431372549,0,0.0392156862745098,0,0.00980392156862745,0,0,0,0.00980392156862745,0,0,0,0.00980392156862745,0.00980392156862745,0.107843137254902,0.53921568627451,55,"121",102,"Schluckauf"
"ID1317","ID1317",1317,146,15,1,0,1,45,0,24,1,1,0,0,0,1,0,0,0,0,0,2,0.616033755274262,0.0632911392405063,0.00421940928270042,0,0.00421940928270042,0.189873417721519,0,0.10126582278481,0.00421940928270042,0.00421940928270042,0,0,0,0.00421940928270042,0,0,0,0,0,0.00843881856540084,0.616033755274262,146,"121",237,"Schluckauf"
"ID1318","ID1318",1318,139,12,1,0,0,35,2,15,0,0,0,0,0,1,0,0,1,1,0,5,0.655660377358491,0.0566037735849057,0.00471698113207547,0,0,0.165094339622642,0.00943396226415094,0.0707547169811321,0,0,0,0,0,0.00471698113207547,0,0,0.00471698113207547,0.00471698113207547,0,0.0235849056603774,0.655660377358491,139,"121",212,"Schluckauf"
"ID1319","ID1319",1319,197,21,1,0,2,34,0,32,0,0,0,0,0,0,1,0,0,0,0,0,0.684027777777778,0.0729166666666667,0.00347222222222222,0,0.00694444444444444,0.118055555555556,0,0.111111111111111,0,0,0,0,0,0,0.00347222222222222,0,0,0,0,0,0.684027777777778,197,"121",288,"Schluckauf"
"ID1320","ID1320",1320,37,0,3,0,9,14,1,6,0,1,0,1,1,0,0,0,0,0,0,0,0.506849315068493,0,0.0410958904109589,0,0.123287671232877,0.191780821917808,0.0136986301369863,0.0821917808219178,0,0.0136986301369863,0,0.0136986301369863,0.0136986301369863,0,0,0,0,0,0,0,0.506849315068493,37,"121",73,"Schluckauf"
"ID1321","ID1321",1321,55,0,2,0,14,14,0,14,0,0,0,2,0,0,0,0,0,0,0,0,0.544554455445545,0,0.0198019801980198,0,0.138613861386139,0.138613861386139,0,0.138613861386139,0,0,0,0.0198019801980198,0,0,0,0,0,0,0,0,0.544554455445545,55,"121",101,"Schluckauf"
"ID1322","ID1322",1322,33,0,1,0,12,5,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0.559322033898305,0,0.0169491525423729,0,0.203389830508475,0.0847457627118644,0,0.11864406779661,0,0.0169491525423729,0,0,0,0,0,0,0,0,0,0,0.559322033898305,33,"121",59,"Schluckauf"
"ID1323","ID1323",1323,36,0,2,0,19,5,1,20,0,1,0,0,0,0,0,0,0,0,0,0,0.428571428571429,0,0.0238095238095238,0,0.226190476190476,0.0595238095238095,0.0119047619047619,0.238095238095238,0,0.0119047619047619,0,0,0,0,0,0,0,0,0,0,0.428571428571429,36,"121",84,"Schluckauf"
"ID1324","ID1324",1324,110,1,2,0,94,23,0,53,0,2,0,0,0,0,0,0,0,0,0,0,0.385964912280702,0.00350877192982456,0.00701754385964912,0,0.329824561403509,0.0807017543859649,0,0.185964912280702,0,0.00701754385964912,0,0,0,0,0,0,0,0,0,0,0.385964912280702,110,"121",285,"Schluckauf"
"ID1325","ID1325",1325,129,1,1,1,82,32,1,45,1,2,0,0,0,0,0,0,0,0,0,0,0.43728813559322,0.00338983050847458,0.00338983050847458,0.00338983050847458,0.277966101694915,0.108474576271186,0.00338983050847458,0.152542372881356,0.00338983050847458,0.00677966101694915,0,0,0,0,0,0,0,0,0,0,0.43728813559322,129,"121",295,"Schluckauf"
"ID1326","ID1326",1326,568,1,5,0,280,89,1,182,3,4,0,4,1,0,0,0,0,1,0,0,0.498683055311677,0.000877963125548727,0.00438981562774363,0,0.245829675153644,0.0781387181738367,0.000877963125548727,0.159789288849868,0.00263388937664618,0.00351185250219491,0,0.00351185250219491,0.000877963125548727,0,0,0,0,0.000877963125548727,0,0,0.498683055311677,568,"121",1139,"Schluckauf"
"ID1327","ID1327",1327,213,1,4,0,127,36,1,60,0,7,0,0,1,0,0,0,0,1,0,0,0.472283813747228,0.00221729490022173,0.00886917960088692,0,0.28159645232816,0.0798226164079823,0.00221729490022173,0.133037694013304,0,0.0155210643015521,0,0,0.00221729490022173,0,0,0,0,0.00221729490022173,0,0,0.472283813747228,213,"121",451,"Schluckauf"
"ID1328","ID1328",1328,62,0,3,0,44,10,0,12,1,11,0,1,0,0,0,0,0,0,1,0,0.427586206896552,0,0.0206896551724138,0,0.303448275862069,0.0689655172413793,0,0.0827586206896552,0.00689655172413793,0.0758620689655172,0,0.00689655172413793,0,0,0,0,0,0,0.00689655172413793,0,0.427586206896552,62,"121",145,"Schluckauf"
"ID1329","ID1329",1329,241,2,8,0,79,57,0,49,3,20,0,1,0,0,1,0,0,1,1,0,0.520518358531317,0.00431965442764579,0.0172786177105832,0,0.170626349892009,0.123110151187905,0,0.105831533477322,0.00647948164146868,0.0431965442764579,0,0.00215982721382289,0,0,0.00215982721382289,0,0,0.00215982721382289,0.00215982721382289,0,0.520518358531317,241,"121",463,"Schluckauf"
"ID1330","ID1330",1330,176,2,8,0,58,43,0,30,2,9,0,0,0,0,0,0,0,0,0,0,0.536585365853659,0.00609756097560976,0.024390243902439,0,0.176829268292683,0.13109756097561,0,0.0914634146341463,0.00609756097560976,0.0274390243902439,0,0,0,0,0,0,0,0,0,0,0.536585365853659,176,"121",328,"Schluckauf"
