"id","hexID","X47","X48","X49","X50","X51","X54","X55","X56","X57","X58","X59","X60","X61","X62","rel_47","rel_48","rel_49","rel_50","rel_51","rel_54","rel_55","rel_56","rel_57","rel_58","rel_59","rel_60","rel_61","rel_62","relMax","absMax","maxLevel","total","antwort"
"ID784","ID784",784,59,567,17,5,5,2,2,49,2,0,0,2,2,6,0.0821727019498607,0.789693593314763,0.0236768802228412,0.00696378830083565,0.00696378830083565,0.00278551532033426,0.00278551532033426,0.0682451253481894,0.00278551532033426,0,0,0.00278551532033426,0.00278551532033426,0.00835654596100279,0.789693593314763,567,"48",718,"Fleischküchle"
"ID785","ID785",785,25,251,2,2,0,0,0,28,0,1,0,0,0,1,0.0806451612903226,0.809677419354839,0.00645161290322581,0.00645161290322581,0,0,0,0.0903225806451613,0,0.0032258064516129,0,0,0,0.0032258064516129,0.809677419354839,251,"48",310,"Fleischküchle"
"ID786","ID786",786,6,135,2,0,1,2,1,17,0,1,0,0,0,4,0.0355029585798817,0.798816568047337,0.0118343195266272,0,0.00591715976331361,0.0118343195266272,0.00591715976331361,0.100591715976331,0,0.00591715976331361,0,0,0,0.0236686390532544,0.798816568047337,135,"48",169,"Fleischküchle"
"ID787","ID787",787,6,148,2,0,2,1,2,41,0,0,0,2,1,1,0.029126213592233,0.718446601941748,0.00970873786407767,0,0.00970873786407767,0.00485436893203883,0.00970873786407767,0.199029126213592,0,0,0,0.00970873786407767,0.00485436893203883,0.00485436893203883,0.718446601941748,148,"48",206,"Fleischküchle"
"ID788","ID788",788,23,323,3,1,5,0,0,150,0,0,0,1,1,6,0.0448343079922027,0.62962962962963,0.00584795321637427,0.00194931773879142,0.00974658869395711,0,0,0.292397660818713,0,0,0,0.00194931773879142,0.00194931773879142,0.0116959064327485,0.62962962962963,323,"48",513,"Fleischküchle"
"ID789","ID789",789,121,1350,32,12,12,3,2,780,0,0,2,0,2,18,0.0518423307626392,0.57840616966581,0.0137103684661525,0.0051413881748072,0.0051413881748072,0.0012853470437018,0.000856898029134533,0.334190231362468,0,0,0.000856898029134533,0,0.000856898029134533,0.0077120822622108,0.57840616966581,1350,"48",2334,"Fleischküchle"
"ID790","ID790",790,6,41,3,1,1,0,0,191,0,0,1,0,0,1,0.0244897959183673,0.16734693877551,0.0122448979591837,0.00408163265306122,0.00408163265306122,0,0,0.779591836734694,0,0,0.00408163265306122,0,0,0.00408163265306122,0.779591836734694,191,"56",245,"Fleischpflanz(er)l"
"ID791","ID791",791,5,2,2,2,0,1,0,173,0,0,0,1,0,1,0.0267379679144385,0.0106951871657754,0.0106951871657754,0.0106951871657754,0,0.0053475935828877,0,0.925133689839572,0,0,0,0.0053475935828877,0,0.0053475935828877,0.925133689839572,173,"56",187,"Fleischpflanz(er)l"
"ID792","ID792",792,9,4,0,0,1,0,0,265,0,1,0,2,2,0,0.0316901408450704,0.0140845070422535,0,0,0.00352112676056338,0,0,0.933098591549296,0,0.00352112676056338,0,0.00704225352112676,0.00704225352112676,0,0.933098591549296,265,"56",284,"Fleischpflanz(er)l"
"ID793","ID793",793,3,3,1,2,1,1,0,241,0,0,1,0,0,1,0.0118110236220472,0.0118110236220472,0.00393700787401575,0.0078740157480315,0.00393700787401575,0.00393700787401575,0,0.948818897637795,0,0,0.00393700787401575,0,0,0.00393700787401575,0.948818897637795,241,"56",254,"Fleischpflanz(er)l"
"ID794","ID794",794,10,3,2,2,2,0,0,571,0,0,1,0,0,2,0.0168634064080944,0.00505902192242833,0.00337268128161889,0.00337268128161889,0.00337268128161889,0,0,0.962900505902192,0,0,0.00168634064080944,0,0,0.00337268128161889,0.962900505902192,571,"56",593,"Fleischpflanz(er)l"
"ID795","ID795",795,3,3,3,0,0,3,0,351,0,0,1,0,0,1,0.00821917808219178,0.00821917808219178,0.00821917808219178,0,0,0.00821917808219178,0,0.961643835616438,0,0,0.00273972602739726,0,0,0.00273972602739726,0.961643835616438,351,"56",365,"Fleischpflanz(er)l"
"ID796","ID796",796,3,1,0,0,1,0,0,115,0,0,0,0,0,0,0.025,0.00833333333333333,0,0,0.00833333333333333,0,0,0.958333333333333,0,0,0,0,0,0,0.958333333333333,115,"56",120,"Fleischpflanz(er)l"
"ID797","ID797",797,2,0,1,0,0,1,0,132,0,0,0,0,0,0,0.0147058823529412,0,0.00735294117647059,0,0,0.00735294117647059,0,0.970588235294118,0,0,0,0,0,0,0.970588235294118,132,"56",136,"Fleischpflanz(er)l"
"ID798","ID798",798,3,0,0,0,0,2,0,119,0,0,0,0,0,0,0.0241935483870968,0,0,0,0,0.0161290322580645,0,0.959677419354839,0,0,0,0,0,0,0.959677419354839,119,"56",124,"Fleischpflanz(er)l"
"ID799","ID799",799,1,0,0,1,0,3,0,64,0,0,0,1,1,0,0.0140845070422535,0,0,0.0140845070422535,0,0.0422535211267606,0,0.901408450704225,0,0,0,0.0140845070422535,0.0140845070422535,0,0.901408450704225,64,"56",71,"Fleischpflanz(er)l"
"ID800","ID800",800,0,0,1,0,1,2,0,150,0,0,0,1,0,0,0,0,0.00645161290322581,0,0.00645161290322581,0.0129032258064516,0,0.967741935483871,0,0,0,0.00645161290322581,0,0,0.967741935483871,150,"56",155,"Fleischpflanz(er)l"
"ID801","ID801",801,0,1,1,0,1,1,0,95,0,1,0,0,1,0,0,0.0099009900990099,0.0099009900990099,0,0.0099009900990099,0.0099009900990099,0,0.940594059405941,0,0.0099009900990099,0,0,0.0099009900990099,0,0.940594059405941,95,"56",101,"Fleischpflanz(er)l"
"ID802","ID802",802,1,0,1,1,0,0,0,79,0,0,0,0,0,0,0.0121951219512195,0,0.0121951219512195,0.0121951219512195,0,0,0,0.963414634146341,0,0,0,0,0,0,0.963414634146341,79,"56",82,"Fleischpflanz(er)l"
"ID803","ID803",803,1,0,0,0,0,3,0,115,0,0,0,1,5,0,0.008,0,0,0,0,0.024,0,0.92,0,0,0,0.008,0.04,0,0.92,115,"56",125,"Fleischpflanz(er)l"
"ID804","ID804",804,1,0,0,0,1,109,0,67,1,0,0,44,49,2,0.00364963503649635,0,0,0,0.00364963503649635,0.397810218978102,0,0.244525547445255,0.00364963503649635,0,0,0.160583941605839,0.178832116788321,0.0072992700729927,0.397810218978102,109,"54",274,"Fleischla(i)be(r)l"
"ID805","ID805",805,2,0,0,0,0,123,0,2,0,0,0,41,20,1,0.0105820105820106,0,0,0,0,0.650793650793651,0,0.0105820105820106,0,0,0,0.216931216931217,0.105820105820106,0.00529100529100529,0.650793650793651,123,"54",189,"Fleischla(i)be(r)l"
"ID806","ID806",806,1,0,0,0,0,54,0,3,0,0,0,24,7,0,0.0112359550561798,0,0,0,0,0.606741573033708,0,0.0337078651685393,0,0,0,0.269662921348315,0.0786516853932584,0,0.606741573033708,54,"54",89,"Fleischla(i)be(r)l"
"ID807","ID807",807,0,0,0,0,0,40,0,0,0,0,0,11,1,0,0,0,0,0,0,0.769230769230769,0,0,0,0,0,0.211538461538462,0.0192307692307692,0,0.769230769230769,40,"54",52,"Fleischla(i)be(r)l"
"ID808","ID808",808,0,0,0,0,0,97,0,0,0,0,0,38,1,1,0,0,0,0,0,0.708029197080292,0,0,0,0,0,0.277372262773723,0.0072992700729927,0.0072992700729927,0.708029197080292,97,"54",137,"Fleischla(i)be(r)l"
"ID809","ID809",809,1,1,0,0,0,426,1,1,0,0,0,137,9,4,0.00172413793103448,0.00172413793103448,0,0,0,0.73448275862069,0.00172413793103448,0.00172413793103448,0,0,0,0.236206896551724,0.0155172413793103,0.00689655172413793,0.73448275862069,426,"54",580,"Fleischla(i)be(r)l"
"ID810","ID810",810,0,0,0,0,0,163,0,1,0,0,0,64,0,0,0,0,0,0,0,0.714912280701754,0,0.0043859649122807,0,0,0,0.280701754385965,0,0,0.714912280701754,163,"54",228,"Fleischla(i)be(r)l"
"ID811","ID811",811,0,1,1,0,0,107,0,1,0,1,0,58,0,1,0,0.00588235294117647,0.00588235294117647,0,0,0.629411764705882,0,0.00588235294117647,0,0.00588235294117647,0,0.341176470588235,0,0.00588235294117647,0.629411764705882,107,"54",170,"Fleischla(i)be(r)l"
"ID812","ID812",812,0,0,0,0,1,45,0,0,0,0,0,22,0,0,0,0,0,0,0.0147058823529412,0.661764705882353,0,0,0,0,0,0.323529411764706,0,0,0.661764705882353,45,"54",68,"Fleischla(i)be(r)l"
"ID813","ID813",813,0,0,1,0,0,26,0,0,0,0,0,15,0,0,0,0,0.0238095238095238,0,0,0.619047619047619,0,0,0,0,0,0.357142857142857,0,0,0.619047619047619,26,"54",42,"Fleischla(i)be(r)l"
"ID814","ID814",814,0,0,0,0,1,27,0,1,0,0,0,14,0,0,0,0,0,0,0.0232558139534884,0.627906976744186,0,0.0232558139534884,0,0,0,0.325581395348837,0,0,0.627906976744186,27,"54",43,"Fleischla(i)be(r)l"
"ID815","ID815",815,0,1,0,0,0,27,0,1,0,0,0,5,0,0,0,0.0294117647058824,0,0,0,0.794117647058823,0,0.0294117647058824,0,0,0,0.147058823529412,0,0,0.794117647058823,27,"54",34,"Fleischla(i)be(r)l"
"ID816","ID816",816,0,1,0,0,0,37,0,0,0,0,0,10,1,0,0,0.0204081632653061,0,0,0,0.755102040816326,0,0,0,0,0,0.204081632653061,0.0204081632653061,0,0.755102040816326,37,"54",49,"Fleischla(i)be(r)l"
"ID817","ID817",817,0,0,1,0,1,366,0,2,0,0,0,123,0,0,0,0,0.00202839756592292,0,0.00202839756592292,0.742393509127789,0,0.00405679513184584,0,0,0,0.249492900608519,0,0,0.742393509127789,366,"54",493,"Fleischla(i)be(r)l"
"ID818","ID818",818,0,0,0,0,0,64,0,1,0,0,0,39,0,0,0,0,0,0,0,0.615384615384615,0,0.00961538461538462,0,0,0,0.375,0,0,0.615384615384615,64,"54",104,"Fleischla(i)be(r)l"
"ID819","ID819",819,1,0,0,0,0,50,1,0,0,0,0,35,0,0,0.0114942528735632,0,0,0,0,0.574712643678161,0.0114942528735632,0,0,0,0,0.402298850574713,0,0,0.574712643678161,50,"54",87,"Fleischla(i)be(r)l"
"ID820","ID820",820,0,1,0,0,0,180,0,0,0,0,0,68,0,0,0,0.00401606425702811,0,0,0,0.72289156626506,0,0,0,0,0,0.273092369477912,0,0,0.72289156626506,180,"54",249,"Fleischla(i)be(r)l"
"ID821","ID821",821,0,0,0,0,1,242,0,0,0,0,0,119,0,2,0,0,0,0,0.00274725274725275,0.664835164835165,0,0,0,0,0,0.326923076923077,0,0.00549450549450549,0.664835164835165,242,"54",364,"Fleischla(i)be(r)l"
"ID822","ID822",822,1,0,0,1,0,223,0,0,0,0,0,124,0,1,0.00285714285714286,0,0,0.00285714285714286,0,0.637142857142857,0,0,0,0,0,0.354285714285714,0,0.00285714285714286,0.637142857142857,223,"54",350,"Fleischla(i)be(r)l"
"ID823","ID823",823,0,0,0,0,0,94,0,0,0,0,0,69,1,2,0,0,0,0,0,0.566265060240964,0,0,0,0,0,0.41566265060241,0.00602409638554217,0.0120481927710843,0.566265060240964,94,"54",166,"Fleischla(i)be(r)l"
"ID824","ID824",824,0,0,0,0,0,76,0,0,0,0,1,48,0,1,0,0,0,0,0,0.603174603174603,0,0,0,0,0.00793650793650794,0.380952380952381,0,0.00793650793650794,0.603174603174603,76,"54",126,"Fleischla(i)be(r)l"
"ID825","ID825",825,101,395,5,4,5,0,0,0,0,1,1,0,0,3,0.196116504854369,0.766990291262136,0.00970873786407767,0.00776699029126214,0.00970873786407767,0,0,0,0,0.00194174757281553,0.00194174757281553,0,0,0.0058252427184466,0.766990291262136,395,"48",515,"Fleischküchle"
"ID826","ID826",826,120,505,8,4,3,0,0,1,1,0,0,0,0,4,0.185758513931889,0.781733746130031,0.0123839009287926,0.00619195046439629,0.00464396284829721,0,0,0.00154798761609907,0.00154798761609907,0,0,0,0,0.00619195046439629,0.781733746130031,505,"48",646,"Fleischküchle"
"ID827","ID827",827,32,124,2,1,2,0,0,1,1,0,0,0,0,1,0.195121951219512,0.75609756097561,0.0121951219512195,0.00609756097560976,0.0121951219512195,0,0,0.00609756097560976,0.00609756097560976,0,0,0,0,0.00609756097560976,0.75609756097561,124,"48",164,"Fleischküchle"
"ID828","ID828",828,37,346,6,6,0,1,0,1,0,0,0,1,0,2,0.0925,0.865,0.015,0.015,0,0.0025,0,0.0025,0,0,0,0.0025,0,0.005,0.865,346,"48",400,"Fleischküchle"
"ID829","ID829",829,20,274,1,1,0,0,0,0,0,0,0,0,0,0,0.0675675675675676,0.925675675675676,0.00337837837837838,0.00337837837837838,0,0,0,0,0,0,0,0,0,0,0.925675675675676,274,"48",296,"Fleischküchle"
"ID830","ID830",830,22,424,5,1,3,0,2,1,0,1,0,0,0,2,0.0477223427331887,0.919739696312364,0.0108459869848156,0.00216919739696312,0.00650759219088937,0,0.00433839479392625,0.00216919739696312,0,0.00216919739696312,0,0,0,0.00433839479392625,0.919739696312364,424,"48",461,"Fleischküchle"
"ID831","ID831",831,38,524,8,2,3,1,0,2,0,0,1,1,0,2,0.0652920962199313,0.900343642611684,0.013745704467354,0.00343642611683849,0.00515463917525773,0.00171821305841924,0,0.00343642611683849,0,0,0.00171821305841924,0.00171821305841924,0,0.00343642611683849,0.900343642611684,524,"48",582,"Fleischküchle"
"ID832","ID832",832,135,1367,31,15,13,1,2,9,0,2,1,1,0,10,0.0850661625708885,0.861373660995589,0.019533711405167,0.00945179584120983,0.00819155639571519,0.000630119722747322,0.00126023944549464,0.0056710775047259,0,0.00126023944549464,0.000630119722747322,0.000630119722747322,0,0.00630119722747322,0.861373660995589,1367,"48",1587,"Fleischküchle"
"ID833","ID833",833,80,1436,25,11,10,4,2,8,0,0,0,0,0,9,0.0504731861198738,0.905993690851735,0.0157728706624606,0.00694006309148265,0.00630914826498423,0.00252365930599369,0.00126182965299685,0.00504731861198738,0,0,0,0,0,0.0056782334384858,0.905993690851735,1436,"48",1585,"Fleischküchle"
"ID834","ID834",834,27,592,7,4,3,2,0,1,1,0,0,0,0,1,0.0423197492163009,0.927899686520376,0.0109717868338558,0.00626959247648903,0.00470219435736677,0.00313479623824451,0,0.00156739811912226,0.00156739811912226,0,0,0,0,0.00156739811912226,0.927899686520376,592,"48",638,"Fleischküchle"
"ID835","ID835",835,11,246,5,3,1,1,0,2,1,0,0,0,0,2,0.0404411764705882,0.904411764705882,0.0183823529411765,0.0110294117647059,0.00367647058823529,0.00367647058823529,0,0.00735294117647059,0.00367647058823529,0,0,0,0,0.00735294117647059,0.904411764705882,246,"48",272,"Fleischküchle"
"ID836","ID836",836,14,237,1,1,2,2,1,1,0,0,0,0,0,1,0.0538461538461538,0.911538461538462,0.00384615384615385,0.00384615384615385,0.00769230769230769,0.00769230769230769,0.00384615384615385,0.00384615384615385,0,0,0,0,0,0.00384615384615385,0.911538461538462,237,"48",260,"Fleischküchle"
"ID837","ID837",837,19,262,3,2,5,0,0,3,0,0,0,0,0,1,0.0644067796610169,0.888135593220339,0.0101694915254237,0.00677966101694915,0.0169491525423729,0,0,0.0101694915254237,0,0,0,0,0,0.00338983050847458,0.888135593220339,262,"48",295,"Fleischküchle"
"ID838","ID838",838,18,282,6,1,4,1,0,12,1,0,0,1,0,2,0.0548780487804878,0.859756097560976,0.0182926829268293,0.00304878048780488,0.0121951219512195,0.00304878048780488,0,0.0365853658536585,0.00304878048780488,0,0,0.00304878048780488,0,0.00609756097560976,0.859756097560976,282,"48",328,"Fleischküchle"
"ID839","ID839",839,18,276,3,0,0,1,0,11,0,0,0,1,0,3,0.0575079872204473,0.881789137380192,0.00958466453674121,0,0,0.00319488817891374,0,0.0351437699680511,0,0,0,0.00319488817891374,0,0.00958466453674121,0.881789137380192,276,"48",313,"Fleischküchle"
"ID840","ID840",840,9,154,1,1,2,1,0,17,0,0,0,0,0,0,0.0486486486486487,0.832432432432432,0.00540540540540541,0.00540540540540541,0.0108108108108108,0.00540540540540541,0,0.0918918918918919,0,0,0,0,0,0,0.832432432432432,154,"48",185,"Fleischküchle"
"ID841","ID841",841,12,217,2,1,0,1,0,33,1,0,0,0,0,2,0.0446096654275093,0.806691449814126,0.00743494423791822,0.00371747211895911,0,0.00371747211895911,0,0.122676579925651,0.00371747211895911,0,0,0,0,0.00743494423791822,0.806691449814126,217,"48",269,"Fleischküchle"
"ID842","ID842",842,6,118,1,1,1,0,0,34,0,0,0,1,0,3,0.0363636363636364,0.715151515151515,0.00606060606060606,0.00606060606060606,0.00606060606060606,0,0,0.206060606060606,0,0,0,0.00606060606060606,0,0.0181818181818182,0.715151515151515,118,"48",165,"Fleischküchle"
"ID843","ID843",843,8,180,3,3,2,2,0,76,0,0,0,1,1,1,0.0288808664259928,0.649819494584838,0.0108303249097473,0.0108303249097473,0.0072202166064982,0.0072202166064982,0,0.274368231046931,0,0,0,0.0036101083032491,0.0036101083032491,0.0036101083032491,0.649819494584838,180,"48",277,"Fleischküchle"
"ID844","ID844",844,6,44,1,2,2,0,0,78,1,1,0,0,0,1,0.0441176470588235,0.323529411764706,0.00735294117647059,0.0147058823529412,0.0147058823529412,0,0,0.573529411764706,0.00735294117647059,0.00735294117647059,0,0,0,0.00735294117647059,0.573529411764706,78,"56",136,"Fleischpflanz(er)l"
"ID845","ID845",845,8,4,2,0,1,0,0,179,0,0,0,0,0,1,0.041025641025641,0.0205128205128205,0.0102564102564103,0,0.00512820512820513,0,0,0.917948717948718,0,0,0,0,0,0.00512820512820513,0.917948717948718,179,"56",195,"Fleischpflanz(er)l"
"ID846","ID846",846,3,5,0,0,1,0,0,171,0,0,0,0,0,1,0.0165745856353591,0.0276243093922652,0,0,0.00552486187845304,0,0,0.94475138121547,0,0,0,0,0,0.00552486187845304,0.94475138121547,171,"56",181,"Fleischpflanz(er)l"
"ID847","ID847",847,9,6,0,1,0,1,0,383,0,0,0,1,1,0,0.0223880597014925,0.0149253731343284,0,0.00248756218905473,0,0.00248756218905473,0,0.95273631840796,0,0,0,0.00248756218905473,0.00248756218905473,0,0.95273631840796,383,"56",402,"Fleischpflanz(er)l"
"ID848","ID848",848,3,2,2,0,0,0,1,171,1,0,0,0,0,0,0.0166666666666667,0.0111111111111111,0.0111111111111111,0,0,0,0.00555555555555556,0.95,0.00555555555555556,0,0,0,0,0,0.95,171,"56",180,"Fleischpflanz(er)l"
"ID849","ID849",849,2,2,1,0,0,0,0,140,0,0,0,0,0,0,0.0137931034482759,0.0137931034482759,0.00689655172413793,0,0,0,0,0.96551724137931,0,0,0,0,0,0,0.96551724137931,140,"56",145,"Fleischpflanz(er)l"
"ID850","ID850",850,1,5,0,1,0,0,0,233,0,0,1,1,0,1,0.00411522633744856,0.0205761316872428,0,0.00411522633744856,0,0,0,0.958847736625514,0,0,0.00411522633744856,0.00411522633744856,0,0.00411522633744856,0.958847736625514,233,"56",243,"Fleischpflanz(er)l"
"ID851","ID851",851,11,5,10,0,1,1,0,862,0,0,0,1,1,0,0.0123318385650224,0.00560538116591928,0.0112107623318386,0,0.00112107623318386,0.00112107623318386,0,0.966367713004484,0,0,0,0.00112107623318386,0.00112107623318386,0,0.966367713004484,862,"56",892,"Fleischpflanz(er)l"
"ID852","ID852",852,3,1,2,0,0,0,0,142,0,0,0,0,0,0,0.0202702702702703,0.00675675675675676,0.0135135135135135,0,0,0,0,0.959459459459459,0,0,0,0,0,0,0.959459459459459,142,"56",148,"Fleischpflanz(er)l"
"ID853","ID853",853,3,0,0,0,0,0,0,101,1,0,0,0,0,1,0.0283018867924528,0,0,0,0,0,0,0.952830188679245,0.00943396226415094,0,0,0,0,0.00943396226415094,0.952830188679245,101,"56",106,"Fleischpflanz(er)l"
"ID854","ID854",854,0,0,0,0,0,0,0,86,0,0,1,0,0,0,0,0,0,0,0,0,0,0.988505747126437,0,0,0.0114942528735632,0,0,0,0.988505747126437,86,"56",87,"Fleischpflanz(er)l"
"ID855","ID855",855,0,1,0,0,0,0,0,83,0,0,0,0,0,0,0,0.0119047619047619,0,0,0,0,0,0.988095238095238,0,0,0,0,0,0,0.988095238095238,83,"56",84,"Fleischpflanz(er)l"
"ID856","ID856",856,1,0,0,0,0,0,0,80,0,0,0,1,1,2,0.0117647058823529,0,0,0,0,0,0,0.941176470588235,0,0,0,0.0117647058823529,0.0117647058823529,0.0235294117647059,0.941176470588235,80,"56",85,"Fleischpflanz(er)l"
"ID857","ID857",857,3,0,0,0,0,0,0,108,0,0,0,0,5,1,0.0256410256410256,0,0,0,0,0,0,0.923076923076923,0,0,0,0,0.0427350427350427,0.00854700854700855,0.923076923076923,108,"56",117,"Fleischpflanz(er)l"
"ID858","ID858",858,4,1,3,1,0,5,1,218,0,0,0,3,52,0,0.0138888888888889,0.00347222222222222,0.0104166666666667,0.00347222222222222,0,0.0173611111111111,0.00347222222222222,0.756944444444444,0,0,0,0.0104166666666667,0.180555555555556,0,0.756944444444444,218,"56",288,"Fleischpflanz(er)l"
"ID859","ID859",859,5,0,2,0,1,64,0,336,0,0,0,26,134,3,0.00875656742556918,0,0.00350262697022767,0,0.00175131348511384,0.112084063047285,0,0.588441330998249,0,0,0,0.0455341506129597,0.234676007005254,0.00525394045534151,0.588441330998249,336,"56",571,"Fleischpflanz(er)l"
"ID860","ID860",860,1,0,0,0,0,28,0,32,0,0,0,9,31,0,0.0099009900990099,0,0,0,0,0.277227722772277,0,0.316831683168317,0,0,0,0.0891089108910891,0.306930693069307,0,0.316831683168317,32,"56",101,"Fleischpflanz(er)l"
"ID861","ID861",861,0,0,0,0,0,51,0,8,0,0,0,25,9,0,0,0,0,0,0,0.548387096774194,0,0.0860215053763441,0,0,0,0.268817204301075,0.0967741935483871,0,0.548387096774194,51,"54",93,"Fleischla(i)be(r)l"
"ID862","ID862",862,0,0,0,0,0,126,0,0,0,0,0,66,1,1,0,0,0,0,0,0.649484536082474,0,0,0,0,0,0.34020618556701,0.00515463917525773,0.00515463917525773,0.649484536082474,126,"54",194,"Fleischla(i)be(r)l"
"ID863","ID863",863,0,0,0,1,0,55,0,0,0,0,0,25,1,0,0,0,0,0.0121951219512195,0,0.670731707317073,0,0,0,0,0,0.304878048780488,0.0121951219512195,0,0.670731707317073,55,"54",82,"Fleischla(i)be(r)l"
"ID864","ID864",864,0,0,0,0,0,54,0,3,0,0,0,26,0,0,0,0,0,0,0,0.650602409638554,0,0.036144578313253,0,0,0,0.313253012048193,0,0,0.650602409638554,54,"54",83,"Fleischla(i)be(r)l"
"ID865","ID865",865,0,0,0,0,1,180,1,1,0,0,0,116,0,0,0,0,0,0,0.00334448160535117,0.602006688963211,0.00334448160535117,0.00334448160535117,0,0,0,0.387959866220736,0,0,0.602006688963211,180,"54",299,"Fleischla(i)be(r)l"
"ID866","ID866",866,0,0,0,0,0,28,0,0,0,0,0,18,0,0,0,0,0,0,0,0.608695652173913,0,0,0,0,0,0.391304347826087,0,0,0.608695652173913,28,"54",46,"Fleischla(i)be(r)l"
"ID867","ID867",867,0,1,0,0,0,14,0,0,0,0,0,12,0,0,0,0.037037037037037,0,0,0,0.518518518518518,0,0,0,0,0,0.444444444444444,0,0,0.518518518518518,14,"54",27,"Fleischla(i)be(r)l"
"ID868","ID868",868,1,0,0,0,0,36,0,0,0,0,0,19,0,1,0.0175438596491228,0,0,0,0,0.631578947368421,0,0,0,0,0,0.333333333333333,0,0.0175438596491228,0.631578947368421,36,"54",57,"Fleischla(i)be(r)l"
"ID869","ID869",869,0,0,0,0,0,89,0,0,0,1,0,55,0,1,0,0,0,0,0,0.60958904109589,0,0,0,0.00684931506849315,0,0.376712328767123,0,0.00684931506849315,0.60958904109589,89,"54",146,"Fleischla(i)be(r)l"
"ID870","ID870",870,0,1,0,0,0,24,0,0,0,0,0,10,0,0,0,0.0285714285714286,0,0,0,0.685714285714286,0,0,0,0,0,0.285714285714286,0,0,0.685714285714286,24,"54",35,"Fleischla(i)be(r)l"
"ID871","ID871",871,0,0,0,0,0,43,0,0,0,0,0,26,1,0,0,0,0,0,0,0.614285714285714,0,0,0,0,0,0.371428571428571,0.0142857142857143,0,0.614285714285714,43,"54",70,"Fleischla(i)be(r)l"
"ID872","ID872",872,0,0,0,0,0,67,0,0,0,0,0,26,0,0,0,0,0,0,0,0.720430107526882,0,0,0,0,0,0.279569892473118,0,0,0.720430107526882,67,"54",93,"Fleischla(i)be(r)l"
"ID873","ID873",873,0,0,0,0,0,25,0,0,0,0,0,21,0,0,0,0,0,0,0,0.543478260869565,0,0,0,0,0,0.456521739130435,0,0,0.543478260869565,25,"54",46,"Fleischla(i)be(r)l"
"ID874","ID874",874,0,0,0,0,1,58,1,1,0,0,0,69,0,1,0,0,0,0,0.00763358778625954,0.442748091603053,0.00763358778625954,0.00763358778625954,0,0,0,0.526717557251908,0,0.00763358778625954,0.526717557251908,69,"60",131,"Faschiertes Laibchen"
"ID875","ID875",875,0,0,0,0,0,76,0,0,0,0,0,74,0,0,0,0,0,0,0,0.506666666666667,0,0,0,0,0,0.493333333333333,0,0,0.506666666666667,76,"54",150,"Fleischla(i)be(r)l"
"ID876","ID876",876,0,0,0,0,0,54,0,2,0,0,0,24,0,0,0,0,0,0,0,0.675,0,0.025,0,0,0,0.3,0,0,0.675,54,"54",80,"Fleischla(i)be(r)l"
"ID877","ID877",877,0,0,0,0,0,33,0,0,0,0,0,41,0,1,0,0,0,0,0,0.44,0,0,0,0,0,0.546666666666667,0,0.0133333333333333,0.546666666666667,41,"60",75,"Faschiertes Laibchen"
"ID878","ID878",878,1,0,0,0,0,74,0,1,0,0,0,106,0,0,0.00549450549450549,0,0,0,0,0.406593406593407,0,0.00549450549450549,0,0,0,0.582417582417582,0,0,0.582417582417582,106,"60",182,"Faschiertes Laibchen"
